Liga,Temporada,player_id,Atleta,Clube,Minutos,most_played_position,função,Posição,Participação,Pressão na linha alta,Impacto do passe,Criação de oportunidades,Drible,Efetividade,Ameaça ofensiva,rating,percentil,rank
USA,2024,126871.0,Wil Trapp,Minnesota United,2721.0,MC,Meio Campo,Segundo Volante,-0.2480097311373734,-0.4428865051197357,-0.4055522081604195,-0.6133372312938058,-0.1582673910928784,-0.3815239210760466,-0.9648965107917812,0.131,22.0,131
USA,2024,126909.0,Kellyn Acosta,Chicago,2548.0,MC,Meio Campo,Segundo Volante,-0.3165621596470009,0.1182077032022733,0.0413507478894394,-0.1681491206248489,-0.0992684177852479,-0.2160395641160193,-0.4289711418847607,0.231,46.0,91
USA,2024,126958.0,DeAndre Yedlin,Inter Miami CF,2843.0,MR,Meio Campo,Segundo Volante,-0.3199280115095381,0.0639170093341095,-0.6497278974640234,-0.5581774304718814,-0.8108794087474692,-0.3726423760231899,-0.5337701733603172,0.107,19.0,137
USA,2024,127148.0,Jonathan Osorio,Toronto,2076.0,AMC,Meio Campo,Meia,-0.3537730630017915,-0.1278164173326303,-0.2185766388030476,-0.288074806725813,0.549451931592575,-0.0348934295787324,-0.0169446773503027,0.283,60.0,68
USA,2024,129211.0,Yamil Asad,FC Cincinnati,1061.0,ML,Meio Campo,Segundo Volante,0.5974433367156817,0.2944535937971814,0.7998535221697336,1.42904159998529,-0.0768209467103444,0.198582422243147,0.9623792502618652,0.484,86.0,24
USA,2024,129354.0,Aleksey Miranchuk,Atlanta United,1144.0,AMC,Meio Campo,Meia,-0.3114180374907976,-1.4760523879327765,0.7210591232596761,0.8968568605271507,-0.1878478989360911,0.5367012950350238,-0.0677257354745321,0.399,75.0,42
USA,2024,132631.0,Paul Arriola,FC Dallas,2720.0,DMR,Meio Campo,Primeiro Volante,-0.4754492131895722,-0.6422026100350852,-0.3072786554379491,0.1857719467866178,-0.2997950480408879,0.0068636729051178,0.2742847277151832,0.275,57.0,72
USA,2024,137490.0,Sam Adekugbe,Vancouver,1045.0,DML,Meio Campo,Primeiro Volante,0.8157214254171449,-0.4694811567362908,0.6616983392723266,0.855182656847441,-0.5713685292751438,-0.0304225374115528,0.5646685631942857,0.373,71.0,49
USA,2024,137533.0,Robin Lod,Minnesota United,2830.0,MC,Meio Campo,Segundo Volante,-0.0550354230713069,-0.527473726440187,0.323924541589429,1.0330071591214458,0.2078055190926093,0.568252586945188,0.8409653355846733,0.464,84.0,27
USA,2024,140601.0,Sebastián Driussi,Austin FC,2524.0,AMC,Meio Campo,Meia,-0.3447868928480597,-0.4393360395332419,-0.1511381633141226,0.4360945197896598,0.6263216073148603,0.0930472682513434,0.6389186557334678,0.383,72.0,48
USA,2024,141716.0,Emil Forsberg,New York,1884.0,ML,Meio Campo,Segundo Volante,-0.5914945283270453,-1.2388970543645297,0.2650657577770821,1.2463221029713192,0.7670368235476717,0.7348795700403428,0.9764502149067416,0.525,90.0,17
USA,2024,141927.0,Albert Rusnák,Seattle,2962.0,AMC,Meio Campo,Meia,-0.5661569717375374,-0.5902511997497488,1.0283279307961033,0.6478603262863473,-0.208159356476438,0.6557186760264146,1.0333285164480626,0.475,85.0,26
USA,2024,142312.0,Luciano Acosta,FC Cincinnati,3136.0,AMC,Meio Campo,Meia,0.485114927388741,0.304686242599779,1.9575331344689968,3.037303657284573,3.960948878839156,0.7881736167325224,2.1089263480145526,1.0,100.0,1
USA,2024,142517.0,Erik Thommy,Kansas City,2551.0,MC,Meio Campo,Segundo Volante,-0.1574998077142054,-0.4714171811864384,0.1564109922046096,0.6035463870679515,0.1459780560435987,0.137850705330374,1.3012795805546715,0.426,79.0,36
USA,2024,146634.0,Alessandro Schöpf,Vancouver,2143.0,MC,Meio Campo,Segundo Volante,-0.1100205260463339,-0.3718863124777053,0.0332387121894226,-0.328618856142554,0.5469999037658023,-0.045989844517424,-0.3738532052177516,0.274,56.0,74
USA,2024,239053.0,Nemanja Radoja,Kansas City,2352.0,MC,Meio Campo,Segundo Volante,0.1006741061819844,0.0769088545379445,-0.5177800137487143,-0.951395739372196,-0.2097102339543583,-0.2870746382538423,-0.8353025439322868,0.115,21.0,133
USA,2024,267016.0,Matt Polster,New England,2903.0,DMC,Meio Campo,Primeiro Volante,0.346507218543915,0.3690598731244808,-0.6920624497926866,-1.03835740505691,-0.4830149976486676,-0.5266480110574795,-0.9687584034361416,0.06,8.0,155
USA,2024,270783.0,Memo Rodríguez,Kansas City,1771.0,MC,Meio Campo,Segundo Volante,-0.2691443269745064,-0.0528828328162594,0.5664959197543773,-0.1029169564123957,-0.0782391711695441,0.0152953571283215,-0.2922019571379592,0.29,62.0,64
USA,2024,271569.0,Sean Davis,Nashville SC,1471.0,MC,Meio Campo,Segundo Volante,-0.9867229745549984,-0.5858292682049391,-0.8256474875846809,-1.1965282197149951,-0.8471031372424347,-0.6038119825976482,-1.1275632189622635,0.006,1.0,166
USA,2024,271592.0,Cristian Roldan,Seattle,3477.0,DMC,Meio Campo,Primeiro Volante,0.6913569203736704,0.6414231892271554,0.5336555869952287,-0.0776694442881873,0.0818110342206924,0.3091149701030872,0.1291732991299992,0.343,68.0,54
USA,2024,273267.0,Matías Rojas,Inter Miami CF,982.0,MC,Meio Campo,Segundo Volante,-0.8148868111097797,-0.8063647501433548,-0.0843706029062388,0.5888559623974631,-0.5822380018468531,-0.1867218077270885,0.7855350803353698,0.315,66.0,58
USA,2024,275857.0,Deybi Flores,Toronto,2323.0,MC,Meio Campo,Segundo Volante,0.563994756853005,0.3878908922259947,-0.5151868251897421,-0.8499424710911448,-0.3603561073920757,-0.6713447020071266,-0.9186178163012206,0.084,11.0,149
USA,2024,286109.0,Ariel Lassiter,Montreal,2254.0,DML,Meio Campo,Primeiro Volante,-1.0165129963655877,-0.4070317061636481,-0.1491312071993066,-0.115507789369275,-0.4206018351333498,0.2313524641662838,0.5456462882651816,0.289,61.0,66
USA,2024,294524.0,Connor Ronan,Colorado,2109.0,DMC,Meio Campo,Primeiro Volante,0.7062617197132521,0.8169915028148597,1.1829016669281585,-0.4195166174557414,-0.2573558003318292,-0.3920972686960776,-0.5779860427482602,0.256,52.0,81
USA,2024,296457.0,Brecht Dejaegere,Charlotte FC,1053.0,AMC,Meio Campo,Meia,-0.7583530249672411,-0.5586091573221859,-0.0391317316557389,0.3546979843535877,-0.2908077750067339,-0.1909705000346956,0.4664786896313235,0.302,63.0,63
USA,2024,298485.0,Yaw Yeboah,Columbus,1202.0,DML,Meio Campo,Primeiro Volante,-0.2588058136085518,0.3365426860927819,0.3690482747895936,0.1246919005212666,0.8781719318683132,0.6806721003215208,0.6994520504449625,0.45,82.0,31
USA,2024,303656.0,Andrés Cubas,Vancouver,2300.0,MC,Meio Campo,Segundo Volante,-0.1958687857939142,0.2018031246345112,-1.033218012204669,-1.2007158388324042,-0.6448287350218329,-0.3550446958530671,-1.1546344932063302,0.019,2.0,164
USA,2024,303747.0,Marcel Hartel,St. Louis City,924.0,ML,Meio Campo,Segundo Volante,-0.4956492144524326,-0.4230069689335046,0.3517684908998832,0.6679914982606618,-0.2256894793171632,0.438123268139061,0.5826040452865133,0.394,74.0,45
USA,2024,313012.0,Richie Laryea,Toronto,1007.0,DML,Meio Campo,Primeiro Volante,-0.6608414266197646,-0.9487223439784392,-0.8709191664493903,-0.4835159555239103,-0.2202968852534753,-0.2404918519569716,0.2198350994577952,0.187,34.0,111
USA,2024,313024.0,Fabian Herbers,Chicago,2307.0,MC,Meio Campo,Segundo Volante,0.1424993790610983,0.0540649388690882,-0.2709843616072876,-0.3153302927870227,-0.2754831957757477,0.2814069351115831,0.2259279595540423,0.262,53.0,79
USA,2024,317745.0,Artur,Houston,3456.0,DMC,Meio Campo,Primeiro Volante,0.331407684592172,1.5103305419968538,-0.1770252754383052,-0.8338964639526852,-0.1324951688654837,-0.063638340124304,-0.9735121973944734,0.152,28.0,122
USA,2024,318923.0,Derrick Etienne Jr.,Atlanta United,1830.0,AMC,Meio Campo,Meia,-0.7504188624768631,-0.932783563238059,-0.2284206586652252,0.2995931975142806,0.3429979574021274,0.2276449171361064,0.813950871605506,0.372,70.0,51
USA,2024,319410.0,Raheem Edwards,Montreal,1770.0,DML,Meio Campo,Primeiro Volante,0.9074561197157852,0.4218645518240286,0.2427621465707275,-0.1130175748980947,0.3272922292809055,-0.3536794341247197,-0.4282538083915156,0.264,54.0,78
USA,2024,319996.0,Timothy Tillman,Los Angeles FC,2884.0,MC,Meio Campo,Segundo Volante,0.4138562739728268,0.3563291999045928,0.0203623539869378,0.0344953330444155,0.2396430170672767,0.3599346076758259,0.1675468345953112,0.334,67.0,56
USA,2024,323490.0,Evander,Portland,2849.0,AMC,Meio Campo,Meia,0.6594291330047336,-0.2844892962097178,1.7669012637675716,2.7668075763216247,0.8866539431683638,1.0324011342373691,2.0408698751493195,0.797,99.0,2
USA,2024,334010.0,Jackson Yueill,San Jose,2662.0,DMC,Meio Campo,Primeiro Volante,0.1638963832393465,0.103088765683017,-0.1722727424644348,-0.435296809466298,-0.3853025911511422,-0.3865046036694134,-0.7079165839461594,0.158,29.0,120
USA,2024,334427.0,Marco Farfan,FC Dallas,2239.0,DML,Meio Campo,Primeiro Volante,-0.3556283308155363,-0.3239492439968809,-1.0022392703247305,-0.85523887047108,-1.0389737443834894,-0.6686690800202233,-0.7195225706443754,0.025,3.0,163
USA,2024,334429.0,Christian Ramirez,Columbus,1585.0,AMC,Meio Campo,Meia,-0.8233075360840957,-1.173999635549521,-0.656012819177528,1.0208289516593316,-1.0605125066995589,1.954677588763468,1.7139464858608036,0.463,84.0,28
USA,2024,334493.0,Brandt Bronico,Charlotte FC,2093.0,AMC,Meio Campo,Meia,-1.19766989578123,-1.479065049430338,-0.6652966987337436,-0.1835801283808155,-0.8238546754787367,0.126593206296278,-0.0644626547557089,0.187,33.0,113
USA,2024,334511.0,Ian Harkes,New England,1775.0,DMC,Meio Campo,Primeiro Volante,-0.3485192704863673,-0.2138661679760155,-0.2662707916857936,-0.6800821357617124,-0.4231860743003914,-0.3854590139250605,-0.5777994998483994,0.143,25.0,127
USA,2024,334566.0,Julian Gressel,Inter Miami CF,2490.0,MC,Meio Campo,Segundo Volante,-0.3024851854075483,-0.2669709936825482,0.3120451668797035,0.6307531847614074,-0.4491324599885294,0.2265838378180458,0.210158763924871,0.34,68.0,55
USA,2024,334726.0,Djordje Mihailovic,Colorado,2851.0,AMC,Meio Campo,Meia,-0.1388612456051466,-0.5715822180921748,1.4188860448130662,1.0971353309764955,0.8062981886215432,1.1461293607982563,1.4091648675207495,0.639,95.0,9
USA,2024,334739.0,Eduard Löwen,St. Louis City,2086.0,DMC,Meio Campo,Primeiro Volante,0.9302512044103298,0.5044781893706275,1.629900710562138,1.3670483098122033,0.174510714046184,0.1410594477827323,0.1816197616716272,0.495,87.0,23
USA,2024,337409.0,Amine Bassi,Houston,2845.0,AMC,Meio Campo,Meia,-0.0260991113069546,0.6803742200489603,1.3417466284636603,1.0959189730955,0.4933291598432602,0.8097631453140337,0.6189953771824294,0.547,92.0,14
USA,2024,338375.0,Chris Durkin,St. Louis City,2552.0,DMC,Meio Campo,Primeiro Volante,0.0624675423424647,-0.0398290225780688,-0.3377709235063879,-0.3081845930734847,-0.2775048468914972,-0.2477009323066647,-0.428636048659551,0.187,34.0,112
USA,2024,339092.0,Jesús Ferreira,FC Dallas,1456.0,AMC,Meio Campo,Meia,-0.4472378710845091,-0.5271336545329924,0.5403337150623562,1.9561906943518887,-0.3464603444550363,0.5328728022749345,1.0156896834641775,0.507,88.0,21
USA,2024,342789.0,Dru Yearwood,Nashville SC,1642.0,DMC,Meio Campo,Primeiro Volante,-0.5982893535075628,-0.3101449984523413,-0.7692571488625178,-0.6888749627717665,-0.0624076720175922,-0.740857512540976,-0.7149347620651211,0.104,17.0,139
USA,2024,345160.0,James Sands,New York City FC,3104.0,DMC,Meio Campo,Primeiro Volante,0.6796231386282101,0.8104196845384508,-0.6824136314358611,-1.0576402087474626,-0.1494982446217497,-0.3176741212270542,-1.0011854878646824,0.09,13.0,146
USA,2024,345325.0,Martín Ojeda,Orlando City,2429.0,AMC,Meio Campo,Meia,0.1065402363298382,-0.5549457859907948,1.3413386118892323,1.4054233279151989,-0.6444612935573224,0.796945514359816,1.5577307391873274,0.553,93.0,13
USA,2024,349220.0,Keaton Parks,New York City FC,3014.0,DMC,Meio Campo,Primeiro Volante,0.8655694016929024,0.4071440333222733,-0.2392480126254769,-0.1897178804449835,0.2379634967074481,0.1694454621697153,-0.1900315910648661,0.271,56.0,75
USA,2024,354088.0,Mark-Anthony Kaye,New England,1531.0,DMC,Meio Campo,Primeiro Volante,0.6918232933019017,0.5750189729737305,-0.3939542942202748,-0.762599095053716,-0.2728529118214238,-0.4037909158283749,-1.025027330677772,0.111,20.0,134
USA,2024,354089.0,Diego Rossi,Columbus,3052.0,AMC,Meio Campo,Meia,-0.728524451734047,-0.2467140800257341,0.109518757702656,0.725351324957342,0.4662030479449189,1.463795727737195,2.2185388247204463,0.585,94.0,11
USA,2024,354098.0,Cristhian Paredes,Portland,1550.0,DMC,Meio Campo,Primeiro Volante,-0.4391257811484664,0.1603782834608668,-0.6142693613614613,-0.81597286025773,-0.4548847222967139,-0.5436580344434235,-0.543382520575054,0.104,18.0,138
USA,2024,355079.0,Liam Fraser,FC Dallas,1500.0,MC,Meio Campo,Segundo Volante,-0.1180329849190091,0.0257165660220022,-0.2451643032123956,-0.6066548368261517,-0.5654874615809276,-0.5359890013979512,-0.9453513455862632,0.109,19.0,136
USA,2024,355113.0,Eduard Atuesta,Los Angeles FC,2527.0,MC,Meio Campo,Segundo Volante,0.7738755795962599,0.2794885960040417,1.1482278143440925,0.2626003490245247,0.3442481130834083,0.1857480470344543,0.1711978798283153,0.411,78.0,38
USA,2024,358518.0,Eryk Williamson,Portland,1316.0,DMC,Meio Campo,Primeiro Volante,-0.3096315518899592,-0.0378326399085712,-0.4006797528123352,-0.2207033552201964,-0.5529226106282986,0.0862306066605646,0.0406933163576003,0.221,41.0,100
USA,2024,358965.0,Ema Twumasi,FC Dallas,1340.0,DMR,Meio Campo,Primeiro Volante,-0.5058486028709915,0.0987923460966501,-0.9728498040399906,-0.9088387776251384,-0.9153817734945662,-0.7898943734785155,-0.8197643935200118,0.018,2.0,165
USA,2024,360292.0,Mathieu Choinière,Montreal,1690.0,MC,Meio Campo,Segundo Volante,0.1309132127409847,-0.3962976647981708,0.3161095808416903,-0.4873500877996862,-0.2400835081918373,-0.0569981286515082,-0.1284836780508071,0.248,50.0,84
USA,2024,361732.0,Thiago Almada,Atlanta United,1565.0,AMC,Meio Campo,Meia,0.7493824007170814,0.6294262035959821,1.7612463973696044,1.94105046152268,2.3219947585434424,0.4671825956818378,1.2449995060650547,0.751,98.0,5
USA,2024,361862.0,Cole Bassett,Colorado,2869.0,DMC,Meio Campo,Primeiro Volante,0.7884405684915179,-0.1387868966207676,0.7560845198846944,0.8476106346348713,-0.2316576509752458,0.3764104441312609,1.060457190387019,0.454,83.0,30
USA,2024,365245.0,Pavel Bucha,FC Cincinnati,3367.0,MC,Meio Campo,Segundo Volante,-0.2553671005200958,0.5963145656437345,-0.635801679058756,-0.5034370946553637,0.4656032984349101,0.0274409876700482,-0.3915095878944804,0.221,42.0,98
USA,2024,366083.0,Lewis O'Brien,Los Angeles FC,1094.0,MC,Meio Campo,Segundo Volante,0.0635342026540261,-0.5030359206404632,0.204466222324793,-0.7278636881844006,0.0042671210867692,-0.0667793638033008,-0.8261511003305543,0.199,36.0,108
USA,2024,366706.0,Dániel Gazdag,Philadelphia,2782.0,AMC,Meio Campo,Meia,-0.1587993767574539,-0.5440201589824083,-0.1392157288500284,1.1460558475357163,-0.2393156747111865,1.342300810051204,1.8631586071809465,0.524,89.0,19
USA,2024,366981.0,Luca Orellano,FC Cincinnati,2960.0,ML,Meio Campo,Segundo Volante,0.1633905493022795,0.3740992482042607,0.6264368210500988,1.357509861439003,2.320105085628145,0.492166051851822,1.8100152512750964,0.683,97.0,6
USA,2024,371024.0,Edwin Cerrillo,L.A. Galaxy,2705.0,MC,Meio Campo,Segundo Volante,0.111661895031275,0.4001432460425568,-0.665142126922589,-1.1679797182907246,-0.5293846642596509,-0.49254328305579,-1.1086704448278284,0.044,7.0,157
USA,2024,371031.0,Hassani Dotson,Minnesota United,2700.0,MC,Meio Campo,Segundo Volante,0.1621985305832313,-0.2151950470212703,-0.0550890195421618,-0.0746193460233003,0.0850915393070695,-0.0408470188365893,-0.0723430399716442,0.274,57.0,73
USA,2024,371290.0,Ruan,Montreal,2679.0,DMR,Meio Campo,Primeiro Volante,-0.6528420096849294,-0.1252216918316627,-0.2940162674163041,-0.1016504147558336,0.0727971538140859,-0.1565524149954373,0.2412311705835725,0.269,54.0,77
USA,2024,372343.0,Frankie Amaya,New York,1789.0,MC,Meio Campo,Segundo Volante,0.082266201890003,-0.2833768157948358,0.2871066546041771,-0.2195511857352245,-0.3820164127633247,-0.2096224609607403,-0.7444923369727503,0.207,38.0,104
USA,2024,372677.0,Hernán López,San Jose,1962.0,AMC,Meio Campo,Meia,0.1178028247556858,-0.8467936490976038,0.2568467514889488,0.8639569918538335,0.6751386896141147,-0.094730119884228,1.0199235718678443,0.448,81.0,32
USA,2024,372827.0,Riqui Puig,L.A. Galaxy,3146.0,MC,Meio Campo,Segundo Volante,2.0466229984507245,1.729781338719777,2.46961949466274,2.327020906101475,2.101864527380032,0.3026175251426727,1.0190013376364488,0.781,99.0,3
USA,2024,377467.0,Jacob Shaffelburg,Nashville SC,1551.0,DML,Meio Campo,Primeiro Volante,-0.8726279338168351,-0.7319479798573633,0.2787916611001614,0.4186198676715579,0.4825041101655863,0.2867794793967012,1.1732541660659694,0.443,81.0,33
USA,2024,379315.0,Braian Ojeda,Salt Lake,3064.0,DMC,Meio Campo,Primeiro Volante,0.5192538078917517,0.795581799426124,-0.259451817478022,-0.7144041888995775,0.5475320652920541,-0.1977358941099228,-0.6465173463902589,0.207,38.0,105
USA,2024,382434.0,Matty Longstaff,Toronto,2446.0,MC,Meio Campo,Segundo Volante,-0.0264469853920942,-0.3284572602011756,0.2052275385356781,-0.4477203886821256,-0.4494881205563208,-0.0587600161806309,-0.2961649042658922,0.221,41.0,99
USA,2024,389242.0,David Ayala,Portland,1742.0,DMC,Meio Campo,Primeiro Volante,0.8576558967435342,1.0067039268695943,-0.3056581906922043,-0.5598975017521454,0.2590902210716126,-0.251757245576248,-0.6749389323455989,0.191,35.0,110
USA,2024,390215.0,Indiana Vassilev,St. Louis City,2053.0,AMC,Meio Campo,Meia,-0.4044720402536751,-0.5501857035605076,0.1335548976902107,0.1682694359675128,0.1519701928312863,0.4725387489483317,0.8119446701446479,0.389,73.0,46
USA,2024,393097.0,José Martínez,Philadelphia,1128.0,DMC,Meio Campo,Primeiro Volante,0.4051005195675886,0.6323975717050616,-0.3323125271360427,-0.6564334078893362,0.2003772575617852,-0.5625513133725447,-0.8618518298725886,0.15,27.0,123
USA,2024,393099.0,Andrés Perea,New York City FC,1483.0,DMC,Meio Campo,Primeiro Volante,0.1146265316552169,-0.2429131336935131,-0.9320579780600956,-0.1786970446308009,-0.0427753871087472,-0.0928047655166084,0.2385068759479047,0.223,43.0,97
USA,2024,393132.0,Sebastian Berhalter,Vancouver,2168.0,MC,Meio Campo,Segundo Volante,0.144933512142662,-0.6758130674730021,0.959104042904894,0.3989516131188068,-0.595852184721785,0.3520197631695802,0.3426566711850952,0.372,71.0,50
USA,2024,393146.0,Bryce Duke,Montreal,2443.0,AMC,Meio Campo,Meia,0.0900227238312983,-0.3349849183091202,0.3690714780908291,0.4592145159839295,-0.1261877855717756,-0.1228339330828186,-0.1146825628493361,0.312,65.0,60
USA,2024,393393.0,Ryan Raposo,Vancouver,1778.0,DMR,Meio Campo,Primeiro Volante,-0.2522320899622495,-0.7746564154607123,0.1048890260101591,-0.0245077027972623,-0.6277699433166406,-0.0908729225876297,0.7352479272169984,0.29,62.0,65
USA,2024,396104.0,Josh Atencio,Seattle,1246.0,DMC,Meio Campo,Primeiro Volante,1.2411911841302812,1.3340380155553522,0.4193951888560858,-0.0691406175007562,-0.1152979369544685,-0.2870619761211179,-0.3270529170407586,0.261,53.0,80
USA,2024,396105.0,Jack Skahan,San Jose,1007.0,MC,Meio Campo,Segundo Volante,-0.9051253872790268,-0.9415355497040616,-0.5391491121415711,0.7299943999875687,-0.2454312593816029,0.605182587558674,0.8885079519305898,0.371,69.0,52
USA,2024,396149.0,Jared Stroud,DC United,2718.0,MC,Meio Campo,Segundo Volante,-0.6324947166948196,-1.1149459194028748,0.1936633997606049,0.832834189435396,-0.8337085789753107,0.5705113414078038,1.1316032200723578,0.398,75.0,43
USA,2024,396153.0,Aidan Morris,Columbus,1443.0,MC,Meio Campo,Segundo Volante,1.4741634895818274,4.254002426650237,0.3247395453134471,-0.5375690002207892,-0.5459420833874817,0.5040031949004201,-0.4429870603299555,0.242,49.0,86
USA,2024,396332.0,Jahkeele Marshall-Rutty,Toronto,1996.0,DMR,Meio Campo,Primeiro Volante,-0.1305462176610401,-0.1182534606201733,0.0924310234286619,0.0001224124852974,0.0344705712371655,0.1405461304938707,0.2367541989872996,0.314,65.0,59
USA,2024,396565.0,Brian Gutiérrez,Chicago,2640.0,MC,Meio Campo,Segundo Volante,-0.2219703831303112,-0.4210632848115104,0.1244951105344013,0.9122036123163964,1.0204365547299068,0.3380043155028147,0.4740003182182044,0.457,83.0,29
USA,2024,397860.0,Brian Anunga,Nashville SC,1646.0,DMC,Meio Campo,Primeiro Volante,-0.252962992541122,-0.0380958087254189,-0.886482158009524,-1.1213620759265426,-0.2245623871430054,-0.7167218334716355,-1.0456796927065406,0.043,5.0,159
USA,2024,398270.0,Cameron Harper,New York,1946.0,MR,Meio Campo,Segundo Volante,-0.7530660222372346,-1.2491692862949442,-0.1440404254150019,0.9418549099362226,0.9522415409995972,0.4665842015097154,1.7708003152601797,0.525,90.0,18
USA,2024,399738.0,Dante Sealy,FC Dallas,976.0,DML,Meio Campo,Primeiro Volante,-0.3917926272027432,-0.390121782548981,-0.5153740096462995,-0.3227755399581351,0.0464215232430846,-0.3347291309097404,0.1684610417332836,0.226,44.0,95
USA,2024,400091.0,Alexandru Matan,Columbus,1655.0,MC,Meio Campo,Segundo Volante,-0.1164380897113987,0.4226272352855135,0.1284345948285671,0.0380273178041254,0.6307654007630971,0.496084845924078,0.5366605948806273,0.394,74.0,44
USA,2024,401252.0,Leon Flach,Philadelphia,2007.0,MC,Meio Campo,Segundo Volante,-1.1748032905913697,-0.5829576641602512,-1.1947212412844035,-0.7187556743545527,-0.838562504083097,-0.3627938754452591,-1.04733787418468,0.032,4.0,162
USA,2024,401785.0,Bartosz Slisz,Atlanta United,2989.0,DMC,Meio Campo,Primeiro Volante,0.6482214310776049,0.2512427430585393,-0.2471778144705684,-0.4673129682751009,-0.410647087585473,0.0672633468725814,-0.579014283612779,0.185,32.0,114
USA,2024,403193.0,Caden Clark,Minnesota United,1960.0,AMC,Meio Campo,Meia,-0.6110393422085286,-0.5885077111030644,-0.6594739075607818,0.3065312047734146,-0.1879241098654886,-0.1655721108329127,0.5995107281556193,0.277,59.0,70
USA,2024,403881.0,Obinna Nwobodo,FC Cincinnati,2825.0,MC,Meio Campo,Segundo Volante,-0.1943134319710315,0.9219908402302128,-0.7443443294365752,-1.081696964840956,-0.0417428613146333,-0.3698939608297119,-1.0582076247546672,0.085,12.0,148
USA,2024,406255.0,Gabriel Pirani,DC United,1585.0,MC,Meio Campo,Segundo Volante,-0.9592736734743986,-0.8452545935154511,-0.6010178327274449,0.6765439330085538,0.4120742479952703,0.2616501414697477,1.2888931084418611,0.407,77.0,39
USA,2024,413274.0,Djibril Diani,Charlotte FC,2203.0,DMC,Meio Campo,Primeiro Volante,-0.5093341745625424,-0.2283902367395239,-0.5468094330935827,-0.9081458096300966,0.2434257040646522,-0.3803764215668394,-0.7789428518266783,0.141,23.0,129
USA,2024,413720.0,Daniel Pereira,Austin FC,2261.0,DMC,Meio Campo,Primeiro Volante,-0.3579420895655211,0.1272464623876842,-0.2953751805771845,-0.2199162132568509,0.3977210263522941,-0.2505712125045704,-0.6218046782067446,0.224,43.0,96
USA,2024,413729.0,Wikelman Carmona,New York,1834.0,ML,Meio Campo,Segundo Volante,-0.3015700006380734,-0.3012314455121829,-0.2311548850785004,0.698145770247154,-0.1113141016680753,0.3161768399512228,0.3989561815682383,0.349,69.0,53
USA,2024,413736.0,Oliver Larraz,Colorado,2500.0,DMC,Meio Campo,Primeiro Volante,-0.0622667537337339,0.1346336769700636,-0.1763120942619158,-0.7525820314524976,-0.1482866536150205,-0.4859457097006446,-0.4604965769237179,0.162,29.0,119
USA,2024,413780.0,Jack McGlynn,Philadelphia,2590.0,MC,Meio Campo,Segundo Volante,0.660139619889442,-0.0064871686579961,1.5241272557610626,0.5982514652124769,0.0013253869610436,0.0113611462566438,-0.1592623345529114,0.403,77.0,40
USA,2024,413782.0,Quinn Sullivan,Philadelphia,2700.0,MC,Meio Campo,Segundo Volante,-0.3048770690607675,-1.1119878290104102,0.4335673361410818,1.3482745686994697,0.4513484979157823,0.586639823590239,1.3697112886982037,0.537,92.0,15
USA,2024,414570.0,Aziel Jackson,St. Louis City,1286.0,AMC,Meio Campo,Meia,-0.2403857716342687,-0.4391247533685079,0.3221667076589425,0.9109083095869344,0.6199372093055915,-0.0861187127828584,0.7603103403222636,0.437,80.0,34
USA,2024,417966.0,Santiago Rodríguez,New York City FC,3342.0,AMC,Meio Campo,Meia,0.6096518861832573,0.3097605734037645,1.1378328819233736,1.3889774984428331,2.209306120084276,0.3149448558349198,1.4790139316646385,0.678,96.0,8
USA,2024,419580.0,Obed Vargas,Seattle,3150.0,DMC,Meio Campo,Primeiro Volante,-0.2350319953733109,-0.1135733449129262,-0.6673716927625294,-0.4043717926962201,0.1833413680811859,-0.0357113532980085,-0.4038086434273529,0.204,37.0,106
USA,2024,419616.0,Federico Redondo,Inter Miami CF,1341.0,MC,Meio Campo,Segundo Volante,0.547987416592493,0.5657286948123016,0.0792115826013313,-0.2334432470974328,0.8708393425661749,0.0692552298173354,-0.3270469882243721,0.312,64.0,61
USA,2024,427879.0,Pedro Vite,Vancouver,2387.0,MC,Meio Campo,Segundo Volante,0.4394598506940036,0.0631652928279492,0.2562256609097801,-0.110495161135815,-0.3533586430312413,-0.0672278207080771,-0.6567397657027063,0.228,44.0,94
USA,2024,433502.0,Tsiki Ntsabeleng,FC Dallas,1214.0,AMC,Meio Campo,Meia,-0.2458118041092664,-0.517595498269265,-0.2432013695441043,0.3191897983882657,-0.0757686612026544,-0.0828760511023723,-0.3980555643952987,0.255,51.0,82
USA,2024,433510.0,Jhojan Valencia,Austin FC,1629.0,DMC,Meio Campo,Primeiro Volante,-0.4724717421196407,-0.2831820786281738,-0.7129133362100923,-1.148565365422086,0.0832877287396333,-0.6616261460432932,-1.0960133745632297,0.07,9.0,153
USA,2024,433520.0,Daniel Edelman,New York,3211.0,MC,Meio Campo,Segundo Volante,0.1947874067442377,-0.0698817600752052,-0.3249034282198687,-0.767993351047136,-0.5122242662625753,-0.4735096816022827,-1.096048916260405,0.092,14.0,144
USA,2024,433587.0,César Araújo,Orlando City,3127.0,DMC,Meio Campo,Primeiro Volante,0.1702276549891354,0.141473977548067,-0.3837859831392772,-0.6241606657777256,-0.4032398527371718,-0.1297848298616314,-0.7931545574503124,0.143,24.0,128
USA,2024,433890.0,Niko Tsakiris,San Jose,1595.0,DMC,Meio Campo,Primeiro Volante,-0.1896414520105857,-0.314099659923541,-0.5968102080807526,-0.6777573077849914,-0.7853614880721852,-0.4686038437865965,-0.6557060834121529,0.091,14.0,145
