Unnamed: 0.1,key_0,key_1,Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,xG,xA,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Passes_Frontais_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Duelos_Ofensivos_Ganhos_Percentil,xG_Percentil,xA_Percentil,A,B,C,D,E,F,G,Similar_StScaled_A,Similar_StScaled_B,Similar_StScaled_C,Similar_StScaled_D,Similar_StScaled_E,Similar_StScaled_F,Similar_StScaled_G,A1,B1,C1,D1,E1,F1,G1,ID
377,Dai Wai-Tsun,CHN,9,Dai Wai-Tsun,Shenzhen Peng City,Shenzhen Peng City,"LW, AMF, RW",LW,10,26,300000,2026-12-31,14,907,Hong Kong,"Hong Kong, China PR",right,177,75,no,6.75,4.169594999999999,3.674304,2.086,1.98465,0.12,0.14,CHN,Testing,2026,0.5754537149368514,0.6035274630954796,0.5894905890161656,88,88,50,38,7,17,71,6.75,4.169594999999999,3.674304,2.086,1.98465,0.12,0.14,0.8838197464764154,1.592295339621691,-0.1549090995995029,-0.6149238682914586,-1.146126462380518,-1.079641628540873,0.3713315831914045,0.8116032374687047,0.9443408201943303,0.4384464899027393,0.2693024996351622,0.1258714148696007,0.1401508981898027,0.6448047115485427,BAG
378,Nélson da Luz,CHN,12,Nélson da Luz,Qingdao West Coast,Qingdao West Coast,"RAMF, RW",RAMF,10,28,800000,2027-12-31,13,1207,Angola,Angola,left,183,74,no,6.41,2.980576000000001,3.7315,2.1605,4.697912,0.25,0.11,CHN,Testing,2026,0.5153961874553289,0.5260677657271138,0.5207319765912214,69,61,53,42,61,55,51,6.41,2.980576000000001,3.7315,2.1605,4.697912,0.25,0.11,0.6750843321336019,0.3181354594022154,-0.1203564380327311,-0.5463416958193223,0.3673203149668571,0.209824344769428,-0.07426631663828094,0.7501889063171813,0.6248089064545937,0.4521003989501405,0.2924155399339292,0.6433099487721203,0.5830976141915098,0.4703992392102456,AEB
379,A. Kouamé,CHN,17,A. Kouamé,Liaoning Tieren,Liaoning Tieren,"RW, RAMF",RW,10,29,0,2026-12-31,15,1054,Côte d'Ivoire,Côte d'Ivoire,left,180,0,no,5.64,2.56014,3.41831,1.962752,5.29402,0.18,0.11,CHN,Testing,2026,0.435613528532688,0.4397091305805281,0.4376613295566081,53,38,42,23,76,32,51,5.64,2.56014,3.41831,1.962752,5.29402,0.18,0.11,0.2023600114160533,-0.1324062757592558,-0.3095575723095549,-0.7283817957122081,0.6998269920039399,-0.4845034870130417,-0.07426631663828094,0.5801823560416969,0.4473314755221853,0.3784487123770853,0.2331899518989531,0.7579823220785816,0.3140142951154895,0.4703992392102456,EAG
380,Jin Yonghao,CHN,4,Jin Yonghao,Qingdao Hainiu,Qingdao Hainiu,"LAMF, LW",LAMF,10,23,0,2026-12-31,14,1018,China PR,China PR,,0,0,no,5.48,3.003616,3.18237,2.0355,2.739315,0.25,0.08,CHN,Testing,2026,0.4278715728419446,0.409697806925064,0.4187846898835044,50,65,34,34,26,55,26,5.48,3.003616,3.18237,2.0355,2.739315,0.25,0.08,0.1041315811370827,0.3428252613652249,-0.4520912279858976,-0.6614124550007591,-0.7251773198993064,0.209824344769428,-0.5198642164679661,0.5414675355184466,0.6341350397364119,0.32560163140275,0.2541739203158677,0.2341716273984568,0.5830976141915098,0.3015791087616858,BFA
381,Wang Yudong,CHN,1,Wang Yudong,Zhejiang Professional,Zhejiang Professional,"LAMF, RAMF",LAMF,10,19,0,2029-12-31,15,1335,China PR,China PR,unknown,0,0,no,4.45,1.82,3.507246,2.694927,4.181184,0.32,0.08,CHN,Testing,2026,0.4055690163247567,0.41646756850769,0.4110182924162233,26,19,46,53,50,80,26,4.45,1.82,3.507246,2.694927,4.181184,0.32,0.08,-0.5282139387837939,-0.9255447317012078,-0.2558304671081003,-0.05436633088286133,0.07909148694908592,0.9041521765518976,-0.5198642164679661,0.2986754279868358,0.1773413134761616,0.3990408736076335,0.4783216516144503,0.5315200726336556,0.8170426426343491,0.3015791087616858,FED
382,Wei Shihao,CHN,20,Wei Shihao,Chengdu Rongcheng,Chengdu Rongcheng,"LAMF, LWF, LW",LAMF,10,31,800000,,14,1370,China PR,China PR,right,178,65,no,3.94,1.71,2.760672,2.756596,3.743,0.38,0.12,CHN,Testing,2026,0.3780019162328958,0.4138725606829576,0.3959372384579267,21,15,23,57,46,86,59,3.94,1.71,2.760672,2.756596,3.743,0.38,0.12,-0.8413170602980143,-1.043421390378775,-0.7068431035958087,0.002404058300818973,-0.1653258095321173,1.499290318079729,0.07426631663828073,0.2000851678338262,0.1483765854738896,0.2398319924507586,0.5009590795769138,0.4343437726327676,0.9331008335019978,0.5296007607897543,FGD
383,Jordi Mboula,CHN,10,Jordi Mboula,Henan,Henan,"RAMF, LAMF, LWF",RAMF,10,27,1200000,2026-06-30,11,768,Spain,"Spain, Congo",right,183,74,no,4.69,2.693585,3.400956,1.76094,4.570426,0.28,0.15,CHN,Testing,2026,0.3756147631269882,0.3928310440828177,0.384222903604903,38,46,38,11,53,63,76,4.69,2.693585,3.400956,1.76094,4.570426,0.28,0.15,-0.3808712933653371,0.01059418530645318,-0.3200412930038301,-0.9141630761276008,0.2962091300326685,0.5073934155333438,0.519864216467966,0.3516493772330594,0.5042263893856271,0.3744685140711222,0.1803155814011779,0.6164648116062569,0.6940605976034917,0.6984208912383143,GFE
384,K. Bevis,CHN,11,K. Bevis,Wuhan Three Towns,Wuhan Three Towns,"LW, LAMF",LW,10,28,750000,2026-06-30,10,796,France,"France, Guadeloupe",right,173,70,no,3.51,1.5848,2.48927,2.599113,6.441646,0.13,0.13,CHN,Testing,2026,0.3701811012787338,0.3476641201607855,0.3589226107197597,7,11,15,50,88,23,65,3.51,1.5848,2.48927,2.599113,6.441646,0.13,0.13,-1.105305966672749,-1.177586460073607,-0.8707996994162326,-0.1425694486445425,1.339968221011703,-0.9804519382862341,0.2227989499148426,0.1345135166919336,0.1194807551794009,0.1919317647115875,0.443315113699857,0.9098721615903586,0.1634315413707436,0.5881540073423095,EGD
385,Chen Chunxin,CHN,13,Chen Chunxin,Chongqing Tongliang Long,Chongqing Tongliang Long,"RW, LCMF, LW",RW,10,28,100000,,14,769,China PR,China PR,right,181,67,no,6.44,3.39264,2.92545,1.404304,0.935301,0.12,0.04,CHN,Testing,2026,0.2799469429933785,0.3120902694455854,0.296018606219482,76,73,26,3,0,17,11,6.44,3.39264,2.92545,1.404304,0.935301,0.12,0.04,0.6935021628109092,0.7597057092323338,-0.6072991063294002,-1.242470078299047,-1.731449170752467,-1.079641628540873,-1.113994749574213,0.7560027654959822,0.7762847423371124,0.2718262156591127,0.1070315868402913,0.04168584157821083,0.1401508981898027,0.1326407195559905,BAC
386,Yang Mingrui,CHN,0,Yang Mingrui,Dalian Young Boy,Dalian Young Boy,"RAMF, LW, LAMF",RAMF,10,19,0,2027-07-02,14,941,China PR,China PR,unknown,0,0,no,4.97,2.392176,2.580424,2.005104,2.773956,0.05,0.02,CHN,Testing,2026,0.2367548500519124,0.2303599886479224,0.2335574193499174,42,34,19,30,30,0,3,4.97,2.392176,2.580424,2.005104,2.773956,0.05,0.02,-0.2089715403771381,-0.3123975039239733,-0.8157326787774204,-0.6893939813693902,-0.7058547075551647,-1.773969460323342,-1.411060016127337,0.4172352278050182,0.3773692235497261,0.2073265221842229,0.2452876849502228,0.2401392482203631,0.03803410100443802,0.07911345918272816,ABD
387,Lin Liangming,CHN,15,Lin Liangming,Beijing Guoan,Beijing Guoan,"LW, LAMF, RB",LW,10,29,300000,2026-12-31,14,852,China PR,China PR,right,180,74,no,5.7,2.322664,3.169692,1.5875,2.641596,0.28,0.03,CHN,Testing,2026,0.2031997211145702,0.2270410263428155,0.2151203737286929,61,30,30,7,23,63,7,5.7,2.322664,3.169692,1.5875,2.641596,0.28,0.03,0.2391956727706677,-0.3868869793602921,-0.4597501314641748,-1.073826055907028,-0.7796845903492697,0.5073934155333438,-1.262527382850775,0.5945230710395242,0.3494199404815392,0.3228477907947779,0.1414503247560695,0.2177882756503677,0.6940605976034917,0.103379539705618,FAB
388,D. Owusu-Sekyere,CHN,7,D. Owusu-Sekyere,Shenzhen Peng City,Shenzhen Peng City,"RW, RAMF",RW,10,26,0,,14,1142,Netherlands,Netherlands,right,184,80,no,3.7,1.495704,1.892532,1.816199,6.620569999999999,0.24,0.08,CHN,Testing,2026,0.1638909076983521,0.2023976404524892,0.1831442740754207,11,7,7,15,92,48,26,3.7,1.495704,1.892532,1.816199,6.620569999999999,0.24,0.08,-0.9886597057164708,-1.273062267178484,-1.231294946601913,-0.8632935154747449,1.439771318239357,0.1106346545147894,-0.5198642164679661,0.1614148318140241,0.1014979735653971,0.1091062856155168,0.1939880542847277,0.9250339458251196,0.5440469670821948,0.3015791087616858,EFG
389,F. Acheampong,CHN,22,F. Acheampong,Dalian Young Boy,Dalian Young Boy,"LAMF, CF, LW",LAMF,10,32,1200000,,15,1356,Ghana,Ghana,left,169,65,no,2.85,1.326733,2.324608,1.991587,4.710527999999999,0.24,0.09,CHN,Testing,2026,0.147880888374051,0.1458853205575285,0.1468831044657897,3,3,11,26,65,48,42,2.85,1.326733,2.324608,1.991587,4.710527999999999,0.24,0.09,-1.510498241573505,-1.454132602573095,-0.9702736199510208,-0.7018372729842344,0.374357469706434,0.1106346545147894,-0.3713315831914045,0.06545816886770314,0.07295477308892132,0.1659550614551999,0.2413903255838978,0.6459308097394924,0.5440469670821948,0.3551952884514574,EFG
390,O. Maritu,CHN,8,O. Maritu,Yunnan Yukun,Yunnan Yukun,"LW, LAMF, LWF",LW,10,26,900000,2026-12-31,15,1532,Congo DR,Congo DR,right,182,80,no,1.94,0.7034600000000001,1.52604,1.93875,2.29207,0.39,0.08,CHN,Testing,2026,0.001309907549497225,0.01751709157793996,0.009413499563718593,0,0,3,19,15,92,26,1.94,0.7034600000000001,1.52604,1.93875,2.29207,0.39,0.08,-2.069172438785153,-2.122035681518036,-1.452696339058191,-0.7504772226071909,-0.9746488062263647,1.598480008334367,-0.5198642164679661,0.01926495402815639,0.01691737089642904,0.07315404195315549,0.2264836685068073,0.1648672475246271,0.945031904439976,0.3015791087616858,FGD
391,Xiang Yuwang,CHN,3,Xiang Yuwang,Chongqing Tongliang Long,Chongqing Tongliang Long,"LW, CF, AMF",LW,10,22,0,2026-12-31,13,905,China PR,China PR,unknown,0,0,no,4.67,2.885784000000001,1.49375,0.4963689999999999,2.088572,0.21,0.0,CHN,Testing,2026,0.0,0.0,0.0,34,53,0,0,11,40,0,4.67,2.885784000000001,1.49375,0.4963689999999999,2.088572,0.21,0.0,-0.3931498471502087,0.2165557845898157,-1.472203043058314,-2.078284236198229,-1.088159183144125,-0.1869344162491262,-1.70812528268046,0.3471044047150703,0.5857227266177041,0.07048302796066874,0.01884159374621797,0.1382624201557845,0.4258560272707396,0.04380654929347236,BFA
392,J. Martínez,COL,28,J. Martínez,Deportivo Cali,Deportivo Cali,"RW, LW, CF",RW,10,24,0,2026-06-30,18,1456,Colombia,Colombia,left,166,70,yes,2.35,1.299474,8.902499999999998,5.751473000000001,3.768556,0.12,0.17,COL,Testing,2026,1.0,0.9937905135441819,0.9999999999999999,2,2,95,92,56,29,80,2.35,1.299474,8.902499999999998,5.751473000000001,3.768556,0.12,0.17,-1.944433639128008,-1.37684251637347,2.273558128134633,1.998806830470335,0.147780466603148,-0.6800044228073773,0.6319268035478932,0.02592159030822934,0.08428047136419708,0.9885037162868475,0.9771853707654049,0.5587419872737024,0.2482508302262283,0.7362826460611775,CDG
393,S. Navarro,COL,18,S. Navarro,Fortaleza,Fortaleza,"RAMF, AMF, CF",RAMF,10,25,600000,,17,1010,Colombia,Colombia,right,187,74,no,4.19,1.958772,10.247977,7.216719999999999,1.694017,0.14,0.1,COL,Testing,2026,0.9895756257494915,1.0,0.9978859926526593,32,36,97,95,7,39,46,4.19,1.958772,10.247977,7.216719999999999,1.694017,0.14,0.1,-0.4710701022073877,-0.6115249140158718,2.931199944196171,3.04048782191546,-1.386661318619651,-0.4533362818715848,-0.3276657499877963,0.318795337360684,0.2704260649069652,0.998311723097661,0.998819023783602,0.08277253045712474,0.3251533054086796,0.3715822012367238,DCG
394,B. Urueña,COL,2,B. Urueña,Águilas Doradas,Águilas Doradas,"LW, RAMF, RW",LW,10,33,300000,2026-12-31,15,946,Colombia,Colombia,right,175,77,no,4.19,1.998,6.852546000000001,7.323173000000001,2.951665,0.07,0.41,COL,Testing,2026,0.9534631430467636,0.9656630323339942,0.9625515631375433,32,41,87,97,39,6,97,4.19,1.998,6.852546000000001,7.323173000000001,2.951665,0.07,0.41,-0.4710701022073877,-0.5659887848219657,1.271582270202754,3.116167940409004,-0.4564365109385792,-1.246674775146858,3.921958415670256,0.318795337360684,0.2857007022610984,0.8982392102502792,0.9990839105170257,0.3240380579306102,0.1062583858059729,0.999956083923387,GDC
395,D. Ramírez,COL,20,D. Ramírez,Boyacá Chicó,Boyacá Chicó,"RW, AMF, RCMF",RW,10,25,0,,19,1260,Colombia,Colombia,right,161,60,no,6.64,3.4287,6.711327000000001,4.140784,2.572265999999999,0.06,0.1,COL,Testing,2026,0.9118158191976932,0.8961461929623536,0.9067963759874629,90,78,82,80,26,2,46,6.64,3.4287,6.711327000000001,4.140784,2.572265999999999,0.06,0.1,1.490745476844524,1.09477750552476,1.202557292724585,0.8537274585762038,-0.7370606297773895,-1.360008845614754,-0.3276657499877963,0.9319858342836389,0.86319293820098,0.8854261586462239,0.803371991883013,0.2305427398720007,0.08691356235996345,0.3715822012367238,ACB
396,J. Velásquez,COL,7,J. Velásquez,Fortaleza,Fortaleza,"LAMF, RAMF, RW",LAMF,10,31,300000,,15,749,Colombia,Colombia,right,174,72,no,6.61,3.005796,8.047545,4.328,3.483991,0.05,0.09,COL,Testing,2026,0.896065882276151,0.8992160602428784,0.9004365956821201,87,73,92,85,46,0,34,6.61,3.005796,8.047545,4.328,3.483991,0.05,0.09,1.466723245264297,0.6038676661085364,1.855673497738952,0.9868240276150013,-0.06269927208189262,-1.47334291608265,-0.4647504004928949,0.9287743216225818,0.7270341863053926,0.9682499447263403,0.8381355432787838,0.475002988524708,0.07032929707802416,0.3210551054108298,CAD
397,Jhon Salazar,COL,6,Jhon Salazar,Atlético Bucaramanga,Atlético Bucaramanga,"RAMF, RW",RAMF,10,31,900000,2028-06-30,17,870,Colombia,Colombia,right,178,76,yes,5.48,2.690142,6.828900999999999,4.655852,3.724587,0.12,0.17,COL,Testing,2026,0.8082952861339538,0.8233841662817525,0.8183805877956639,70,56,85,90,53,29,80,5.48,2.690142,6.828900999999999,4.655852,3.724587,0.12,0.17,0.5618858557423947,0.2374543561112581,1.260025074694562,1.219902270673863,0.1152586047078254,-0.6800044228073773,0.6319268035478932,0.7129031044328531,0.593847837410378,0.8961698415590793,0.888749037522735,0.5458799258544025,0.2482508302262283,0.7362826460611775,CDG
398,N. Rodríguez,COL,34,N. Rodríguez,Atlético Nacional,Atlético Nacional,"RAMF, RW, LAMF",RAMF,10,22,550000,2027-12-31,18,1183,Colombia,Colombia,left,171,56,yes,6.69,4.3372,3.269175,3.271254,2.814552,0.11,0.13,COL,Testing,2026,0.6802875911746074,0.7187652223185786,0.7017050206574689,95,97,39,70,31,21,65,6.69,4.3372,3.269175,3.271254,2.814552,0.11,0.13,1.530782529478237,2.149370484332338,-0.4798966566479071,0.235556684303142,-0.5578527371446202,-0.7933384932752734,0.08358820152749916,0.9370884256037607,0.984197478383333,0.3156504393507341,0.5931116557243891,0.2884724737085651,0.2137903177301136,0.5333080760387473,BAD
399,K. Londoño,COL,4,K. Londoño,Atlético Bucaramanga,Atlético Bucaramanga,"LAMF, RAMF",LAMF,10,32,450000,2026-12-31,18,1260,Colombia,Colombia,right,180,72,no,3.07,1.640363,7.074254,4.5024,2.499228,0.16,0.14,COL,Testing,2026,0.7007527118248763,0.6899783605100003,0.6975311914102243,7,19,90,87,19,47,68,3.07,1.640363,7.074254,4.5024,2.499228,0.16,0.14,-1.367900081202548,-0.981136246750205,1.379948635257951,1.110809379509958,-0.7910835038275286,-0.2266681409357925,0.2206728520325978,0.08567167717649443,0.1632627789845411,0.9161987697906885,0.8666747958472584,0.2144476323827719,0.410340901091039,0.5873264143476182,CDG
400,K. Caicedo,COL,11,K. Caicedo,Llaneros,Llaneros,"LW, LAMF, RAMF",LW,10,28,0,,16,1010,Colombia,Colombia,,0,0,no,6.15,4.009452,3.653042999999999,3.206827,2.673,0.07,0.09,COL,Testing,2026,0.6635187247195308,0.7210261496040778,0.6944284592178281,80,92,48,65,29,6,34,6.15,4.009452,3.653042999999999,3.206827,2.673,0.07,0.09,1.098382361034142,1.768918376882446,-0.2922697788581646,0.1897539075454794,-0.6625522889881178,-1.246674775146858,-0.4647504004928949,0.8639812193148252,0.9615462515248976,0.385040181746057,0.5752490119883957,0.2538086677733544,0.1062583858059729,0.3210551054108298,BAD
401,C. Barrios,COL,13,C. Barrios,Junior,Junior,"RAMF, RW, LAMF",RAMF,10,28,0,2028-12-31,23,1623,Colombia,Colombia,right,166,65,no,4.88,2.49228,5.158879999999999,3.328,2.88288,0.2,0.1,COL,Testing,2026,0.6490665644381035,0.63123671500472,0.6421453361050171,48,53,70,73,36,64,46,4.88,2.49228,5.158879999999999,3.328,2.88288,0.2,0.1,0.08144122413784434,0.007774800830218409,0.443752746515853,0.2758988447310733,-0.5073136350594323,0.2266681409357922,-0.3276657499877963,0.5324544670726354,0.5031016655248406,0.6713893221925773,0.608687119369743,0.3059673864954375,0.5896590989089608,0.3715822012367238,CDF
402,J. Zapata,COL,17,J. Zapata,Once Caldas,Once Caldas,"RW, RAMF, CF",RW,10,26,0,2027-06-30,20,1431,Colombia,Colombia,left,0,0,no,5.22,2.830912,6.353691,2.95657,3.898642999999999,0.37,0.07,COL,Testing,2026,0.5896213404863074,0.6872341064620313,0.6404160508711557,63,63,80,58,60,95,12,5.22,2.830912,6.353691,2.95657,3.898642999999999,0.37,0.07,0.3536931820470892,0.4008611295033802,1.027752083472414,0.01183990405249633,0.2439998813812154,2.153347338890027,-0.7389197015030917,0.638215583654665,0.6557388152427357,0.8479667694259652,0.5047233279668737,0.5963845441067711,0.9843543045147022,0.2299778791286314,FCB
403,K. Parra,COL,31,K. Parra,Inter Bogotá,Inter Bogotá,"LAMF, LW",LAMF,10,23,0,2027-12-31,21,1646,Colombia,Colombia,right,168,60,no,2.19,1.036939,5.300895,4.266024000000001,4.976272,0.15,0.16,COL,Testing,2026,0.6300385310907136,0.5819501800661124,0.6078816720831833,0,0,73,82,82,43,75,2.19,1.036939,5.300895,4.266024000000001,4.976272,0.15,0.16,-2.072552207555888,-1.681594929902636,0.5131667926184469,0.9427637284805873,1.04107285352966,-0.3400022114036888,0.4948421530427946,0.01910698638430658,0.04632370721556686,0.6960826736713105,0.8270991158588787,0.8510791312982352,0.3669274312886163,0.6896442267201369,EDC
404,M. Zuleta,COL,29,M. Zuleta,Once Caldas,Once Caldas,"LW, LAMF, RW",LW,10,24,0,2028-12-31,18,918,Colombia,Colombia,right,170,68,no,6.47,3.823123,6.271755,1.766755,4.312819999999999,0.14,0.17,COL,Testing,2026,0.5357018258913231,0.6496112900798771,0.5945023350844294,85,90,78,14,73,39,80,6.47,3.823123,6.271755,1.766755,4.312819999999999,0.14,0.17,1.354619497889902,1.552626406438597,0.9877034316999801,-0.8340295424205441,0.5503476990304493,-0.4533362818715848,0.6319268035478932,0.9122305909612614,0.9397437933553803,0.8383510433267136,0.2021321682943149,0.7089595430543489,0.3251533054086796,0.7362826460611775,BAC
405,M. Moreno,COL,10,M. Moreno,Atlético Nacional,Atlético Nacional,"RW, LW, LAMF",RW,10,29,850000,2026-12-31,21,789,Colombia,Colombia,right,173,66,no,5.59,3.536456,4.563117,2.055,4.791248,0.36,0.1,COL,Testing,2026,0.5175991058815085,0.5856100696631928,0.553322512094626,74,87,65,29,78,92,46,5.59,3.536456,4.563117,2.055,4.791248,0.36,0.1,0.6499673715365617,1.219861403185068,0.1525558986602085,-0.6291089130801664,0.9042190480003048,2.040013268422131,-0.3276657499877963,0.7421433509905588,0.8887412902531416,0.5606257472171453,0.2646388778321912,0.8170603690821774,0.9793254978935736,0.3715822012367238,FBE
406,Omar Fernández,COL,3,Omar Fernández,Santa Fe,Santa Fe,"LAMF, LW",LAMF,10,33,1000000,2027-12-31,22,1665,Colombia,Colombia,left,165,72,no,3.73,1.564608,4.810152,3.838524,2.00158,0.24,0.27,COL,Testing,2026,0.5113722178029847,0.5304128896892858,0.5225148281202235,19,7,68,78,9,78,93,3.73,1.564608,4.810152,3.838524,2.00158,0.24,0.27,-0.839410986437543,-1.069073165968222,0.2733015866435499,0.6388432127977078,-1.159171009308291,0.6800044228073766,2.002773308598878,0.2006193604142578,0.1425183509997016,0.6076893021095621,0.7385375332946996,0.1231932429856956,0.7517491697737715,0.9773991869815528,GFD
407,Kelvin Flórez,COL,32,Kelvin Flórez,Tolima,Tolima,"LW, RAMF, RW",LW,10,22,0,,16,884,Colombia,Colombia,right,177,64,no,6.01,3.4628,2.852256,2.645862,2.850148,0.33,0.1,COL,Testing,2026,0.5183383949457487,0.518311696449258,0.51993932379197,78,80,31,51,34,89,46,6.01,3.4628,2.852256,2.645862,2.850148,0.33,0.1,0.9862786136597466,1.134361017442579,-0.6836781916058143,-0.2090502376710031,-0.5315240010799858,1.700011057018442,-0.3276657499877963,0.8380017942974415,0.8716784280302219,0.2470891987785185,0.4172045104605926,0.2975278569283832,0.9554355771340666,0.3715822012367238,FBA
408,Pipe Gómez,COL,16,Pipe Gómez,Once Caldas,Once Caldas,"LW, LAMF, LWF",LW,10,26,325000,2026-06-30,21,1268,Colombia,Colombia,right,173,68,yes,3.19,1.633,5.749284,3.055766,6.173544000000001,0.19,0.09,COL,Testing,2026,0.5155616032734383,0.5059306719529048,0.5123368118602029,9,17,75,60,95,56,34,3.19,1.633,5.749284,3.055766,6.173544000000001,0.19,0.09,-1.271811154881638,-0.989683267226771,0.7323302240721372,0.08236083849385047,1.926640290476988,0.113334070467896,-0.4647504004928949,0.1017201123155851,0.1611644780803895,0.7680164820146589,0.5328201117175555,0.9729877630827273,0.5451171465423802,0.3210551054108298,ECF
409,J. Muñoz,COL,27,J. Muñoz,Alianza,Alianza,"LAMF, LW, CF",LAMF,10,24,0,,15,1106,Colombia,Colombia,right,172,66,no,6.43,3.496152,3.581875,2.032911,5.208474,0.21,0.06,COL,Testing,2026,0.4976652915323092,0.5114429747742112,0.5061255229430895,82,82,46,26,85,71,7,6.43,3.496152,3.581875,2.032911,5.208474,0.21,0.06,1.322589855782931,1.173076245873168,-0.3270552510479283,-0.6448125394448896,1.212822071747444,0.3400022114036882,-0.8760043520081904,0.9070140952230604,0.8796173843480468,0.3718130483308897,0.2595243374352644,0.8874010725778232,0.6330725687113834,0.1905138339415983,AEB
410,E. Batalla Martinez,COL,24,E. Batalla Martinez,Atlético Bucaramanga,Atlético Bucaramanga,"RAMF, AMF, RW",RAMF,10,24,0,,14,1051,Colombia,Colombia,left,171,0,no,3.25,1.6287,4.368861,3.42846,5.39375,0.21,0.21,COL,Testing,2026,0.4954120773837652,0.5081677994762932,0.5033527193767637,12,14,60,75,87,71,89,3.25,1.6287,4.368861,3.42846,5.39375,0.21,0.21,-1.223766691721183,-0.99467473647154,0.05760751335087209,0.3473183886035928,1.34986227017174,0.3400022114036882,1.180265405568287,0.1105201264074835,0.1599472427445865,0.5229693675871808,0.6358239312295701,0.9114699169407949,0.6330725687113834,0.8810526636595695,EGD
411,J. Palacios,COL,36,J. Palacios,América de Cali,América de Cali,LW,LW,10,20,0,2028-12-31,16,1055,Colombia,Colombia,unknown,0,0,no,6.65,3.500068,3.497356,2.2165,4.861009999999999,0.16,0.02,COL,Testing,2026,0.4811412341790732,0.5082389874864359,0.4962307799863974,92,85,43,36,80,47,2,6.65,3.500068,3.497356,2.2165,4.861009999999999,0.16,0.02,1.498752887371267,1.177621965306312,-0.368366420731026,-0.5142944960444121,0.9558188144162225,-0.2266681409357925,-1.424342954028584,0.9330311245715649,0.8805263254706013,0.356300016099351,0.3035230546081763,0.8304181094126242,0.410340901091039,0.0771736094989051,ABE
412,J. Lucumí,COL,33,J. Lucumí,América de Cali,América de Cali,"RW, CF",RW,10,22,0,2028-12-31,18,1076,Colombia,Colombia,right,178,68,no,7.28,4.26367,3.343321,1.92372,3.5948,0.1,0.09,COL,Testing,2026,0.473401789245859,0.4902441895262675,0.4833235850135227,97,95,41,17,48,14,34,7.28,4.26367,3.343321,1.92372,3.5948,0.1,0.09,2.003219750556045,2.064016360246789,-0.443655598574303,-0.7224391710891683,0.01926108623325761,-0.9066725637431695,-0.4647504004928949,0.9774231466836487,0.98049191738187,0.3286458009328406,0.2350122556108806,0.5076835865737168,0.1822899881395563,0.3210551054108298,BAE
413,Jhon Vásquez,COL,5,Jhon Vásquez,Llaneros,Llaneros,"LAMF, RW, LW",LAMF,10,31,800000,2026-12-31,18,1616,Colombia,Colombia,right,176,78,no,3.84,1.947384,2.058036,3.23048,7.018074,0.29,0.12,COL,Testing,2026,0.4511179743189155,0.4628192690323194,0.4583918105451364,21,34,7,68,97,84,59,3.84,1.947384,2.058036,3.23048,7.018074,0.29,0.12,-0.7513294706433755,-0.6247441818669017,-1.071876788201961,0.2065694208962329,2.551300574460182,1.246674775146857,-0.05349644897759946,0.2262271986494951,0.2660694852856637,0.1418876886023953,0.5818269281291215,0.9946339137844875,0.8937416141940271,0.4786681799526129,EFD
414,A. Sarmiento,COL,12,A. Sarmiento,Atlético Nacional,Atlético Nacional,"LAMF, LW",LAMF,10,28,700000,2027-12-31,25,1412,Colombia,Colombia,right,176,60,no,4.65,2.739778,3.184785,2.359714,4.017126,0.4,0.15,COL,Testing,2026,0.4280253218043236,0.4582324854180974,0.4445089898873077,43,58,36,46,63,97,71,4.65,2.739778,3.184785,2.359714,4.017126,0.4,0.15,-0.1027292179772328,0.2950721624911072,-0.5211447737524233,-0.4124800569028734,0.3316363471398995,2.493349550293716,0.357757502537696,0.4590889418631483,0.6160306227171889,0.3011329612714663,0.3399937976248878,0.6299180648355656,0.9936727900078084,0.6397376017888581,FGE
415,F. Pardo,COL,0,F. Pardo,Alianza,Alianza,"RAMF, RW, LW",RAMF,10,35,250000,,18,1104,Colombia,Colombia,right,178,80,no,4.89,2.364,2.689632,2.688125,2.282456,0.14,0.27,COL,Testing,2026,0.4134887373146715,0.4429290744130534,0.429542525109796,52,46,24,53,12,39,93,4.89,2.364,2.689632,2.688125,2.282456,0.14,0.27,0.08944863466458666,-0.1411334956160515,-0.7631654981113818,-0.1790044066667798,-0.951419855501957,-0.4533362818715848,2.002773308598878,0.5356373132647856,0.4438822414014547,0.2226823510962028,0.4289671207814589,0.1706956424567667,0.3251533054086796,0.9773991869815528,GAB
