Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
1061,S. Medojević,Vojvodina,Vojvodina,"LDMF, DMF, RDMF",LDMF,7,34,200000,2026-06-30,26,1881,Serbia,Serbia,right,183,78,no,9.57,2.43824,13.01598,6.74614,1.0,1.725546,0.621092,1.24,6.123275,SER,Testing,2025,0.5550239721431169,0.5627165041502697,0.5586636404600952
1062,M. Radin,Bačka Topola,Bačka Topola,DMF,DMF,7,33,200000,2026-06-30,31,2371,Serbia,Serbia,right,173,66,no,9.41,1.555493,10.667963,5.848607,1.44,3.756,0.988,1.63,6.75664,SER,Testing,2025,0.4906070561751309,0.4902601562714823,0.4901949570836971
1063,A. Šćekić,Partizan,Partizan,"DMF, RCMF, LCMF",DMF,7,33,200000,2025-06-30,27,1696,Montenegro,"Montenegro, Serbia",right,193,84,no,11.14,1.008504,12.044298,3.65874,0.27,0.797706,0.0525,0.37,4.137264,SER,Testing,2025,0.4933607164092699,0.5113756413368237,0.5021351191434322
1064,M. Docić,Čukarički,Čukarički,"LDMF, LCMF",LDMF,7,32,2000000,2027-06-01,31,2630,Serbia,Serbia,left,176,71,no,7.9,2.807568,12.183239,7.32095,1.4,2.191504,0.408,0.62,6.603938,SER,Testing,2025,0.4681661007048268,0.4746004431554354,0.4711357008012698
1065,M. Poletanović,Wisła Kraków,Vojvodina,"LDMF, LCMF, RDMF",LDMF,7,31,350000,2026-12-31,16,967,Serbia,Serbia,right,187,81,no,7.26,2.882451999999999,11.910878,6.886446000000001,1.21,1.674,0.55718,1.4,6.42,SER,Testing,2025,0.3703573582451187,0.3921804647087384,0.3809791363980987
1066,R. Krunić,Crvena Zvezda,Crvena Zvezda,"RDMF, RCB, LDMF",RDMF,7,31,6000000,2027-06-30,23,1745,Bosnia and Herzegovina,Bosnia and Herzegovina,right,184,74,no,7.74,1.543887,15.4224,6.236797,0.62,1.497015,0.310935,1.39,6.294696,SER,Testing,2025,0.362132426537446,0.3903588007635155,0.375953485972031
1067,G. Zahid,Partizan,Partizan,"LDMF, LCMF",LDMF,7,30,2500000,2026-06-30,13,935,Norway,"Norway, Pakistan",right,173,66,no,3.56,2.501612,11.258754,5.873236,1.54,2.407596,0.767952,2.6,6.640524,SER,Testing,2025,0.1657143864735292,0.1809989074348804,0.1729694987290125
1068,B. Jočić,,Tekstilac Odžaci,"RDMF, RCMF, DMF",RDMF,7,30,200000,,17,1496,Serbia,Serbia,right,182,80,no,9.39,3.85104,8.664359999999999,4.153855999999999,0.24,0.84006,0.12,0.24,3.6115,SER,Testing,2025,0.4600036904120389,0.4688420238751408,0.4641720261902574
1069,M. Ristić,Radnički Kragujevac,Radnički Kragujevac,"DMF, RDMF",DMF,7,30,400000,2027-05-31,34,2884,Serbia,Serbia,right,189,74,no,9.14,2.775904,9.519264999999999,5.491147,1.19,1.371072,0.403,1.44,4.683861,SER,Testing,2025,0.4567407737564492,0.4711624555558006,0.463700563002182
1070,A. Cissé,Novi Pazar,Novi Pazar,"RDMF, DMF, LDMF",RDMF,7,29,500000,,12,978,Guinea,Guinea,right,181,76,no,9.39,1.747018,8.005256,3.130686,1.2,2.30265,0.365696,1.01,3.774846,SER,Testing,2025,0.3495448598280949,0.3657952404419165,0.357369222820346
1071,M. Marčić,,Tekstilac Odžaci,"LDMF, LCMF, DMF",LDMF,7,28,200000,,17,914,Serbia,Serbia,both,184,83,no,8.07,1.774404,8.268538000000001,3.54739,0.69,2.952543,0.4908600000000001,0.49,3.541356,SER,Testing,2025,0.2280527665993372,0.2583112382152266,0.2428275560266487
1072,F. Krstić,Napredak Kruševac,Napredak Kruševac,"RDMF, RCMF",RDMF,7,27,0,2027-06-30,36,3286,Serbia,Serbia,right,184,74,no,9.01,2.574336,7.146272,3.258003,0.55,1.286766,0.245,0.16,3.205849999999999,SER,Testing,2025,0.3630844171315815,0.3580245077503165,0.3602549860052395
1073,T. Elšnik,Crvena Zvezda,Crvena Zvezda,"LDMF, RDMF, DMF",LDMF,7,27,2000000,2028-06-30,29,2452,Slovenia,Slovenia,left,182,68,no,7.45,2.901527999999999,15.23347,7.818356000000001,2.46,2.641799999999999,1.28871,2.13,7.155443,SER,Testing,2025,0.4929316710884009,0.4965510102452053,0.494504709001523
1074,V. Vidaković,Novi Pazar,Novi Pazar,"LDMF, LCMF",LDMF,7,26,300000,2025-06-30,21,1289,Serbia,"Serbia, Croatia",right,193,86,no,10.4,1.74352,8.518419999999999,3.632704,0.84,1.045932,0.28,1.05,3.70264,SER,Testing,2025,0.4340558270075174,0.4520886660226466,0.4428114162664294
1075,A. Pejić,Bačka Topola,Bačka Topola,"DMF, RDMF, LDMF",DMF,7,25,600000,2025-12-31,25,1226,Serbia,Serbia,right,190,80,no,10.35,1.393436,10.573524,4.408157,0.51,1.98276,0.22,1.03,5.214022,SER,Testing,2025,0.4828305321487163,0.4911891592741724,0.4867695930958004
1076,N. Petrović,Vojvodina,Vojvodina,"RDMF, DMF, RCMF",RDMF,7,25,2500000,2027-06-30,33,2820,Serbia,Serbia,right,185,72,no,6.57,3.124968,10.75545,5.460839999999999,1.56,1.945961,0.413227,1.05,5.780225999999999,SER,Testing,2025,0.2906542411897206,0.3056734403141589,0.2978351444375891
1077,V. Kijevčanin,Jedinstvo Ub,Jedinstvo Ub,"DMF, LDMF, LCMF",DMF,7,25,600000,,22,1485,Serbia,Serbia,left,185,73,no,12.0,3.695341,11.997502,6.484855999999999,1.88,3.332952,0.968901,1.09,6.846410000000001,SER,Testing,2025,0.748339629076452,0.8128550555826854,0.780494587799206
1078,S. Islamović,Novi Pazar,Novi Pazar,"LDMF, RDMF, RCMF",LDMF,7,25,300000,2025-06-30,28,1751,Serbia,Serbia,right,183,78,no,10.23,2.366393,9.507296,5.604503999999999,1.59,2.725848,0.8755,0.98,4.779567,SER,Testing,2025,0.5011288065688365,0.5393522099404159,0.5200158188101832
1079,S. Sissoko,Čukarički,Čukarički,"RDMF, RCMF, LDMF",RDMF,7,24,850000,2026-06-30,34,3008,Mali,Mali,right,181,70,no,10.55,2.837504,7.989122999999999,4.62594,1.08,1.357377,0.4918579999999999,0.49,4.567354,SER,Testing,2025,0.5218856172841612,0.5547875300245019,0.5381203592790663
1080,V. Miletić,Napredak Kruševac,Napredak Kruševac,"LDMF, LCMF",LDMF,7,22,500000,2027-06-30,25,1469,Serbia,Serbia,left,185,72,no,11.52,1.408848,6.681284000000001,2.942086999999999,1.16,2.452871,0.7333700000000001,0.8,2.820141,SER,Testing,2025,0.4888727576956963,0.4945399833477212,0.4914683174655703
1081,L. Vasić,Tekstilac Odžaci,Tekstilac Odžaci,"LDMF, RDMF, LCMF",LDMF,7,21,0,2025-06-30,30,2086,Serbia,Serbia,right,184,0,no,8.28,1.854224,7.289699999999999,2.805024,0.6,2.156234,0.3466319999999999,0.56,4.097542,SER,Testing,2025,0.2420304814032143,0.2625720764121686,0.251951103427803
1082,P. Ferreira,Jedinstvo Ub,Jedinstvo Ub,"DMF, RDMF, RCMF",DMF,7,20,0,,14,905,Argentina,Argentina,right,0,0,yes,11.44,2.19,10.338942,5.964855,1.19,2.784777,0.694127,0.7,4.772501999999999,SER,Testing,2025,0.6258720867746081,0.6437746213436408,0.6346523280781657
1083,A. Adeshina,Novi Pazar,Novi Pazar,"RDMF, LDMF, RW",RDMF,7,20,0,2026-06-30,35,2603,Nigeria,Nigeria,right,173,68,no,9.44,0.6586320000000001,6.952696,2.523176,1.24,2.352616,0.694076,0.66,2.901194,SER,Testing,2025,0.2942081797699225,0.3065429963324636,0.300047927581428
1084,M. Mitrović,Železničar Pancevo,Železničar Pancevo,"LDMF, LCMF",LDMF,7,20,0,2026-06-30,34,2415,Serbia,Serbia,right,182,74,no,8.26,3.5295,9.532035,5.268465,1.63,2.43916,0.850278,1.12,5.351115000000001,SER,Testing,2025,0.4070673968156712,0.4431274746594622,0.4248281872078439
1085,V. Novicic,IMT Novi Beograd U17,IMT Novi Beograd,"DMF, LCMF, RDMF",DMF,7,17,0,,23,2005,Serbia,Serbia,unknown,0,0,no,9.7,1.524423,7.179414,3.140157,0.67,1.390838,0.36,0.36,3.138759,SER,Testing,2025,0.3330275147381506,0.3457257694071477,0.3390672472658079
1086,A. Bačanin,Čukarički U19,Čukarički,"RDMF, RCMF, LCMF",RDMF,7,18,0,2027-06-30,17,1057,Serbia,Serbia,unknown,0,0,no,9.96,3.830625,7.916691999999999,4.852125,1.45,2.640987,0.5100000000000001,1.19,5.786956,SER,Testing,2025,0.5565238015951979,0.5685715016825529,0.5623427762235585
1087,Mikel Vesga,Athletic Bilbao,Athletic Bilbao,"LDMF, LCMF",LDMF,7,32,4000000,2027-06-30,25,1105,Spain,Spain,left,191,84,no,7.0,2.27835,9.199936000000001,4.56324,0.73,0.8957550000000001,0.245,0.9,4.727,SPA1,Testing,2025,0.2408338075599739,0.2535861867916784,0.2468574372568937
1088,José Campaña,Las Palmas,Las Palmas,"LDMF, DMF, LCMF",LDMF,7,31,1500000,2025-06-30,25,1308,Spain,Spain,right,179,74,no,7.91,2.753471,15.340288,6.328406999999999,1.17,2.130793,0.41458,0.69,6.877283,SPA1,Testing,2025,0.4220770371725628,0.4624710856991549,0.4420128573670628
1089,Iñigo Ruiz de Galarreta,Athletic Bilbao,Athletic Bilbao,"RDMF, LDMF, RCMF",RDMF,7,31,5000000,2027-06-30,26,1571,Spain,Spain,right,174,70,no,6.36,2.919684,10.425812,6.472942,1.32,2.11825,0.631001,1.15,6.642646999999999,SPA1,Testing,2025,0.2879656913839936,0.3050777888154442,0.2961922747277683
1090,P. Ciss,Rayo Vallecano,Rayo Vallecano,"RDMF, LDMF, LCB",RDMF,7,31,2500000,2025-06-30,33,2347,Senegal,Senegal,right,186,74,no,9.51,1.723418,12.1968,5.523775,0.69,1.418295,0.348,1.0,5.406180000000001,SPA1,Testing,2025,0.4684184948280017,0.477914826677978,0.4729199248523017
1091,Joan Jordán,Deportivo Alavés,Deportivo Alavés,"RDMF, RCMF, LCMF",RDMF,7,30,3500000,2027-06-30,25,1570,Spain,Spain,right,185,74,yes,6.48,3.839432,10.606869,5.098392,1.26,1.08862,0.342,0.52,6.250845000000001,SPA1,Testing,2025,0.2836793338295953,0.3429789693712952,0.3130075577725028
1092,Lucas Torró,Osasuna,Osasuna,"DMF, LDMF, LCMF",DMF,7,30,4000000,2027-06-30,35,3225,Spain,Spain,right,190,79,no,8.73,2.204125,8.121195,3.18049,0.31,1.089691,0.1111,0.28,3.60255,SPA1,Testing,2025,0.318093144184712,0.3229920853262014,0.3202243992640698
1093,Óscar Valentín,Rayo Vallecano,Rayo Vallecano,"RDMF, LDMF, LCMF",RDMF,7,30,4000000,2027-06-30,34,2062,Spain,Spain,right,177,70,no,11.52,1.486164,10.130211,4.236102,0.39,1.484754,0.175,0.52,3.750068,SPA1,Testing,2025,0.5379860911280292,0.5574710723630463,0.5475167660014961
1094,Gerard Gumbau,Rayo Vallecano,Rayo Vallecano,"LDMF, LCMF, AMF",LDMF,7,30,3000000,2027-06-30,22,971,Spain,Spain,left,187,77,yes,6.77,1.296768,7.137741,3.059375,1.02,1.0208,0.185,0.46,3.797365,SPA1,Testing,2025,0.1374639134311584,0.1419147374246505,0.1392864095276588
1095,Unai López,Rayo Vallecano,Rayo Vallecano,"LDMF, LCMF, RCMF",LDMF,7,29,3000000,2026-06-30,32,1840,Spain,Spain,right,170,68,no,8.27,2.883920000000001,11.840136,5.2836,1.27,1.76176,0.388552,0.98,6.35999,SPA1,Testing,2025,0.3985936601344906,0.4356606051772053,0.4168541513329189
1096,Pablo Fornals,Real Betis,Real Betis,"RDMF, RAMF, RW",RDMF,7,29,14000000,2029-06-30,26,1994,Spain,Spain,right,178,67,no,5.82,2.168916,11.418147,7.494159000000001,1.81,1.58004,0.7676480000000001,0.99,5.865404,SPA1,Testing,2025,0.2828561705849924,0.2682949129752852,0.2752362665143881
1097,Dani Ceballos,Real Madrid,Real Madrid,"RDMF, LCMF, RCMF",RDMF,7,28,6000000,2027-06-30,23,1325,Spain,Spain,right,179,70,no,7.34,1.494801,25.67356,8.829699999999999,1.09,2.24,0.408,2.78,13.111267,SPA1,Testing,2025,0.5157239867561438,0.515436875043264,0.5153535589654717
1098,Arthur,Girona,Girona,"RDMF, RCMF, LCMF",RDMF,7,28,15000000,2027-06-30,15,1017,Brazil,Brazil,right,171,73,yes,6.11,1.327884,10.268433,3.540546,0.71,3.095454,0.5333600000000001,2.57,7.524427,SPA1,Testing,2025,0.1396621321473454,0.1693985612065717,0.1541343813860844
1099,S. Jurić,Real Valladolid,Real Valladolid,"DMF, RCMF, LDMF",DMF,7,28,2200000,2027-06-30,26,1898,Croatia,Croatia,right,188,82,no,9.91,1.46853,7.779503999999999,2.2785,0.33,0.948444,0.1425,0.24,2.035857,SPA1,Testing,2025,0.3085472860387689,0.3277111458263407,0.3178098701555767
1100,Marc Roca,Real Betis,Real Betis,"LDMF, RDMF, LCMF",LDMF,7,28,9000000,2029-06-30,14,987,Spain,Spain,left,184,74,no,8.75,3.100998,12.49346,6.018462,0.64,0.73,0.09,0.82,6.382079,SPA1,Testing,2025,0.4982884634284329,0.5167132499336425,0.5072702007778092
1101,F. de Jong,Barcelona,Barcelona,"RDMF, LDMF, DMF",RDMF,7,28,70000000,2026-06-30,26,1288,Netherlands,Netherlands,right,181,74,no,6.57,1.960112,20.682797,7.340184000000001,0.98,2.304,0.4199789999999999,3.0,10.76094,SPA1,Testing,2025,0.3976871829919011,0.4168596349577067,0.4069958127818458
1102,Ander Guevara,Deportivo Alavés,Deportivo Alavés,"LDMF, RDMF, RCMF",LDMF,7,27,5000000,2027-06-30,33,2188,Spain,Spain,right,180,73,no,9.42,2.097942,9.339724,3.86686,0.66,1.437912,0.4529699999999999,0.78,4.64677,SPA1,Testing,2025,0.3946845007470208,0.4233873552557563,0.4087591572624917
1103,Martín Zubimendi,Real Sociedad,Real Sociedad,DMF,DMF,7,26,50000000,2027-06-30,36,3236,Spain,Spain,right,181,74,no,8.62,2.560404,11.428794,5.201820000000001,0.95,1.225329,0.50186,1.36,5.954853000000001,SPA1,Testing,2025,0.4356554232016788,0.4506915036294714,0.4429126805706101
1104,Iván Martín,Girona,Girona,"RDMF, CF, RCMF",RDMF,7,26,15000000,2028-06-30,32,2222,Spain,Spain,left,178,70,no,5.27,1.294908,8.829761999999999,3.034528,1.54,2.187984,1.013166,2.63,4.739202000000001,SPA1,Testing,2025,0.05558113038729409,0.08004833419353824,0.0673781548104009
1105,A. Sambi Lokonga,Sevilla,Sevilla,"LDMF, DMF",LDMF,7,25,15000000,2026-06-30,22,1610,Belgium,"Belgium, Congo DR",right,183,73,yes,6.76,1.34,11.79594,4.917952000000001,1.12,2.122372,0.668538,1.17,5.536080000000001,SPA1,Testing,2025,0.2337544552516817,0.2614760127804939,0.2472628638848346
1106,T. Nikitscher,Real Valladolid,Real Valladolid,"DMF, LCMF, RCMF",DMF,7,25,275000,2026-06-30,13,945,Hungary,Hungary,right,193,80,no,8.1,0.57,4.096392,0.952212,0.57,2.096255,0.4785810000000001,0.29,1.140057,SPA1,Testing,2025,0.1109174086530004,0.1277558436049496,0.1189241782928801
1107,Antonio Blanco,Deportivo Alavés,Deportivo Alavés,"LDMF, LCMF, RDMF",LDMF,7,24,7500000,2027-06-30,35,2983,Spain,Spain,right,176,69,no,9.47,2.324421,10.438506,4.401554999999999,0.84,1.024144,0.33,0.57,5.068641,SPA1,Testing,2025,0.4442201226185198,0.4624944787274856,0.4531012873026913
1108,Beñat Prados,Athletic Bilbao,Athletic Bilbao,"LDMF, RDMF, RCMF",LDMF,7,24,15000000,2031-06-30,30,1849,Spain,Spain,right,178,67,no,11.2,1.12042,7.201629999999999,3.019072,1.41,1.703668,0.680034,0.68,4.23168,SPA1,Testing,2025,0.4563326829315267,0.4709566073430833,0.4633934497179716
1109,Urko González,Espanyol,Espanyol,"RDMF, LDMF, RCMF",RDMF,7,24,1200000,2028-06-30,18,1528,Spain,Spain,right,189,83,yes,8.66,0.763844,6.069885999999999,2.651316,0.53,1.59201,0.292822,1.18,2.471715,SPA1,Testing,2025,0.2404436411817173,0.2438985913328592,0.2418161964405869
1110,Sergi Altimira,Real Betis,Real Betis,"LDMF, RDMF, LCMF",LDMF,7,23,0,2029-06-30,32,2171,Spain,Spain,right,188,80,no,8.62,2.236129,10.81912,3.688978,0.95,2.11508,0.660033,1.04,4.889609999999999,SPA1,Testing,2025,0.3476498126711436,0.3742053567140434,0.3606282830040914
1111,Johnny Cardoso,Real Betis,Real Betis,"RDMF, LDMF, RCMF",RDMF,7,23,25000000,2029-06-30,28,2375,United States,"United States, Italy",right,186,78,no,10.35,1.135,8.454159,2.385,1.25,2.463164,0.984696,0.76,3.25605,SPA1,Testing,2025,0.4031557625472513,0.4058608822507197,0.404229431211812
1112,L. Agoumé,Sevilla,Sevilla,"RDMF, DMF, RCMF",RDMF,7,23,6000000,2028-06-30,35,2348,Cameroon,"Cameroon, France",right,185,75,no,8.7,1.266356,12.41825,5.326790000000001,1.38,2.031498,0.801134,1.34,4.83,SPA1,Testing,2025,0.3840989554036662,0.3968355558948698,0.3901817885015525
1113,Pedri,Barcelona,Barcelona,"LDMF, LCMF",LDMF,7,22,80000000,2030-06-30,37,3136,Spain,Spain,right,174,60,no,6.63,3.64419,14.149434,7.319223000000001,2.58,3.732304000000001,1.606224,2.96,9.955295999999999,SPA1,Testing,2025,0.4744832514729319,0.4941087872910174,0.4840544957792199
1114,Marc Casadó,Barcelona,Barcelona,"RDMF, LDMF, DMF",RDMF,7,21,0,2028-06-30,23,1756,Spain,Spain,right,172,66,no,9.53,2.305336,12.55986,5.177402999999999,0.67,1.945182,0.25625,0.51,8.96584,SPA1,Testing,2025,0.5112160645847568,0.5480759878700391,0.5294257417413649
1115,Dário Essugo,Las Palmas,Las Palmas,"RDMF, RCMF, LDMF",RDMF,7,20,3500000,2027-06-30,27,2098,Portugal,"Portugal, Angola",right,178,79,yes,11.24,1.586498,9.438084,3.432464,0.9,2.61426,0.6836620000000001,0.99,3.732047999999999,SPA1,Testing,2025,0.5042104465843512,0.5249442927072421,0.51435002794019
1116,Gavi,Barcelona,Barcelona,"RDMF, AMF, RCMF",RDMF,7,20,0,2025-06-30,26,1207,Spain,Spain,right,173,70,no,8.05,2.166366,11.783772,4.769946999999999,1.71,2.980458,1.265496,1.19,5.219768,SPA1,Testing,2025,0.3422257370022194,0.3742399062156532,0.3579322578613597
1117,Mikel Jauregizar,Athletic Bilbao,Athletic Bilbao,"RDMF, LDMF, RCMF",RDMF,7,21,0,2031-06-30,34,2454,Spain,Spain,right,185,77,no,9.54,2.19817,8.215962,4.399758,0.99,2.236564,0.548232,0.4,4.654433,SPA1,Testing,2025,0.4325160142301104,0.4440577152108091,0.4380237932972282
1118,Aitor Sanz,Tenerife,Tenerife,"RDMF, RCMF, DMF",RDMF,7,40,100000,2025-06-30,17,1396,Spain,Spain,right,181,71,no,9.28,4.125508,8.319647999999999,3.223336000000001,0.45,1.224873,0.129987,0.45,3.932334,SPA2,Testing,2025,0.4259563638805551,0.4544098220644833,0.4399209096244166
1119,Óscar Sielva,Huesca,Huesca,"DMF, RCMF, LCMF",DMF,7,33,900000,2029-06-30,35,3138,Spain,Spain,right,178,78,no,7.23,1.2595,7.116153000000001,3.040664,0.69,0.9192990000000001,0.144456,0.26,2.952378,SPA2,Testing,2025,0.141752076754127,0.1527169231634588,0.146835117748037
1120,Sergio Álvarez,Eibar,Eibar,"RDMF, LDMF, RCMF",RDMF,7,33,1000000,2026-06-30,38,3046,Spain,Spain,right,183,73,no,11.38,2.218635,11.314332,4.727791999999999,0.53,1.387842,0.324184,0.41,4.256013,SPA2,Testing,2025,0.5957968233191295,0.6118523233764337,0.6036390294699677
1121,Lander Olaetxea,Sporting Gijón,Sporting Gijón,"DMF, CB",DMF,7,32,600000,2025-06-30,36,3394,Spain,Spain,right,179,75,no,9.28,1.378418,10.36593,3.816,0.29,0.742,0.16,0.29,2.944621,SPA2,Testing,2025,0.3240072440691645,0.3436953830558881,0.3335393310361827
1122,Gonzalo Melero,Almería,Almería,"LDMF, LCMF, RDMF",LDMF,7,31,1800000,2026-06-30,32,2179,Spain,Spain,right,183,77,no,6.48,0.826965,8.924607,3.757755,0.91,1.650712,0.289354,1.24,4.293962000000001,SPA2,Testing,2025,0.1014931659015962,0.14542707198143,0.1230496022924508
1123,Aleix Febas,Elche,Elche,"DMF, RCMF, LCMF",DMF,7,29,2200000,2026-06-30,37,3336,Spain,Spain,right,172,64,no,7.93,0.864556,11.845575,4.26452,2.16,5.933063999999999,1.805568,2.43,5.665431,SPA2,Testing,2025,0.3041397366853194,0.3390913597411062,0.3212978352169858
1124,S. Colombatto,Real Oviedo,Real Oviedo,"LDMF, LCMF",LDMF,7,28,4000000,2027-06-30,39,3554,Argentina,"Argentina, Italy",left,179,71,yes,5.27,1.545531,9.702919999999999,4.607276000000001,1.22,2.304836,0.507312,0.84,4.332555,SPA2,Testing,2025,0.08883127539309371,0.09309585737544607,0.09053783037536992
1125,Jaime Seoane,Real Oviedo,Real Oviedo,"RDMF, RCMF, AMF",RDMF,7,28,2000000,2027-06-30,27,1604,Spain,Spain,right,174,72,no,6.12,2.35417,6.395962,3.701968,1.51,2.018455,0.675812,1.29,4.60009,SPA2,Testing,2025,0.09153797239884565,0.1581415381970206,0.1244298847845529
1126,L. Robertone,Almería,Almería,"LDMF, RCMF, AMF",LDMF,7,28,7000000,2028-06-30,23,1343,Argentina,"Argentina, Italy",right,169,66,no,6.77,2.211325,7.704059999999999,4.69345,1.34,2.211924,0.536,0.47,4.554368999999999,SPA2,Testing,2025,0.2235739287001383,0.2321289343456943,0.227489805258374
1127,K. Arriaga,Real Zaragoza,Real Zaragoza,"DMF, RCB, LCMF",DMF,7,27,1500000,2027-06-30,17,1449,Honduras,Honduras,right,191,83,yes,9.44,2.485933,10.309888,5.027633,0.87,1.926615,0.6214410000000001,0.68,4.96974,SPA2,Testing,2025,0.4747597403169559,0.4846342890554044,0.4794533371962635
1128,Matheus Pereira,Eibar,Eibar,"LDMF, LCMF, RDMF",LDMF,7,27,1200000,2025-06-30,32,2357,Brazil,Brazil,left,183,76,no,6.07,3.550932,12.754856,7.254324,1.57,2.1774,0.765676,1.87,5.881066,SPA2,Testing,2025,0.3521372332267484,0.3777074816691112,0.3646249266620081
1129,K. Sibo,Real Oviedo,Real Oviedo,"RDMF, RCMF, DMF",RDMF,7,26,500000,2026-06-30,34,2498,Ghana,Ghana,right,182,72,no,8.76,0.937141,6.597156,2.627856,0.22,0.577114,0.035,0.18,3.816072,SPA2,Testing,2025,0.272120124796824,0.2650033842545816,0.2682191944391434
1130,Peru Nolaskoain,Eibar,Eibar,"RDMF, LDMF, RCMF",RDMF,7,26,1000000,2027-06-30,36,2607,Spain,Spain,right,186,82,no,9.63,1.485958,11.530518,4.416618,0.59,1.795508,0.208428,0.79,5.247914,SPA2,Testing,2025,0.4557418234028378,0.4532975649142628,0.4542642251809002
1131,Aritz Aldasoro,Racing Santander,Racing Santander,"LDMF, LCMF",LDMF,7,26,1200000,2026-06-30,39,3132,Spain,Spain,right,176,72,no,9.45,0.918476,11.06273,3.104816,1.06,2.211319,0.6912,1.41,3.850849,SPA2,Testing,2025,0.3547814629416876,0.3703660539746582,0.3622752277348633
1132,Assane Ndiaye,Cartagena,Cartagena,"DMF, RCMF, RDMF",DMF,7,25,0,2025-06-30,16,1384,Spain,"Spain, Senegal",right,0,0,no,9.95,1.364922,6.243456,3.185182,0.91,2.599922,0.585,0.85,3.123855,SPA2,Testing,2025,0.3587437252807701,0.3628095583091365,0.3604772694142057
1133,Unai Vencedor,Racing Santander,Racing Santander,"RDMF, RCMF, LDMF",RDMF,7,24,2200000,2027-06-30,38,3016,Spain,Spain,right,176,70,yes,8.65,2.325375,15.307845,6.710643999999999,0.57,1.460914,0.239976,0.51,7.073605,SPA2,Testing,2025,0.4904522999183953,0.4955848999612332,0.4927811614501493
1134,Isma Ruiz,Córdoba,Córdoba,"RDMF, DMF, LDMF",RDMF,7,24,300000,2026-06-30,35,3207,Spain,Spain,right,180,67,no,9.77,1.795344,9.455029999999999,3.901254,1.01,2.30204,0.6194230000000001,0.76,4.828338,SPA2,Testing,2025,0.4377193401182222,0.4523839863301667,0.4447917600109592
1135,Álex Sala,Córdoba,Córdoba,"LDMF, LCMF, DMF",LDMF,7,24,0,2026-06-30,37,2843,Spain,Spain,right,185,77,no,6.05,2.973834,8.676426,5.472586,3.07,2.404716,1.233036,2.09,5.542968000000001,SPA2,Testing,2025,0.2118534441522774,0.2470307208313385,0.2290812011890406
1136,D. Lopy,Almería,Almería,"RDMF, LDMF, LCMF",RDMF,7,23,10000000,2029-06-30,36,3180,Senegal,Senegal,right,186,80,no,8.15,2.35062,9.054885,4.7008,0.74,2.634129,0.338832,1.16,4.587831,SPA2,Testing,2025,0.3254453704476481,0.3492598125671146,0.3370422487614064
1137,Jon Gorrotxategi,Mirandés,Mirandés,"DMF, RCMF",DMF,7,23,0,2027-06-30,42,4036,Spain,Spain,right,177,67,yes,9.61,2.206875,10.21214,4.703292,1.47,2.834083,1.02828,1.03,4.749178,SPA2,Testing,2025,0.4784198834925749,0.4895227236082254,0.4837296278709881
1138,Nacho Martín,Sporting Gijón,Sporting Gijón,"DMF, RCMF, RDMF",DMF,7,23,700000,2027-06-30,40,2268,Spain,Spain,right,175,69,no,9.56,1.983154,11.1926,5.516880000000001,0.83,1.07217,0.400008,1.11,5.792727999999999,SPA2,Testing,2025,0.4883294867599612,0.4914729652736188,0.4896623275434729
1139,M. Gueye,Racing Santander,Racing Santander,"RDMF, LDMF",RDMF,7,22,1000000,2029-06-30,27,1322,Senegal,Senegal,left,188,76,no,8.37,0.612533,9.670092,3.402856,0.54,1.56497,0.41,0.75,5.516532,SPA2,Testing,2025,0.2489043482537232,0.2774507415805688,0.2628324632023822
1140,M. Siltanen,Djurgården,Djurgården,"LDMF, RDMF, DMF",LDMF,7,18,0,2027-12-31,12,1123,Finland,Finland,right,173,68,no,8.74,1.765633,13.06481,5.927616,0.48,1.75992,0.24,0.96,5.768372,SWE,Testing,2025,0.4334591917149843,0.4335062876508918,0.4332174183069608
1141,P. Dahbo,Häcken,Häcken,"LDMF, LAMF, LCMF",LDMF,7,19,0,2025-12-31,11,713,Sweden,Sweden,left,176,73,no,8.84,0.5056889999999999,6.184191999999999,2.525588,2.4,2.902545,0.882063,1.64,2.649256,SWE,Testing,2025,0.2618371046720711,0.2623335894464223,0.2617397538270786
1142,W. Odefalk,Brommapojkarna,Brommapojkarna,"RDMF, CF",RDMF,7,20,0,2026-12-31,11,733,Sweden,Sweden,right,177,70,no,7.61,2.579415,9.820491,5.035921,2.58,2.212,1.598223,1.35,2.700135,SWE,Testing,2025,0.2869888374104386,0.3186145383952985,0.3024751636670649
1143,A. Wikman,Sirius,Sirius,"LDMF, RCMF, RDMF",LDMF,7,21,350000,2027-12-31,10,549,Sweden,Sweden,left,178,66,no,9.34,2.458794,10.987002,6.557274,0.49,0.163317,0.0,0.33,6.722554,SWE,Testing,2025,0.4749409905838902,0.5135866721090723,0.4940269760455968
