Liga,Temporada,player_id,Atleta,Clube,Minutos,most_played_position,função,Posição,Participação,Pressão na linha alta,Impacto do passe,Movimentação ofensiva,Drible,Efetividade,Criação de oportunidades,Ameaça ofensiva,Finalização,rating,percentil,rank
TUR,2022,298740.0,David Akintola,Adana Demirspor,1313.0,AMR,Extremo,Extremo,-0.2885818623293521,-0.5964753894544449,-0.5957695522220018,0.3680332983588905,0.1527927774681209,0.4107507240551907,-0.0263701181338527,0.5030669862853568,-0.5876023494284244,0.427,59.0,14
TUR,2022,317592.0,Dogukan Sinik,Antalyaspor,2438.0,AML,Extremo,Extremo,-0.2252863642369281,0.1768164263789624,-0.2639042803213788,-0.1545508955116458,0.7277230480658162,-0.4549100470150385,0.2112829452521379,-0.6541857777351541,-0.5287456041657115,0.343,47.0,18
TUR,2022,317824.0,Lourency,Goztepe,1450.0,FWL,Extremo,Extremo,0.1715463895737979,0.468763431839357,0.1811046268943285,0.022833554529086,0.7447071551280853,0.0888349224311727,-0.2248799265768077,-0.1297098277885509,-0.5621424578212665,0.369,53.0,16
TUR,2022,327714.0,Fernando Boldrin,Rizespor,2084.0,AMR,Extremo,Extremo,-0.0265692004631496,-0.0980286385372104,0.3019352244848484,-0.8552008095504608,-0.4494405877880797,-0.9439130252507067,-0.3065259613603173,-1.183484842177376,-0.7986447409294493,0.012,9.0,30
TUR,2022,327719.0,Anthony Nwakaeme,Trabzonspor,2434.0,AML,Extremo,Extremo,1.026233186843165,1.6289786333013638,1.041308627338111,0.7039367186526135,1.7375072004747958,0.2158407274256353,1.1432421951738836,0.8266008082874049,1.5376121169555814,1.0,100.0,1
TUR,2022,332558.0,Davidson,Alanyaspor,1841.0,AML,Extremo,Extremo,1.1879319985506291,0.4772827129557603,0.3001826300824611,0.9658247827469372,0.9331739288932542,-0.1006076975528413,0.3646692490942821,0.2539878790765295,0.995116439663285,0.748,94.0,3
TUR,2022,333334.0,Amilton,Antalyaspor,1629.0,AMR,Extremo,Extremo,-0.1271847703748573,-0.1764725506957664,-0.3443766075277722,-0.814206414825613,0.3091527495655083,-0.5472234930117665,-1.0316652910915278,-1.3692935308852423,-0.8052879014020067,0.0,3.0,32
TUR,2022,341315.0,Magomed-Shapi Suleymanov,Giresunspor,2158.0,AMR,Extremo,Extremo,0.3731695378710099,-0.3610831287430647,0.1128467765342765,-0.4843223214633151,-0.6057479718465393,-0.2098495218597366,-0.1358880088155635,-0.5031818250009432,-0.5574976254149744,0.147,22.0,26
TUR,2022,343330.0,Emre Kilinç,Galatasaray,1356.0,AMR,Extremo,Extremo,0.1253309207517712,0.7783752545957398,-0.2160335944965967,-0.8914833941750182,-0.5761033808441777,-0.1239137312859604,-0.1063634811533374,-0.9599114429345804,0.1954951480289429,0.142,19.0,27
TUR,2022,346110.0,Ayoub El Kaabi,Hatayspor,2620.0,AMR,Extremo,Extremo,-0.1801296236518731,-1.327707594307714,-1.3036955969807038,-1.0149174729613644,-0.9766850627725094,1.2172017171179856,0.1002516351715702,1.098522821174116,2.1741812945711385,0.527,69.0,11
TUR,2022,354089.0,Diego Rossi,Fenerbahce,2133.0,AML,Extremo,Extremo,-0.37927497541124,-0.2017209197388894,-0.277401523192596,-0.2159725256935946,-0.3211904337132167,0.3710521759115962,0.1794400708071833,0.4271359128079863,0.692260442370745,0.463,62.0,13
TUR,2022,361709.0,Yunus Akgün,Adana Demirspor,2772.0,AMR,Extremo,Extremo,-0.1778255385961809,-0.2277402939433195,-0.0010456485101037,0.9949029173055554,0.6991911682612171,0.0639026189201633,0.5026705987251289,0.6697399796623698,1.02217943888631,0.787,97.0,2
TUR,2022,377185.0,Konrad Michalak,Konyaspor,1583.0,AMR,Extremo,Extremo,-0.5883428827835289,-0.875493565130107,-0.8387315384052643,-0.2143516418742733,-0.0126956652919406,0.4892176880410637,-0.3772757224605015,0.1861503827242375,-0.5174174455402715,0.287,41.0,20
TUR,2022,399942.0,Alassane Ndao,Antalyaspor,967.0,AMR,Extremo,Extremo,-0.6692744669898731,-0.104427131483183,-0.9344122065215448,-0.1449186080275456,-0.7682550832214041,0.0942125851058537,-0.6866248454965722,0.3514491943994276,0.7142789239122177,0.329,44.0,19
TUR,2022,400313.0,Gökdeniz Bayrakdar,Antalyaspor,1111.0,AMR,Extremo,Extremo,-0.9230799607709692,-0.8275648790679322,-1.402515239919873,-0.9307053305852182,-0.9890717342692686,-0.0801918369728198,-0.8640822028729179,0.0012349668161747,-0.0541705643475675,0.091,16.0,28
TUR,2022,409085.0,Mohammed Kamara,Hatayspor,922.0,AML,Extremo,Extremo,0.4809272302697273,-0.6328635286731126,-1.0179651745052811,0.3665394774769701,0.2169684153940306,0.5013169784290269,0.2184196002125714,1.0652607528234186,0.6270046909787036,0.642,88.0,5
TUR,2022,423092.0,Serginho,Giresunspor,2932.0,AML,Extremo,Extremo,-0.0274648355455158,0.0814683656556243,0.2779661192489076,0.0325671175927871,0.3588717923833783,-0.2169981146923787,-0.0834749704405339,-0.1919032862919904,-0.3264430069777017,0.362,50.0,17
USA,2022,25165.0,Carlos Vela,Los Angeles FC,2768.0,FWR,Extremo,Extremo,0.465032180910956,0.2977393339521581,1.6375115058384164,0.5241689934550936,-0.4206866327077229,0.3113847392198334,1.383328876958971,0.8454103196110486,0.6089839001651978,0.73,90.0,6
USA,2022,27687.0,Johnny Russell,Kansas City,2896.0,FWR,Extremo,Extremo,0.2054332691318494,-0.0145940032691535,0.493227971545502,0.4440671038369874,0.1781843041762632,-0.0230628944562178,0.0290815469050713,0.259139758240917,-0.0062456656424442,0.571,62.0,19
USA,2022,83390.0,Lorenzo Insigne,Toronto,1008.0,FWL,Extremo,Extremo,1.1717902123025177,0.4797477966471447,1.8426434054643908,1.0249507906038111,0.3939499697814271,-0.2131401275277766,1.4748592757364054,1.6920627315771175,1.8105828656160088,1.0,100.0,1
USA,2022,99292.0,Diego Fagúndez,Austin FC,3229.0,AML,Extremo,Extremo,-0.3217429590378087,-0.0015772402967661,1.0513887026176862,-0.3760409757345708,-0.2350450119407263,0.6155495195229105,0.4665552199648299,-0.0279350653477741,0.3785813405456176,0.516,44.0,28
USA,2022,101584.0,Martín Rodríguez,DC United,954.0,FWL,Extremo,Extremo,0.2351712793646487,0.4062219879914249,1.48033199845021,-0.0733103665448117,-0.284579108615589,-0.8428480611001733,-0.4525613102935153,-0.8433682215487586,-1.078279506688105,0.286,23.0,38
USA,2022,111977.0,Ethan Finlay,Austin FC,2135.0,AMR,Extremo,Extremo,-0.9162182325447784,-0.7955046022440136,-0.6940408413627874,-1.2103646442216842,-1.2087963882627282,0.2744313121992707,-0.4937846079308095,-0.3086168416115016,0.24593354152247,0.267,19.0,40
USA,2022,122402.0,Federico Bernardeschi,Toronto,1190.0,FWR,Extremo,Extremo,-0.0312160217305693,-0.8094174486998866,0.6391701622814833,1.8684603647954188,0.6603507847106317,-0.1391471067278196,1.842882402135036,0.5929093498077673,0.0800978690029202,0.894,96.0,3
USA,2022,130254.0,Robert Taylor,Inter Miami CF,2462.0,AMR,Extremo,Extremo,-0.3974320575299923,-0.0695040387878374,-0.2442399735944398,-0.0114582720823328,-0.004310719758676,-0.4922407266674717,-0.3523827896261636,-0.654052821352006,-0.5994375817104378,0.373,31.0,34
USA,2022,132631.0,Paul Arriola,FC Dallas,2992.0,FWR,Extremo,Extremo,-0.3677852023001001,-0.3723465921316594,0.2822142568482194,-0.0940110217520606,-0.8672112246394937,0.4234895283912734,0.7927394560317353,0.3463102534785522,1.298521607692711,0.615,75.0,13
USA,2022,141087.0,Franco Fragapane,Minnesota United,2234.0,AML,Extremo,Extremo,0.3811319158720277,0.0431148131168926,1.04092492037679,0.3352223407786502,0.199419849232526,0.439932432798134,0.3825200731463137,0.5905848835890954,1.132809697148046,0.706,88.0,7
USA,2022,242785.0,Fafá Picault,Houston,2581.0,AML,Extremo,Extremo,0.689323454453011,-0.0872222367687367,-0.7822699041910977,0.3773932221718697,-0.1227844171071614,0.131781619575254,-0.1451194310279909,0.221736562588671,-0.0149942770879222,0.525,46.0,27
USA,2022,246387.0,Cristian Espinoza,San Jose,3024.0,AMR,Extremo,Extremo,-0.1305888442259664,0.9289520653697998,1.6059345040759458,0.3793925207505029,-0.2415265681081941,0.0062985297759538,0.4885411805297573,0.5233461392148708,-1.2174440177720616,0.495,40.0,30
USA,2022,270780.0,Michael Barrios,Colorado,2065.0,AMR,Extremo,Extremo,-0.3787153537620331,-0.6124146152563222,0.6872948054676634,1.300595683756173,-0.1795758588227014,0.7067131380095014,1.0651733545138553,1.1218923687667104,-0.8425254480832369,0.693,83.0,9
USA,2022,271592.0,Cristian Roldan,Seattle,2274.0,AMR,Extremo,Extremo,1.3910820602207792,1.358903977037189,1.330850828822999,-0.318870235512576,0.2122949265339818,0.167103638381921,0.0756565435773816,-0.2384192845109811,0.1170138765252386,0.488,38.0,31
USA,2022,286109.0,Ariel Lassiter,Inter Miami CF,1831.0,AML,Extremo,Extremo,-0.6190472806272761,-1.1921375439217392,-0.3449374639788853,0.5663129670557181,-0.8948688077871246,0.9599464331277336,0.5003609614306656,0.5326295244878393,0.1885674718879752,0.57,60.0,20
USA,2022,297891.0,Jake Mulraney,Atlanta United,1047.0,AML,Extremo,Extremo,-0.7670637198729164,-0.6684245512235658,-0.390239230848351,-1.1753855247690987,-1.158440177267354,-0.8448090843974547,-1.1413466038111917,-1.2756141774709182,-0.7601206661613743,0.069,4.0,47
USA,2022,313024.0,Fabian Herbers,Chicago,1199.0,AML,Extremo,Extremo,0.4815715533422626,0.5562065035782082,-0.0408924276326708,-0.8103304996971374,-0.8921797774555973,-0.688600721824017,-0.8118510055387377,-1.0154192573930585,-0.7667295687297315,0.164,8.0,45
USA,2022,313037.0,Jordan Morris,Seattle,2475.0,AML,Extremo,Extremo,-0.5110209902236506,-0.8811975160349759,-0.8336582364145276,0.1027827845832355,-0.2988766660303198,1.25303296390204,0.137385311221315,0.7681439038234523,0.3563334151198076,0.583,69.0,16
USA,2022,313040.0,Dániel Sallói,Kansas City,2730.0,FWL,Extremo,Extremo,-0.6718283369099056,-0.7285337405984451,-0.5934292409668278,-0.1427946351513794,0.602812494705726,-0.5186444782184175,-0.2153437533111241,-0.0200891895167515,0.6928620908013878,0.572,67.0,17
USA,2022,317743.0,Luiz Araújo,Atlanta United,2358.0,AMR,Extremo,Extremo,0.5490689068893392,2.0089057841972675,0.4332916772968206,0.9073087494213972,1.9738218872742608,0.3091211502911813,1.0027289655174607,0.3148508378700684,-0.8853321919601373,0.759,92.0,5
USA,2022,318923.0,Derrick Etienne Jr.,Columbus,2406.0,AML,Extremo,Extremo,-0.224848238646796,-0.3270282225717906,0.1497263703223239,0.8090310718531577,-0.100766914649123,0.8692995836828793,0.6378277894053601,1.1622789151574509,0.9878136368338108,0.773,94.0,4
USA,2022,333958.0,Jonathan Lewis,Colorado,2393.0,AML,Extremo,Extremo,-0.994447974533185,-1.425611864920509,-0.953459792797049,0.3163927402068827,0.1781096857109069,0.4899484715921514,-0.2494049926324876,0.6817538297759936,-0.1513569963019388,0.561,52.0,24
USA,2022,354031.0,Chris Mueller,Chicago,2109.0,AML,Extremo,Extremo,0.4878918419310131,0.0297347765399154,0.4830625195770319,0.5899744617276125,-0.4703915764755589,-0.5234442034711245,-0.1585683437072241,0.2871405044303087,0.1401875593911358,0.53,48.0,26
USA,2022,354544.0,Corey Baird,Houston,1450.0,AMR,Extremo,Extremo,-0.5602010107873077,-0.6936809448130238,-0.9195006675781509,-1.1897966047964037,-1.2680715656442072,-0.1237772669986313,-0.3371823835188189,-1.0450472051559287,-0.1613130718171721,0.187,12.0,43
USA,2022,364232.0,Lewis Morgan,New York,2940.0,AML,Extremo,Extremo,0.0937442729292691,0.2514850583013733,0.5382498045378836,0.2726096541892805,-0.6112397569782027,0.0132758624391444,0.5763064185499716,0.4893774983818335,1.3863462937799929,0.665,81.0,10
USA,2022,371972.0,Benji Michel,Orlando City,1686.0,AML,Extremo,Extremo,-0.7712480340451361,-1.070466032900867,-1.3962660301745486,-0.7129671925544536,0.1816682342931097,-0.2128913619042318,-1.0697002744620911,-0.4355287055110815,-1.036221947626556,0.26,17.0,41
USA,2022,375861.0,Talles Magno,New York City FC,2831.0,AML,Extremo,Extremo,0.6815409899554221,0.5615650363636101,-0.4078690862753247,0.0908905319701035,1.7584470529118057,0.0407196610251412,0.1213044806991912,-0.2008363902747079,-0.2730075985525645,0.617,77.0,12
USA,2022,376820.0,Stanislav Ivanov,Chicago,928.0,AMR,Extremo,Extremo,-0.6174206161098021,-1.0019565688530907,-0.4680888266844703,-0.7273992129029473,-0.2771680991258717,-1.0067869921846722,-1.0538585982683444,-0.6177411587390177,-0.4344367896186433,0.257,15.0,42
USA,2022,377469.0,Marvin Loría,Portland,942.0,AML,Extremo,Extremo,0.9194287764877423,0.985218214353474,0.6886599280144841,0.120242403625622,0.3760911802696458,-0.2848867827500038,-0.1046539804309919,0.2100170428212378,-0.1769397879528439,0.533,50.0,25
USA,2022,378710.0,Luis Díaz,Columbus,1651.0,AMR,Extremo,Extremo,0.0066025193984559,-0.0474392599951877,-0.5698213207217115,0.5189258332794129,0.5400024526897743,0.1302447621909469,-0.2763812734642133,0.2912400726736085,-0.1674427469097838,0.571,65.0,18
USA,2022,379317.0,Alan Velasco,FC Dallas,2261.0,FWL,Extremo,Extremo,0.3870020434210057,0.5310814294478586,0.2979886291702091,0.2735687185731628,-0.0528721055729069,-0.4213997629653548,0.3348799948028462,-0.1770172287278523,1.1862164303071068,0.622,79.0,11
USA,2022,389174.0,Léo Chú,Seattle,920.0,AML,Extremo,Extremo,-0.5403836422963357,0.0351381476747082,-0.4163224796895228,-0.0142132763039918,-0.5309452444080286,-0.0907516956872731,-0.4312173923648486,-0.5344922715999939,-1.3959226945825938,0.273,21.0,39
USA,2022,390215.0,Indiana Vassilev,Inter Miami CF,1208.0,AMR,Extremo,Extremo,0.0269761898603075,-0.4566320103063559,-0.7343751081809305,-0.2466540130098213,0.2772750970366298,-0.4548273940562521,-0.7382964208565006,-0.7269158584742634,-0.4388665049133685,0.354,27.0,36
USA,2022,393093.0,Cade Cowell,San Jose,1682.0,AML,Extremo,Extremo,-0.6534250470822143,-0.0942552556605821,-0.7323294777955519,0.2285718385068465,1.3400448881698988,-0.1263338606138088,-0.2438594261893709,-0.1315701118520372,-0.340243257051767,0.567,54.0,23
USA,2022,393094.0,Jayden Nelson,Toronto,2098.0,FWL,Extremo,Extremo,0.2847028387777093,0.907028591594312,-0.2978762780963022,-0.9354083067026052,0.3969926662938528,-0.9704740570691204,-1.1723383412636217,-1.3533314367024267,-0.982145483938229,0.184,10.0,44
USA,2022,396565.0,Brian Gutiérrez,Chicago,1787.0,AML,Extremo,Extremo,-0.0839763955222036,-0.129223348441782,0.1453547397999303,-0.7180770254436483,0.1308924080767478,-0.4608769871098438,-0.2182392804047276,-0.72062402189021,-0.5443559170483427,0.338,25.0,37
USA,2022,397823.0,Gabriel Pereira,New York City FC,1719.0,AMR,Extremo,Extremo,-0.0897668833152793,0.0239811694021244,0.1513277980701662,0.4506211619715408,0.5806973320580632,-0.0337049457876564,1.018251997401845,0.7505497213484017,2.2632277915564067,0.896,98.0,2
USA,2022,399510.0,Marinos Tzionis,Kansas City,908.0,FWL,Extremo,Extremo,0.1851403781544382,0.0743950914531953,-0.1269224081153252,0.4177662083725651,1.3435068202238745,-0.1545284048791083,-0.2324812201364249,0.1826868400782575,-0.844563948608974,0.568,56.0,22
USA,2022,403223.0,Kwadwo Opoku,Los Angeles FC,2024.0,FWL,Extremo,Extremo,0.0073118283945988,-0.2515913677670764,-0.9125488842382458,0.0962413803073335,0.4707301110300695,0.8012671467314694,0.2700294255157099,0.8608677017926865,0.8670646128686337,0.7,85.0,8
USA,2022,408917.0,Thiago Andrade,New York City FC,1574.0,AMR,Extremo,Extremo,-0.0956926193596611,0.434651348903531,-0.7462531918348778,-0.1840773040396731,-0.3926107562300228,0.2396077758123476,-0.4043810435839079,0.1490480795264826,0.4219491776172263,0.468,33.0,33
USA,2022,413733.0,Jáder Obrian,FC Dallas,1518.0,FWR,Extremo,Extremo,-0.2074686506578689,-0.3775968022551162,-0.6413850242972742,0.4686779635392051,-0.2007539793424944,0.7185001488813225,-0.0227612109082759,0.3758598060699966,-0.6484715218153282,0.498,42.0,29
USA,2022,414584.0,Benjamin Kikanovic,San Jose,1485.0,AML,Extremo,Extremo,-0.2072087669719201,0.2436198232817352,-1.1895587238117449,-0.8932413233871227,0.0118261325319382,0.1648249553794398,-0.9487195972854374,-0.1062666129378573,1.54863401796155,0.47,35.0,32
USA,2022,417948.0,Facundo Torres,Orlando City,2872.0,AMR,Extremo,Extremo,0.7888291270705856,0.2998428679043342,1.0403135421868737,-0.2741011582458514,0.0984116621419402,0.0168582473238683,0.626951458824587,-0.3149596309504258,1.079912165119225,0.595,71.0,15
USA,2022,424005.0,Santiago Moreno,Portland,2633.0,AMR,Extremo,Extremo,0.7431020040572338,1.0658684153138478,0.8090296551012124,0.35084412998384,1.0616413828620834,-0.187232638670788,0.5632440237234726,-0.3710681503526704,-0.1515459902529303,0.614,73.0,14
USA,2022,425919.0,Owen Wolff,Austin FC,1045.0,AMR,Extremo,Extremo,-0.337921928490109,1.116549298001135,-0.8394298251429442,-1.2944978026545173,-1.3944541397261894,-0.7164473584751722,-0.8896740996578835,-1.701932593285757,-1.1153474355585271,0.0,2.0,48
USA,2022,433489.0,Bongokuhle Hlongwane,Minnesota United,1814.0,AMR,Extremo,Extremo,0.6846081739362712,0.1488545425677637,-0.0710714064386526,0.8861979544285663,-0.0197204222393596,0.0384669601488194,0.2363036507567986,0.4574644407876579,-0.6735132937320345,0.569,58.0,21
USA,2022,433496.0,James Igbekeme,Columbus,1015.0,FWL,Extremo,Extremo,0.4399113857043993,0.809614443943764,0.1286276768363259,-1.23476857682693,-0.3848863343474359,-0.3601873091172635,-1.1340188803883184,-1.361055989257093,-1.1947771257197353,0.085,6.0,46
USA,2022,433619.0,Thorleifur Úlfarsson,Houston,1366.0,FWL,Extremo,Extremo,-0.8097283959830154,-1.490064709218282,-1.610339551840347,-1.0834436014103703,-0.454409069472368,0.7692456422571252,-0.72878614628557,0.4746011385630437,0.1099416743743121,0.368,29.0,35
BEL1,2023,101537.0,Thorgan Hazard,Anderlecht,1497.0,FWL,Extremo,Extremo,0.0934162664701809,0.0,0.419595060404896,0.0,-0.113820759095413,-0.1444455943441425,0.0266246256787853,0.0295214181370543,-0.0375060928833895,0.403,44.0,15
BEL1,2023,141875.0,Gyrano Kerk,Royal Antwerp,1284.0,AMR,Extremo,Extremo,0.3002029204275387,0.0,-0.4399159948024548,0.0,-0.3847259149134437,-0.0176515235043376,-0.1318894681529769,-0.0789356202154251,-0.2690973457318582,0.18,12.0,23
BEL1,2023,243549.0,Nikola Storm,KV Mechelen,1329.0,AML,Extremo,Extremo,-0.1691797276054307,0.0,0.0634930092780417,0.0,0.1604664367989525,-0.0940575347724028,-0.2326519303466704,0.0102638817429121,-0.7880338256427333,0.184,16.0,22
BEL1,2023,256777.0,Patrick Pflücke,KV Mechelen,1675.0,AMR,Extremo,Extremo,-0.1532664724590544,0.0,0.0129544141959808,0.0,0.0019315339813304,-0.1225499052026497,0.0763128492514249,-0.0634407615744384,0.1334301215349732,0.474,60.0,11
BEL1,2023,260640.0,Geoffry Hairemans,KV Mechelen,2506.0,AMR,Extremo,Extremo,0.4501765449173004,0.0,0.8803830432984849,0.0,0.2921498828742083,-0.6670410048469786,-0.0777688479962684,-0.2182450669876905,-0.0929548508803329,0.403,40.0,16
BEL1,2023,280476.0,Anders Dreyer,Anderlecht,3014.0,FWR,Extremo,Extremo,-0.1767949063344223,0.0,0.0988833006794764,0.0,0.0162729890578225,1.2159685831397178,0.3253862312117674,-0.025657728303122,1.6486643673578287,1.0,100.0,1
BEL1,2023,296317.0,Isaac Mbenza,Sporting Charleroi,1846.0,FWL,Extremo,Extremo,-0.1673436483125562,0.0,0.151730137131291,0.0,0.4567277620023156,-0.3799662190740654,-0.162565797379876,-0.0798125138379901,-0.6839035151583243,0.295,28.0,19
BEL1,2023,337022.0,Chidera Ejuke,Royal Antwerp,1806.0,AMR,Extremo,Extremo,-0.091320288577124,0.0,0.5054735562467514,0.0,0.4766928806911046,-0.4393693144201614,0.053901782735727,0.0955471125857625,-0.0285331258717882,0.604,80.0,6
BEL1,2023,355450.0,Philip Zinckernagel,Club Bruges,1692.0,AML,Extremo,Extremo,-0.0310900610158098,0.0,0.3106005337632786,0.0,-0.0531493251832032,0.1412855464536348,0.0732085931916332,0.0931438006803035,0.5348171676056898,0.618,88.0,4
BEL1,2023,361815.0,Yann Gboho,Cercle Bruges,1522.0,AML,Extremo,Extremo,0.1362983187868744,0.0,0.1292563432700137,0.0,-0.0151240541675234,0.3925759908782995,-0.2326519303466704,0.0541517885606308,-1.292727090770814,0.0,4.0,25
BEL1,2023,363655.0,Joseph Paintsil,Genk,1935.0,AMR,Extremo,Extremo,-0.1387642108460921,0.0,0.1063575928319286,0.0,-0.1000176245314418,0.8234396950170535,-0.0989268642415516,0.2161752320367388,-0.0013004910168634,0.435,52.0,13
BEL1,2023,363717.0,Francis Amuzu,Anderlecht,972.0,FWL,Extremo,Extremo,-0.0321618175997686,0.0,-0.5024271179075072,0.0,0.070657507805223,-0.2020844411109764,0.1666659753838927,-0.1032501121474426,0.2514169279253015,0.542,76.0,7
BEL1,2023,372865.0,Griffin Yow,Westerlo,2101.0,AMR,Extremo,Extremo,-0.0588705425987769,0.0,-0.4604467947191149,0.0,0.2927391825435904,-0.4622248506970273,0.0136669681906021,-0.2472820835924769,-0.0067464879286645,0.446,56.0,12
BEL1,2023,377276.0,Andreas Skov Olsen,Club Bruges,2526.0,AMR,Extremo,Extremo,-0.1173524644539212,0.0,0.2049642198708282,0.0,0.0960242844704409,0.4330423927158027,0.2795373074074959,0.1750053670741723,0.9500655181522112,0.866,96.0,2
BEL1,2023,383208.0,Arbnor Muja,Royal Antwerp,1346.0,AMR,Extremo,Extremo,-0.0153959137128168,0.0,-0.0904060682666247,0.0,-0.2499544455753075,0.0247263666081113,0.1518324721992506,-0.0597736486991345,0.0833486912354406,0.409,48.0,14
BEL1,2023,383821.0,Antoine Bernier,Sporting Charleroi,1120.0,AMR,Extremo,Extremo,0.083290289630632,0.0,-0.3582604676070982,0.0,-0.2870886328803007,-0.0872739421372386,0.1138989664123539,-0.1411802437396297,0.4954415444783878,0.483,64.0,10
BEL1,2023,400037.0,Thomas Van den Keybus,Westerlo,1507.0,AML,Extremo,Extremo,-0.0793255079636688,0.0,-0.3302710756311154,0.0,-0.3437906771947273,-1.14873253207014,-0.1467999054915261,-0.4049404628642961,-0.4421784920841626,0.043,8.0,24
BEL1,2023,401117.0,Michel-Ange Balikwisha,Royal Antwerp,2586.0,AML,Extremo,Extremo,-0.1011172934076069,0.0,0.1599772754268906,0.0,-0.1079619980255154,0.1125341743865198,-0.032529731651075,0.1349775039224552,0.2333693012056936,0.497,72.0,8
BEL1,2023,401354.0,Michal Skóras,Club Bruges,1014.0,FWR,Extremo,Extremo,-0.0646506281300709,0.0,-0.0425413807026482,0.0,0.1702273366214942,-0.1732702922052071,-0.1050592267404549,0.1761684737050144,-0.6599713625912957,0.309,32.0,18
BEL1,2023,416030.0,Antonio Nusa,Club Bruges,1425.0,AML,Extremo,Extremo,0.0240433539926828,0.0,-0.08297062980846,0.0,-0.0352749435209548,0.1887413964209683,-0.0510673668986669,0.1757848905341281,-0.419410385267836,0.335,36.0,17
BEL1,2023,421983.0,Alieu Fadera,Genk,1418.0,AML,Extremo,Extremo,-0.0264780309203818,0.0,0.1926181213010706,0.0,-0.3937079033989455,0.4449226677641905,-0.0501709691947628,0.237507460091377,-0.3842690135833757,0.26,24.0,20
BEL1,2023,435530.0,Jacob Ondrejka,Royal Antwerp,1131.0,AML,Extremo,Extremo,0.0044484775944536,0.0,-0.0258546829070132,0.0,-0.182756311003312,0.59949813365294,-0.0038650135355255,0.5264361234991886,-0.1462376654484092,0.487,68.0,9
BEL1,2023,446073.0,Alan Minda,Cercle Bruges,2018.0,AMR,Extremo,Extremo,0.2212735620116772,0.0,-0.6420024039906019,0.0,0.1054469387335148,0.6378394458866785,0.1520229996534359,-0.2310773879570856,0.8076829696594178,0.672,92.0,3
BEL1,2023,479290.0,Christopher Bonsu Baah,Genk,1506.0,AMR,Extremo,Extremo,0.0589503018763807,0.0,-0.0716967493038506,0.0,0.1573989035022061,-0.2776042889985274,-0.2326519303466704,0.0553507589556946,-0.732909874840149,0.213,20.0,21
BEL1,2023,498846.0,Parfait Guiagon,Sporting Charleroi,1806.0,FWR,Extremo,Extremo,0.0510114782297805,0.0,-0.1894932420524513,0.0,-0.0293630495921174,-0.7983029495400649,0.1255402110063264,-0.3264381816066991,0.8475430105450529,0.61,84.0,5
BRA1,2023,14058.0,Dimitri Payet,Vasco da Gama,922.0,FWL,Extremo,Extremo,-0.4242563393139765,-0.788445234542427,0.8558745118210399,0.2643628273174665,0.1732331836182215,0.3760027235611209,0.4700086666067062,0.0688393527121524,0.3146919865109611,0.651,71.0,16
BRA1,2023,40748.0,Alex Teixeira,Vasco da Gama,1300.0,FWL,Extremo,Extremo,-0.7037646042506747,-1.1459526702617675,-1.207461194703327,-0.0596015548508666,-0.2974567746849893,0.4181152720501112,-0.5972485284893259,-0.1605545103277,-1.0060767522882947,0.339,19.0,43
BRA1,2023,75752.0,Dudu,Palmeiras,1185.0,AML,Extremo,Extremo,0.242582509299391,-0.0901971984186915,0.6681315635049281,1.3400046085173158,0.8066798728690338,0.8717644473116554,0.7545709397881113,1.0808380457684172,0.4018556547084572,0.933,98.0,2
BRA1,2023,86566.0,Vinícius,Goias,1332.0,AML,Extremo,Extremo,-0.1080221736984229,-0.2560778554753063,0.9494033994580492,0.0683906036491125,0.3221449325604693,-0.4042177877777602,0.1754073095114667,-0.3301540799454702,-1.1702202499303729,0.448,38.0,33
BRA1,2023,86621.0,Wellington Silva,Cuiaba,1548.0,FWL,Extremo,Extremo,-0.6014981292792609,-0.6431890410139388,-0.418257937782407,0.253359394385439,0.4385537811142045,-0.0534353266049287,-0.4942625048005254,-0.7952738600104329,-0.5903059344625836,0.424,35.0,35
BRA1,2023,92508.0,Lucas Moura,Sao Paulo,962.0,AMR,Extremo,Extremo,-0.3289615181214459,0.263489081913708,-0.4529294076748355,-0.8435262434546605,0.9318962709173164,-0.9774910007041644,-0.9363542341139924,-1.0275873489755547,-0.2570172641282234,0.338,17.0,44
BRA1,2023,93064.0,Nikão,Cruzeiro,955.0,AMR,Extremo,Extremo,-0.0995099506252598,0.0718379523231997,0.7123423974245884,-0.5435956741964313,-0.3902056600254174,-0.2735701465072056,0.3203163966733088,0.008687966010895,0.1122837892568798,0.488,48.0,28
BRA1,2023,101467.0,Éverton Ribeiro,Flamengo,1657.0,AMR,Extremo,Extremo,0.4978760301327737,1.2814415849706609,1.5596586380149144,-0.4974971630467483,-0.7724962365136961,0.0522234756592168,0.0301477614960872,-0.4452614784319217,0.1976663348977942,0.397,29.0,38
BRA1,2023,110424.0,Pedro Henrique,Internacional,1465.0,AMR,Extremo,Extremo,-0.6127049237920751,-0.3369629315939816,-0.9728919390651348,-0.3784551534733452,-0.2544268610638436,0.2117201525126684,-0.2633410674628296,0.0832191298013225,-0.5275074580016341,0.41,33.0,36
BRA1,2023,146760.0,Everton,Flamengo,1945.0,AML,Extremo,Extremo,-0.1296116292157914,-0.1483750002173343,0.4770960400770486,0.6156855469883693,1.5201614477224,0.560717523417674,0.5372211142154822,0.5034631455650391,0.137816300296118,0.836,90.0,6
