Liga,Temporada,Atleta,Clube,função,Posição,Participação,Pressão na linha alta,Ameaça aérea,Conexão ofensiva,Movimentação ofensiva,Criação de oportunidades,Finalização,Oportunismo
ENG2,2024,Patson Daka,Leicester,Atacante,Atacante,0.2524042914411231,0.626310918554585,-0.8895437768841997,0.2463002772903851,-0.290971319810697,0.0795339202700505,-0.8269410392367611,1.650391227062198
ENG2,2024,Emil Riis,Preston,Atacante,Atacante,-0.3340322027904679,-0.0826208788638664,0.3862591445777975,-0.388298018212268,0.0346460612597194,0.0219329241263692,0.784703916371629,-0.5459665574199836
ENG2,2024,Michael Obafemi,Millwall,Atacante,Atacante,-0.4329254191576798,-0.5512642341542828,-1.1886076210057268,-0.578280314060085,0.3977041137855921,-0.4395814222116184,-0.286303417344716,-0.0597255247201224
ENG2,2024,Tyrese Campbell,Stoke,Atacante,Atacante,-0.0219671336627627,0.2257226372734273,-0.1001477198208685,0.3032928408167974,0.9414357455783736,1.0408770447112097,-0.8159699325513445,-0.4225406829835344
ENG2,2024,Zian Flemming,Millwall,Atacante,Atacante,0.8359967805362895,0.5360742662270173,0.5696451483345889,1.276031520628362,-0.2682407066245488,0.5410525779615054,-0.5172617594737172,-1.478989554394032
ENG2,2024,Delano Burgzorg,Huddersfield,Atacante,Atacante,-0.1595231927740839,-0.6165819114088635,-1.065770135376107,-0.4867548223347767,1.0139476929451328,0.1948317269134317,0.2775389333311998,-1.0189025966068823
ENG2,2024,Georginio Rutter,Leeds,Atacante,Atacante,1.2566319743928214,1.514851956482491,-0.0410355452822805,-0.1616876590988333,1.6532556745895373,1.7294104741270075,-1.626184385981886,-0.4900176414743443
ENG2,2024,Liam Cullen,Swansea,Atacante,Atacante,0.0045012806106528,0.5477275405421064,0.2171086048306421,0.2173619177557022,-1.0142956720628624,-0.1041459629292333,-0.3430293037157498,-0.6373795980303589
ENG2,2024,Kion Etete,Cardiff,Atacante,Atacante,0.5327012231781686,0.4435899438227326,0.8841426208483036,0.2178446294638236,-0.4625335694358323,-0.5727337310301253,-0.2746587448986128,-0.2044519322816983
ENG2,2024,Josh Sargent,Norwich,Atacante,Atacante,-0.2629374137953886,-0.1075287069427957,-0.0079868512007176,-0.1332466242292844,0.0568883776136235,0.4239592830367107,2.3075173377321296,1.7061658323605409
ENG2,2024,Ryan Hardie,Plymouth,Atacante,Atacante,-0.6205927754360885,-0.9353089827392976,0.3448020414978281,-0.2591025730443077,0.5113861627489866,0.261845194965827,0.4358033879802895,-0.0396393752222277
ENG2,2024,Adam Idah,Norwich,Atacante,Atacante,-0.5187679050828533,-0.2912365120600255,-0.5001879989164347,-0.2345461421861768,-0.1060760928842547,-0.6668169377625538,0.3737735256256353,0.0653480295598776
ENG2,2024,Vakoun Bayo,Watford,Atacante,Atacante,-0.0112517533484513,0.0884895683805469,-0.013650907444405,0.2353888423449375,-0.5965194083590281,-0.2904011654656885,-0.4539971143497477,-0.1272835029053802
ENG2,2024,Jay Stansfield,Birmingham,Atacante,Atacante,-0.2850183507300839,-0.3914454111852362,-1.2081580432761352,-0.1364710178686788,0.8727772561026815,0.2721317288032343,0.5192742484428807,-0.2888942201992673
ENG2,2024,Carlos Alcaraz,Southampton,Atacante,Atacante,1.6829805571819667,3.394009428309997,0.135527044416111,1.4228103860276662,-0.0663691526020524,0.6651496231068112,-0.7295766679123628,-0.9474909038005168
ENG2,2024,Ellis Simms,Coventry,Atacante,Atacante,-0.3728586358192759,-0.5289760245565988,-0.0020026334548349,0.1180620444620446,0.3043837766800994,-0.0418229220722573,0.5694991434922552,0.6191995104560615
ENG2,2024,Lyndon Dykes,QPR,Atacante,Atacante,0.6201403656774114,0.7439857315603955,1.815522017285131,0.6764195770504917,-0.8472297199467536,-0.6144876475884288,-0.7962071988594381,-0.8710738412625552
ENG2,2024,Kevin Nisbet,Millwall,Atacante,Atacante,-0.2465979222866278,-0.7895586393281107,0.7348691698076836,0.2916447823364962,-0.6303100071633971,-0.3536332367926961,0.3140033738033779,1.23087650663862
ENG2,2024,Tyrhys Dolan,Blackburn,Atacante,Atacante,1.4520948197733023,1.6825179762154314,-1.311804359060003,1.1698688771143582,1.2268955919706612,1.083463797617238,-0.2636460731319776,-0.8948532095472548
ENG2,2024,Liam Delap,Hull,Atacante,Atacante,-0.2522016208461164,0.2719800606544504,-0.5995941915793626,-0.9196495076998812,0.8300077367378356,0.3057343718842536,0.3294251420274071,-0.5917965962924976
ENG2,2024,Fábio Carvalho,Hull,Atacante,Atacante,0.9259910969793316,1.7182070016957731,-0.9370482230235764,0.8865300735416829,0.3933494033875555,0.519069687534508,1.781475895452119,-0.6632897652835812
ENG2,2024,Tommy Conway,Bristol City,Atacante,Atacante,-0.9137255868931904,-0.1640512452974596,-0.9740955564545118,-0.3518492431501321,0.3166537692918986,-0.2338564104155015,-0.6923034400549404,-0.6666730364473291
ENG2,2024,Josh Coburn,Middlesbrough,Atacante,Atacante,-0.0415329301346556,-0.5916977647660981,-0.0074035623830467,-0.040465731975945,0.6179778555049817,0.2514124288160508,1.2587370130468305,0.5202797165660694
ENG2,2024,Milutin Osmajic,Preston,Atacante,Atacante,-0.8892412082126664,-0.937711855262184,-0.6585207019569536,-0.2410887230299276,-0.2299599149102936,-1.0440512589564743,1.1478129592366235,-0.1505910704697193
ENG2,2024,Ryan Mmaee,Stoke,Atacante,Atacante,0.656023401922535,-0.1992313310135307,0.2053993496638196,0.1322790890104542,0.8099899741736913,0.6227724777306435,-1.3001686808728794,0.0479339016784412
ENG2,2024,Mason Burstow,Sunderland,Atacante,Atacante,-0.9705457558559074,-0.2915229951837536,-0.716713818141953,-0.4291729893452388,-0.3486781456825604,-1.1417113145024955,-0.8675351519477834,-0.5960667157144103
ENG2,2024,Sinclair Armstrong,QPR,Atacante,Atacante,-0.6110208946796181,-0.6856574372813535,-0.2693585430538146,0.2700942709804704,0.8754120871217785,-0.1856451462971841,-0.9651705240177588,0.1524943754014354
ENG2,2024,Ben Waine,Plymouth,Atacante,Atacante,-0.4795200695021188,-0.2972353561580876,-0.0376086420748495,-0.8233476082209954,-0.6981255508109527,-0.7158343888970011,-0.9112483126315588,0.6121584527620303
ENG2,2024,Bailey Cadamarteri,Sheff Wed,Atacante,Atacante,-0.90702336788062,-0.7594040499256915,0.1668366955659386,-0.9132078041052494,-0.7697404958003172,-0.7298557638851781,0.5990099032899214,-0.4109224257312667
ENG2,2024,Harry Leonard,Blackburn,Atacante,Atacante,-0.0035286107839412,0.0705513730080134,-0.0230940572544889,0.2940163005023658,-0.0935258491422356,0.1784373299443962,-0.4400637140127046,0.1567539831228867
ENG2,2024,Mileta Rajovic,Watford,Atacante,Atacante,-0.3347058629475959,-0.7314650240181456,0.2698411162664422,0.006800353010493,-1.1729875841240407,-0.6605135260870808,0.8926478461658919,1.191080070538764
FRA1,2024,André Ayew,Le Havre,Atacante,Atacante,0.4359417790851084,-0.1141122098246135,1.5673664191260257,0.0082150307276431,-0.8113871402915723,-0.599074502876644,0.3223781580132373,0.1466257970669153
FRA1,2024,Pierre-Emerick Aubameyang,Marseille,Atacante,Atacante,-0.0792846014191892,-0.4262301751944457,-0.1728045594966506,0.2184401112520717,0.5363497902615226,0.5315546885503779,-0.3579337164133316,0.7926626958484739
FRA1,2024,Alexandre Lacazette,Lyon,Atacante,Atacante,-0.5729767480632866,-0.1508509317875629,-0.5258328215324702,-0.2278106058489648,-0.3548004917280027,0.1593008701393673,2.200700394915836,1.2495048189808415
FRA1,2024,Wissam Ben Yedder,Monaco,Atacante,Atacante,0.0036358575016161,-0.0092768003209398,-0.45955025071498,0.2773904014687929,1.387554459853604,1.0693047728579343,1.2902493168985276,0.9573224387009956
FRA1,2024,Wesley Saïd,Lens,Atacante,Atacante,-0.3095299606262729,-0.2616085939581306,-0.5743976896875568,0.0873292606327085,0.1366357342134022,0.8221937283732921,0.7759460214452515,0.4571793582930784
FRA1,2024,Steve Mounié,Brest,Atacante,Atacante,0.7196416469271589,-0.469114241966629,2.792269959138952,0.1962879828005129,-1.1402039667524242,-0.603644758573339,-0.656185011649474,0.130812701486004
FRA1,2024,Grejohn Kyei,Clermont Foot,Atacante,Atacante,-0.3440468238413581,-0.3343822952814032,0.4796917600404898,0.0915232451419182,-1.1041833497224558,-0.5192221143177377,-1.3250649723323176,-0.8924134512447788
FRA1,2024,Kylian Mbappé,PSG,Atacante,Atacante,0.4972063043250038,1.1533980802102326,-1.5885746300358496,0.2783300577934227,2.361949263530509,2.002880471267116,2.245335592530849,-0.1236504049188623
FRA1,2024,Tino Kadewere,Nantes,Atacante,Atacante,1.2455358636334368,0.7468518246404453,0.6122147336215203,1.4434732760217164,-0.5106235493731103,0.2710686472194029,-0.9725856628683032,-1.0194618783257134
FRA1,2024,Martin Terrier,Rennes,Atacante,Atacante,0.6345255327863558,0.7463536447558166,0.7675905197162904,0.7227755044157052,0.2334064591364854,0.505198368549358,0.4694896057154819,-0.5992318208446197
FRA1,2024,Randal Kolo Muani,PSG,Atacante,Atacante,-0.0829802529098747,1.974226151919128,-0.6096698914162104,-0.0621441299081663,-0.538704008909108,-0.273632976199656,0.352403688216395,0.3728759472080609
FRA1,2024,Amine Gouiri,Rennes,Atacante,Atacante,0.2778474479463606,0.9660784876822291,-0.8356483066372944,0.6829776110610343,-0.0903663932614039,0.1887790350428428,-0.2919827714892658,-0.4967430552971563
FRA1,2024,Iliman Ndiaye,Marseille,Atacante,Atacante,0.8133330343516,0.99153668554812,-0.882584671318399,0.40898017599908,0.1560817425151381,0.265293756602496,-0.8929935447669778,-0.7219923615963353
FRA1,2024,Thijs Dallinga,Toulouse,Atacante,Atacante,0.0419607294715701,-0.4793520778394019,0.8837211522675267,0.5407964894384584,-0.7725406307369882,0.3227143760486647,0.6716892126172254,0.576746707100375
FRA1,2024,Evann Guessand,Nice,Atacante,Atacante,0.0879489568597494,0.6961117457136152,0.1059744892496356,-0.7541896633043264,0.3076615489116379,-0.6105925638057075,-0.9720800187151672,0.3611902364090191
FRA1,2024,Mohamed Daramy,Reims,Atacante,Atacante,0.3387518913347314,0.4884912126690607,-1.0270066268859366,-0.116545813459467,1.8496892589807228,0.4673467539700415,-0.6738834588323628,-0.7880344335463794
FRA1,2024,Jonathan David,Lille,Atacante,Atacante,-0.3028039257873804,0.3975734237588627,-0.4321465381610849,-0.0392231638599246,-0.7956153233891797,-0.4300465921490933,0.9453168776549116,1.5320711037142072
FRA1,2024,Arnaud Kalimuendo,Rennes,Atacante,Atacante,-0.8249355295643714,-1.0173081572401437,-1.1931617088474984,-0.6691460074753952,-0.7882033129255699,-0.2452078782359304,-0.1334413681024868,-0.2899682343265869
FRA1,2024,Folarin Balogun,Monaco,Atacante,Atacante,-0.144451884094842,-0.6428367135649982,-0.8777965681567195,-0.580713033621463,0.7819109236773024,-0.0079024455582345,-0.2629294569584786,0.3564411377994165
FRA1,2024,Georges Mikautadze,Metz,Atacante,Atacante,0.7292377793926468,-0.8416783559530505,-0.908732491790207,0.3755284848693897,1.1072755790845692,-0.3470196220464804,1.5663576988262875,0.19019930411771
FRA1,2024,Gonçalo Ramos,PSG,Atacante,Atacante,-0.0574557246029747,1.8461743070142,0.0568390091300867,-0.0588311541010579,-0.9074339047617002,-0.1647806565942914,0.6036897207144557,0.9467376251580516
FRA1,2024,Emanuel Emegha,Strasbourg,Atacante,Atacante,-1.164197215440927,-1.171499651494592,0.2720692285728369,-0.865123937206723,-1.070807328447586,-1.076795910820694,0.0494276135522578,1.2852779293268908
FRA1,2024,Shamar Nicholson,Clermont Foot,Atacante,Atacante,-0.1399132057064463,-0.6375118309884353,0.6483702179287408,0.3194931001386001,-0.3722403825709997,-0.6205053995210547,-0.76840948480565,-0.192375144667907
FRA1,2024,Terem Moffi,Nice,Atacante,Atacante,-0.7876507748928363,-0.5628082088121399,-0.4131385297682254,-0.6557735235394618,-0.530598110842225,-0.5431993334210083,0.1836858050833185,0.6456036566777547
FRA1,2024,Martín Satriano,Brest,Atacante,Atacante,-0.1036640472110595,0.3374849029149241,1.2932533386359577,0.0698203649570357,-1.086840129432988,0.0250843221511411,-0.8083084047570211,-0.8725269033000962
FRA1,2024,Elye Wahi,Montpellier,Atacante,Atacante,-0.4440733331255865,-0.454466724584913,-0.7440804020386586,-0.6377695529739028,1.0203982429437382,-0.1844081517724778,-0.221995383424721,1.7333689465294906
FRA1,2024,Vítinha,Marseille,Atacante,Atacante,0.5118718552006039,0.5307449507313461,-0.4211788237168984,-0.5174403896371059,-0.1754035278250447,0.5537005423809951,-0.5078049410771989,-0.4338382556666874
FRA1,2024,Akor Adams,Montpellier,Atacante,Atacante,-0.4099278347010252,-1.024576425524814,0.9131293987373412,0.2164251890465261,-0.0548999711096671,-0.4241402751563752,-0.4480904475508767,1.0949050225948032
FRA1,2024,Mostafa Mohamed,Nantes,Atacante,Atacante,0.1711951203605341,-0.3924625949649493,1.373146566432624,-0.1037800535935084,-0.0684956835890145,-0.0362052066635135,-0.2384968386488254,-0.911588643461268
FRA1,2024,Matthis Abline,Nantes,Atacante,Atacante,0.354327682889036,0.1660282373158761,0.476374705352449,0.3507911330562546,0.2597518799305096,1.007511849346659,0.3740851009332164,-0.9477927637425048
FRA1,2024,Mohamed Bayo,Le Havre,Atacante,Atacante,-0.4406999676227345,-0.7507248810839598,0.7168687814382928,-0.1577778780800487,-0.2188784387994578,-0.5625595157518537,-0.7676539639418587,-0.6485137323085087
FRA1,2024,Frank Magri,Toulouse,Atacante,Atacante,0.1560330160123048,-0.4133056415862837,0.7260164541454429,0.4470321588597105,-0.1816686347491727,-0.0769899166678042,-0.061944038240061,-0.9226474917824984
FRA1,2024,Alan Virginius,Lille,Atacante,Atacante,-1.12117522708137,-0.6569727323954134,-1.1308573392675727,-1.157821388510663,0.7177680957839391,-0.0615676523712533,-1.2977079944006715,-2.002090494963632
FRA1,2024,Oumar Diakité,Reims,Atacante,Atacante,-0.0901966935662967,0.0402157573776434,-0.1442079827834347,-0.5291872842666553,0.2728221878199797,-0.5740706336451094,-0.0898939625305176,-0.3272519950486995
FRA1,2024,Eli Kroupi,Lorient,Atacante,Atacante,-0.4885103862478558,-0.3125408905078077,-0.8157053129875482,-0.2773875958179742,-0.1399484026138527,-0.2337331073118548,0.3062854706758514,0.0596227399628003
FRA1,2024,Josué Casimir,Le Havre,Atacante,Atacante,0.8166420846816388,0.5811428947314269,-0.5457408295955698,0.7349647654708,0.1999511905665417,-0.3649989420582648,-1.426622856090382,-1.8194475369942549
FRA1,2024,Mohamed Bamba,Lorient,Atacante,Atacante,0.0728375537462181,-0.5387921721083111,0.6179192413045584,-0.0599091679465562,0.3846363246219216,0.3683659730186931,0.8189680198028456,1.1204204350615945
GER1,2024,Harry Kane,Bayern,Atacante,Atacante,-0.578273707410818,0.5490122717951985,-0.2258181757437247,-0.5463453299262548,-0.0727350923731304,0.5420857860517949,2.0482913034826087,1.858796754328521
GER1,2024,Michael Gregoritsch,Freiburg,Atacante,Atacante,0.4507645247768936,-0.3940436562929966,1.376961557031718,0.1604718113532905,-0.7281443531702302,-0.2399786227001485,-0.4947817286649457,0.9737448738621804
GER1,2024,Kevin Volland,Union Berlin,Atacante,Atacante,-0.2043962252746316,0.4242267750198787,-0.619407398666081,0.5109982941334409,-0.2577654936658003,0.0420023622365685,-1.1752130207176057,-0.9593421817665008
GER1,2024,Niclas Füllkrug,Werder Bremen,Atacante,Atacante,-0.3243743913703717,-0.4617202587707777,0.2840415953427432,-0.0319050583519594,-0.6180233005878923,0.1560408577379319,0.0064815924406298,1.1592759801703176
GER1,2024,Alassane Pléa,Borussia M.Gladbach,Atacante,Atacante,0.5200892835610383,0.0097678569948735,-1.3705917590060126,0.8388703672605875,1.46098861101113,1.4744642645352874,-0.3088918130775747,-1.0343547969702105
GER1,2024,Philipp Hofmann,Bochum,Atacante,Atacante,0.4104854552486983,-0.7979372706567368,1.792483481643342,0.3909989451453949,-0.92803683615549,-0.4714411705619953,-0.7368980944771591,-0.1375340444486381
GER1,2024,Wout Weghorst,Hoffenheim,Atacante,Atacante,-0.1053116060309558,-0.515733368897495,0.8259830972173181,0.4153143286655711,-0.1545371491811015,0.0088495451328958,-0.1853334529157924,-0.4853735164476833
GER1,2024,Marvin Ducksch,Werder Bremen,Atacante,Atacante,-0.4751439863299783,-0.2692684135506258,-0.8903274859274958,0.6221408927457681,0.376392647975576,1.001445073213311,-0.264141131712548,-0.7923900959001479
GER1,2024,Sargis Adamyan,FC Koln,Atacante,Atacante,0.8654852335284025,-0.1350891943478474,-0.4218513781639564,-0.1580422400617093,0.4532698851800733,0.4560009310160819,-0.7700966514392701,1.4196501586552133
GER1,2024,Takuma Asano,Bochum,Atacante,Atacante,-0.6119517184673104,-0.3805760581602078,-0.8276744763611887,-0.6116618309952295,1.070956327076189,-0.4067793917130494,-0.5874043666296449,0.3048167656703044
GER1,2024,Tim Kleindienst,FC Heidenheim,Atacante,Atacante,0.9703195109332512,-0.3323073324145768,1.9568689107036268,1.0617458820464485,-0.0867162814193162,-0.3112780254062178,-0.3016339965929523,1.129392780595254
GER1,2024,Ihlas Bebou,Hoffenheim,Atacante,Atacante,0.2097588525269348,0.5103878010198214,-0.3774115735725544,0.3799578190443402,0.3634062292277594,0.171113528832642,0.2096924700418173,-0.716067900135521
GER1,2024,Yussuf Poulsen,RBL,Atacante,Atacante,-0.1830119634159179,0.7220975734598494,-0.6251112766748179,-0.6426784501515173,-0.5800389732190798,-0.2938617469196161,-0.2671028533085457,0.6479731739027518
GER1,2024,Davie Selke,FC Koln,Atacante,Atacante,-0.653269156020617,-1.349923994373709,1.2571567078601964,-0.2253332204534255,-1.014122133764631,-1.108864472408735,0.3741550438703377,0.5331727697571107
GER1,2024,Rafael Borré,Werder Bremen,Atacante,Atacante,-0.2509440330378892,-0.0548634430477048,0.7646537754897273,0.5412452480845331,-0.1300789263798783,-0.238487457002806,0.143330485959805,-0.6406258323254601
GER1,2024,Lucas Höler,Freiburg,Atacante,Atacante,0.6726214941158948,0.2376148271999482,0.7753999964062835,0.6246047116609421,-0.8647381697221752,-0.7994112745750055,-0.2711785675244378,-0.3435087887219722
GER1,2024,Ludovic Ajorque,Mainz,Atacante,Atacante,0.3790331719028663,-0.5050726165915828,1.4080797277676025,0.8643922600086599,-0.6765098898446087,-0.3010898807389379,-0.9639184188255878,-0.6779921009124735
GER1,2024,Serhou Guirassy,Stuttgart,Atacante,Atacante,0.59511297073198,0.727074255021806,-0.2828040435545677,0.3052139277178177,0.0450602372711318,1.0043507262502431,2.294352003997405,2.1673852194984926
GER1,2024,Patrik Schick,Leverkusen,Atacante,Atacante,-0.7147092034356577,0.2854177801473178,0.4281779584374554,-0.0788760757181551,-0.4631776174717306,-0.308146762081643,0.1989969080097981,0.094878871918858
GER1,2024,Jordan Siebatcheu,Union Berlin,Atacante,Atacante,-0.2136256291716551,-0.7920681558314746,0.5835374323069029,-0.2632154655982299,-1.1973482249916645,-0.8333052903387614,-0.3214628765201982,0.5465459269793087
GER1,2024,Kevin Behrens,Union Berlin,Atacante,Atacante,0.4654356651207356,-0.657892846121773,1.522841708693318,0.4988342008351117,-0.6020284318881979,-0.0831219109521725,-0.666936828469296,-0.319617270540369
GER1,2024,Tim Skarke,Darmstadt,Atacante,Atacante,0.2093154108120956,0.5548476461814873,-1.1701679303226291,0.456776485948519,0.1727432277741092,-0.0298177264507181,0.2018767043093398,-1.3166412625714727
GER1,2024,Phillip Tietz,Augsburg,Atacante,Atacante,0.1739999270625848,-0.1184070537236287,1.0787611428050878,0.3955555949449026,-0.6328438900086069,-0.2404843505227787,-0.2091238357366964,0.2600594078333971
GER1,2024,Karim Onisiwo,Mainz,Atacante,Atacante,-0.2839684592435593,-0.0683165790060713,-0.0378442661889048,-0.6257493788445868,-0.3462762533949325,-0.6692830992022493,-1.1759142645119347,-1.5191367699797156
GER1,2024,Robin Hack,Borussia M.Gladbach,Atacante,Atacante,1.0907303164747626,1.1628727900636069,-1.002734172216412,0.7101706867674303,0.9036286432234528,0.2390676425579195,1.280964935897467,-0.180703924409994
GER1,2024,Ermedin Demirovic,Augsburg,Atacante,Atacante,-0.5507968372705678,-0.5458450344134362,-0.1332959104549377,-0.2194381207822006,-0.20705751789816,0.1217537864258243,0.3691128132966764,0.3026054017381658
GER1,2024,Jonas Wind,Wolfsburg,Atacante,Atacante,-0.4396687793298962,-1.152109291886385,0.469065577872299,-0.061459158979971,-0.5999039137856419,-0.0221034427252359,0.2715394248875832,0.1906624874943356
GER1,2024,Deniz Undav,Stuttgart,Atacante,Atacante,0.0761262770969972,1.756799677198444,-0.7094146013707008,0.2385364303587767,0.7679196716189158,1.967842259753428,1.4502686917997825,0.6265737233594505
GER1,2024,Jonathan Burkardt,Mainz,Atacante,Atacante,0.098975011525533,0.12628263157901,-1.0007977024819288,-0.5630244172607757,-0.1833441765076724,-0.4094672126456655,0.176278065786666,0.3952518914750849
GER1,2024,Loïs Openda,RBL,Atacante,Atacante,-0.5930752733518563,-0.3673774975282936,-0.6573630844605656,-0.7605750248535819,0.93878593018862,0.6518260678388641,1.5822232822870808,1.1509349470507997
GER1,2024,Victor Boniface,Leverkusen,Atacante,Atacante,-0.0917532740271438,0.8262755827309072,-0.0952140905743722,0.0611662395151269,1.185118136939268,1.1051520372820598,-0.0842048836605256,1.1421086337482746
GER1,2024,Nick Woltemade,Werder Bremen,Atacante,Atacante,0.944816774020066,1.6112721369226777,-0.2850985313434594,-0.2841424858238618,0.1628581504618219,-0.3573300540380666,-0.855292647697394,-1.187744161633182
GER1,2024,Maximilian Beier,Hoffenheim,Atacante,Atacante,-0.5763844371392998,-0.0788335278936643,-0.8898103356955636,-0.4358663554849701,0.5768766595672017,0.5424313015379865,1.3430229677167542,0.6007052580475088
GER1,2024,Jan Thielmann,FC Koln,Atacante,Atacante,0.2274704773820833,1.5674399840846829,-1.095361520260281,0.2802533055132304,-0.3583942600381846,-1.11305269269899,-1.152458018037421,-0.9531412642415882
GER1,2024,Omar Marmoush,Eintracht Frankfurt,Atacante,Atacante,0.191804494936894,0.5839630091897079,-0.1939517900118943,-0.6706347550852951,1.0081840910271875,0.4232240450298855,0.3178872387895979,0.0504658427491011
GER1,2024,Tiago Tomás,Wolfsburg,Atacante,Atacante,0.0162794858400366,0.3161556533027909,-0.8270378928485722,-0.954409116679528,0.7618408783043407,-0.0059056194046903,-0.948417329720577,-1.3102052165978426
GER1,2024,Luca Pfeiffer,Darmstadt,Atacante,Atacante,-0.1686278180774984,-0.5740162995747693,0.3211464039529493,0.3190472337730116,-0.9323255029995045,-0.8022325249030381,-1.4027332873951903,-0.3605681879503906
GER1,2024,Marvin Pieringer,FC Heidenheim,Atacante,Atacante,0.6277155537048065,0.2443821026103556,0.5706580986432036,0.8865876890697402,0.0731707475841251,-0.6180000397434222,-0.4766153337044763,-1.190112028567537
GER1,2024,Tomás Cvancara,Borussia M.Gladbach,Atacante,Atacante,-0.4841828761193393,-1.071687642064828,-0.0346207845572141,-0.701765278977403,-0.2575457040572612,-0.4453373777908558,-0.4445103766464529,-0.1363965784342508
GER1,2024,Benjamin Sesko,RBL,Atacante,Atacante,-0.5845205312053582,0.1002980945653814,-0.0731536910429581,-0.4076962575612625,0.0534874918117802,0.062138394354045,2.1455389396688545,1.347700437087069
GER1,2024,Justin Njinmah,Werder Bremen,Atacante,Atacante,-0.2693447140261126,0.0564828988207351,-1.075331718738482,-0.6859787101549376,1.3557010657935922,1.132954678538142,0.5689781103399749,-0.193274721554808
GER1,2024,Oscar Vilhelmsson,Darmstadt,Atacante,Atacante,-0.8870002673897723,-1.304898060642253,0.0842276174715618,-0.8223293809708618,-0.8050991049890814,-0.9305400840426096,-0.1352617110773752,-0.6683777210995223
GER1,2024,Moritz Broschinski,Bochum,Atacante,Atacante,-0.4339241536002816,-0.8027911378857111,0.3375664992689521,-0.5952214341005685,-0.6215652195311874,-0.487258869695874,-0.7634014236054498,-0.9301000375371244
GER1,2024,Benedict Hollerbach,Union Berlin,Atacante,Atacante,0.4819191494439331,0.3581073857680635,-0.9154156986750224,-0.2165348077763642,1.5879677850088754,0.4238358109383789,-0.0200640699131285,-0.8494929031751
HOL,2024,Ricky van Wolfswinkel,Twente,Atacante,Atacante,0.1141556238745411,1.3200504972962457,0.0126717295509166,0.287811094483915,-0.223355584528713,0.1389687923170992,1.3025051641075054,0.0416196527271346
HOL,2024,Michiel Kramer,RKC Waalwijk,Atacante,Atacante,-0.7886638975623045,-1.0695971429601951,0.4434259364508309,0.2115890911129892,-1.350995992857546,-1.0889240672946403,-0.9163029867154328,-0.1239350106395389
HOL,2024,Rajiv van La Parra,Almere City FC,Atacante,Atacante,0.9160082105613412,1.182361138129822,-0.1510774413909655,0.4579579938344417,0.7513526448495007,-0.7232556531490342,-1.358008616939092,-1.7097761451775226
HOL,2024,Luuk de Jong,PSV Eindhoven,Atacante,Atacante,0.8687072221241543,1.1913128852118842,0.7814123063233496,0.8378827206101713,-0.2749426803646482,1.0883485913946005,0.2662986410216175,1.121669932912144
HOL,2024,Lennart Thy,PEC Zwolle,Atacante,Atacante,-0.0706683873044619,0.0467922545385203,-0.3133130521733989,0.7674694084527215,-0.7008820389482602,-0.7005719896776424,0.8201093994720974,0.382415321154974
HOL,2024,Mario Engels,Heracles,Atacante,Atacante,-0.6281335143216376,-0.275857056848761,-1.6826940883998125,-0.89060688276816,0.4440247454045197,-0.5175382688660128,-0.031738852646191,-1.1351184982859808
HOL,2024,Pelle van Amersfoort,SC Heerenveen,Atacante,Atacante,-0.1996246907354331,0.1205958177465598,0.8269279539146278,0.5419949118859155,-0.6871170124615074,-0.2331704923867574,-0.4282219276815595,0.1040681246985999
HOL,2024,Robert Mühren,FC Volendam,Atacante,Atacante,-1.1249693111170636,-0.2694307445891907,-0.3677408128043293,-0.6801512759111087,-0.59390473884036,-0.3012005341028767,0.0732768771230485,0.7000600161737827
HOL,2024,Tobias Lauritsen,Sparta Rotterdam,Atacante,Atacante,0.9143963098761166,-0.4061510238946382,2.5512051043147856,0.4756710033109593,-0.3251211094910238,0.518207317836883,-0.5251998931122248,-0.0812104637689843
HOL,2024,Isac Lidberg,FC Utrecht,Atacante,Atacante,-0.1187453725096992,-0.3837295240629895,-0.1650195970050275,-0.0260980595404601,-0.8018605643082963,-1.0278802681708945,0.1283250983596518,0.0944710108420965
HOL,2024,Thomas Robinet,Almere City FC,Atacante,Atacante,0.7306262362781851,0.1620396052568731,1.2306269226939284,1.0082880115974433,-0.5225186674121071,-0.181171140170482,-0.6417573986940467,-0.7082535125827002
HOL,2024,Sam Lammers,FC Utrecht,Atacante,Atacante,0.3021066803602387,0.3680546925344342,0.2821998001891818,0.3947460001977133,-0.2830642156096573,0.4984841977948039,0.4510653752418869,-0.33571044273585
HOL,2024,Vangelis Pavlidis,AZ Alkmaar,Atacante,Atacante,0.8251887350438691,0.990717898612645,-0.3797734387059892,0.4020128260448506,1.2930206331556422,1.0067535851580671,2.0579808212144552,1.037873811955352
HOL,2024,Sylla Sow,Go Ahead Eagles,Atacante,Atacante,-0.2219507922344212,0.105379746378364,-0.8569181185945922,-1.1631049311770778,0.0934120674889485,-0.6288419654549475,0.7626507117988994,0.2480700672551139
HOL,2024,Jizz Hornkamp,Heracles,Atacante,Atacante,0.2513290980937355,-0.9052541199938444,1.151897120526173,0.8607498173818319,-0.9348240249967013,0.4434569917033041,0.4867206849521691,1.4205398555465898
HOL,2024,Ferdy Druijf,PEC Zwolle,Atacante,Atacante,0.1100514612653077,0.058963627334338,1.124056985817993,0.4880361445735473,-0.1927766513012885,0.4954920609904956,-0.8503921408768347,-0.7132871588593616
