Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
5,Pedro Tiba,Gil Vicente,Gil Vicente,"RDMF, LCMF, LDMF",RDMF,7,35,0,2024-06-30,26,1736,Portugal,Portugal,right,174,77,no,7.93,1.92,9.485171999999999,4.096263,2.13,2.852616,1.29816,1.09,4.302373999999999,POR1,Testing,2024,0.1377891117995316,0.1527229317147723,0.145256021757152
6,Nico González,Porto,Porto,"LDMF, LCMF, RCMF",LDMF,7,22,0,2028-06-30,25,1835,Spain,Spain,right,188,86,no,7.21,0.736016,12.362672,3.926403,2.65,2.894452000000001,1.76715,1.08,5.687649,POR1,Testing,2024,0.02546182767757793,0.06956395933527834,0.04751289350642814
7,Florentino,Benfica,Benfica,"RDMF, LDMF, RCMF",RDMF,7,24,0,2027-06-30,31,1924,Angola,"Angola, Portugal",right,184,73,no,13.94,2.714283,16.882638,7.159249999999999,0.7,1.21467,0.468135,0.56,9.542976,POR1,Testing,2024,1.0,1.0,1.0
8,O. Kökçü,Benfica,Benfica,"LDMF, AMF, LCMF",LDMF,7,23,0,2028-06-30,27,1934,Netherlands,"Netherlands, Turkey",right,175,68,no,5.54,2.79395,12.562782,7.817292,3.26,2.3715,1.16309,1.68,8.09628,POR1,Testing,2024,0.4670347380825622,0.4318486176478479,0.4494416778652051
9,R. Zalazar,Sporting Braga,Sporting Braga,"LDMF, RCMF, AMF",LDMF,7,24,0,2028-06-30,32,1993,Spain,"Spain, Uruguay",right,178,73,no,7.36,2.661735999999999,8.530740000000002,6.681591,4.43,4.336493,2.486386,2.17,5.510033999999999,POR1,Testing,2024,0.2791659650428747,0.2841872155285291,0.2816765902857019
10,Martim Neto,Gil Vicente,Gil Vicente,"LDMF, LCMF",LDMF,7,21,0,2024-06-30,29,2056,Portugal,Portugal,right,181,78,yes,8.36,1.486741,8.360999999999999,3.0668,1.66,2.18764,1.272063,1.71,4.599732,POR1,Testing,2024,0.09745820760372947,0.1189514207316813,0.1082048141677054
11,M. Gbane,Gil Vicente,Gil Vicente,"RDMF, RCMF, DMF",RDMF,7,23,0,2026-06-30,29,2119,Côte d'Ivoire,Côte d'Ivoire,right,188,83,yes,9.39,1.56968,6.623056,2.846061,0.93,1.994031,0.63894,0.59,3.012744,POR1,Testing,2024,0.1932399711710455,0.1689581820013273,0.1810990765861864
12,Lucas Ventura,Portimonense,Portimonense,"DMF, LDMF, LCMF",DMF,7,26,0,2025-06-30,29,2185,Brazil,Brazil,right,180,75,no,10.63,0.8627849999999999,4.985247999999999,1.690005,0.58,1.935648,0.289354,0.54,1.484094,POR1,Testing,2024,0.2496948557703821,0.2283985784431235,0.2390467171067528
13,A. Varela,Porto,Porto,"RDMF, RCMF, DMF",RDMF,7,22,0,2028-06-30,30,2440,Argentina,Argentina,right,177,73,no,7.78,3.726536,12.57698,4.607474999999999,0.89,0.921318,0.148564,0.77,7.594614,POR1,Testing,2024,0.2455836762895683,0.3343676819823262,0.2899756791359472
14,M. Topić,Famalicão,Famalicão,"LDMF, LCMF",LDMF,7,23,0,2027-06-30,32,2601,Serbia,Serbia,right,191,85,no,7.92,1.905468,6.888104999999999,2.939694,0.76,1.52316,0.691394,1.18,3.045108,POR1,Testing,2024,0.0,0.0,0.0
15,João Neves,Benfica,Benfica,"RDMF, LDMF, RCMF",RDMF,7,19,0,,34,2639,Portugal,Portugal,right,174,71,no,10.03,2.898751,13.947535,6.105124,2.76,3.850969,1.670832,0.99,7.877295,POR1,Testing,2024,0.6501068536823498,0.6853927738440986,0.6677498137632242
16,Cláudio Falcão,Farense,Farense,"DMF, RCMF, RDMF",DMF,7,29,0,2024-06-30,31,2875,Brazil,"Brazil, Portugal",right,187,79,no,11.18,2.348856,6.262569999999999,3.164557,0.85,1.440675,0.534248,0.38,2.442988,POR1,Testing,2024,0.4540642755531499,0.4516269097897184,0.4528455926714342
17,Z. Youssouf,Famalicão,Famalicão,"RDMF, RCMF",RDMF,7,24,0,2026-06-30,33,3070,France,"France, Comoros",left,182,81,no,7.86,4.046085,7.329567,4.862832000000001,2.2,4.426416,1.405269,0.85,4.541999,POR1,Testing,2024,0.2007299018742376,0.2609777798484337,0.2308538408613356
0,M. Mitaj,Lokomotiv Moskva,Lokomotiv Moskva,"LDMF, LB, RDMF",LDMF,7,20,0,2027-06-30,14,906,Albania,"Albania, Greece",left,180,73,no,10.83,1.885916,14.004736,5.168623999999999,2.19,3.576804,1.589588,1.39,4.268628000000001,RUS,Testing,2024,0.7752808379398405,0.7677603544085404,0.7715205961741903
1,L. Chávez,Dinamo Moskva,Dinamo Moskva,"LDMF, LCMF, RDMF",LDMF,7,28,0,2027-06-30,11,924,Mexico,Mexico,left,178,72,no,10.62,2.23944,10.905913,5.937991999999999,2.73,3.018058,1.364922,0.88,5.645998000000001,RUS,Testing,2024,0.8286387895083095,0.8344660165845913,0.8315524030464503
2,M. Vityugov,Krylya Sovetov,Krylya Sovetov,"LDMF, LCMF, RDMF",LDMF,7,26,0,2025-06-30,15,932,Russia,Russia,right,179,73,no,8.69,1.1568,8.402832,2.703321,1.16,1.933459,0.67375,0.77,3.088,RUS,Testing,2024,0.03639898870292735,0.01958848261936679,0.02799373566114707
3,K. Kaplenko,Baltika,Baltika,"DMF, LCMF, RDMF",DMF,7,24,0,2028-06-30,14,949,Belarus,"Belarus, Russia",right,187,78,no,7.97,3.32192,13.564641,6.072955,1.04,1.612845,0.662355,0.47,5.88225,RUS,Testing,2024,0.6496588549948534,0.6715956553837509,0.6606272551893021
4,R. Zobnin,Spartak Moskva,Spartak Moskva,"LDMF, LCMF",LDMF,7,30,0,2025-06-30,15,1072,Russia,Russia,right,182,78,no,7.81,1.005664,9.99044,3.360126,2.77,2.938985,1.176084,2.27,3.608468,RUS,Testing,2024,0.0,0.0,0.0
5,Camilo,Akhmat Grozny,Akhmat Grozny,"RDMF, LDMF",RDMF,7,25,1000000,2024-06-30,15,1179,Brazil,"Brazil, Netherlands",right,178,75,no,12.44,1.830568,8.320715,3.816764,1.37,1.831232,0.9144980000000001,0.31,3.971471999999999,RUS,Testing,2024,0.6081286617065154,0.645073709300821,0.6266011855036682
6,C. Martins,Spartak Moskva,Spartak Moskva,DMF,DMF,7,27,0,2026-06-30,18,1210,Luxembourg,"Luxembourg, Cape Verde Islands",right,188,80,no,7.88,1.785,7.287974999999999,2.972497,1.41,2.899283,1.115262,0.74,3.719328,RUS,Testing,2024,0.01231924867824483,0.04314628455914123,0.02773276661869303
7,A. Osipov,Baltika,Baltika,"DMF, LCMF",DMF,7,25,0,2025-06-30,13,1236,Russia,Russia,right,186,73,no,9.47,3.420452,9.465857999999999,5.172022999999999,0.51,0.73,0.2175,0.44,4.297905,RUS,Testing,2024,0.5662185280109343,0.5699562245517646,0.5680873762813494
8,A. Karpukas,Lokomotiv Moskva,Lokomotiv Moskva,LDMF,LDMF,7,21,0,2027-06-30,15,1261,Russia,Russia,right,185,83,no,12.85,0.857692,11.702271,4.707584,1.0,2.925836,0.784412,0.57,3.923155,RUS,Testing,2024,0.8135035394830706,0.7460798760289765,0.7797917077560235
9,A. Timofeev,Akhmat Grozny,Akhmat Grozny,"LDMF, RDMF, LCMF",LDMF,7,30,0,2024-06-30,16,1336,Russia,Russia,right,185,74,no,12.53,2.898714,9.433564,5.187375,0.88,1.54836,0.405,0.94,4.849533,RUS,Testing,2024,0.861212698527164,0.8304622169344151,0.8458374577307894
10,D. Laxalt,Dinamo Moskva,Dinamo Moskva,"RDMF, DMF",RDMF,7,31,0,2026-06-30,14,1338,Uruguay,"Uruguay, Italy",left,178,70,no,11.43,2.154178,11.500213,6.121286,1.82,3.431117,1.342884,1.61,5.580899999999999,RUS,Testing,2024,0.8717340297083727,0.8661673232726647,0.8689506764905186
11,D. Fomin,Dinamo Moskva,Dinamo Moskva,"LDMF, RDMF",LDMF,7,27,0,2025-06-30,16,1408,Russia,Russia,right,187,77,no,8.5,1.344,11.120054,4.669288,0.7,0.767194,0.256,0.58,3.96324,RUS,Testing,2024,0.2395480431017141,0.2312141291746683,0.2353810861381912
12,D. Miškić,Ural,Ural,"RDMF, RCMF, LCMF",RDMF,7,30,0,2025-06-30,17,1460,Slovenia,"Slovenia, Croatia",right,182,75,no,6.35,3.637524,11.46819,7.149246000000001,1.42,1.42,0.43,1.42,5.545112,RUS,Testing,2024,0.6078589652881035,0.6682032562013621,0.6380311107447327
13,Fernando Costanza,Krylya Sovetov,Krylya Sovetov,"RDMF, RCMF, LDMF",RDMF,7,25,0,2028-06-30,16,1554,Brazil,"Brazil, Italy",right,182,76,no,10.08,0.86875,11.295975,4.286294999999999,1.56,2.77926,0.9270820000000001,1.22,4.283662,RUS,Testing,2024,0.4324883897358485,0.4435554267954516,0.43802190826565
14,M. Maiga,Nizhny Novgorod,Nizhny Novgorod,DMF,DMF,7,29,0,2027-06-30,17,1644,Mali,"Mali, Russia",right,178,75,no,10.62,1.532544,7.445999999999999,3.12,0.88,2.245,0.6546,0.38,3.88692,RUS,Testing,2024,0.4243227625210236,0.4085915632458463,0.4164571628834349
15,D. Barinov,Lokomotiv Moskva,Lokomotiv Moskva,RDMF,RDMF,7,27,0,2026-06-30,17,1665,Russia,Russia,right,181,81,no,9.95,0.649641,11.030478,4.219145,0.81,0.9180000000000001,0.162,0.81,4.165144,RUS,Testing,2024,0.3967620620363447,0.3986664890885732,0.3977142755624589
16,A. Chernikov,Krasnodar,Krasnodar,DMF,DMF,7,24,0,2026-06-30,18,1693,Russia,Russia,right,184,80,no,10.58,1.915842,9.622067999999999,4.254705,0.64,1.17121,0.210888,0.58,4.839705,RUS,Testing,2024,0.5806552412502852,0.594107349750143,0.587381295500214
17,W. Barrios,Zenit,Zenit,"DMF, RCMF, RDMF",DMF,7,30,0,2027-06-30,19,1858,Colombia,Colombia,right,178,74,no,11.04,3.002328,17.199448,5.961617,1.21,2.712864,0.7285860000000001,1.11,6.296732,RUS,Testing,2024,1.0,1.0,1.0
18,D. Glebov,Rostov,Rostov,DMF,DMF,7,24,0,2028-06-30,19,1881,Russia,Russia,right,178,68,no,6.84,3.780912,11.530348,5.30957,1.29,1.24419,0.619,1.05,5.072771,RUS,Testing,2024,0.4824261080566812,0.5161622283257293,0.4992941681912052
0,Ziyad Al Johani,Al Ahli,Al Ahli,"RDMF, LDMF",RDMF,7,22,0,2025-06-30,21,1022,Saudi Arabia,Saudi Arabia,right,178,61,no,9.42,3.435449999999999,9.50859,4.052741,1.06,1.848,0.439233,0.53,4.141696,SAUD,Testing,2024,0.5942917586534163,0.6287074417263382,0.6114996001898773
1,Mohamed Kanno,Al Hilal,Al Hilal,"RDMF, LDMF, RCMF",RDMF,7,29,0,2025-06-30,29,1128,Saudi Arabia,Saudi Arabia,right,192,76,no,7.02,1.913103,18.514377,6.6225,1.6,1.116143,0.56,0.88,10.133031,SAUD,Testing,2024,0.3167305266478925,0.3273381826384413,0.3220343546431669
2,Bader Munshi,Dhamk,Dhamk,"DMF, LCMF, RDMF",DMF,7,24,0,,22,1183,Saudi Arabia,Saudi Arabia,right,174,73,no,9.21,2.2827,5.858023999999999,2.357343,1.07,2.131552,0.912,0.46,2.433455,SAUD,Testing,2024,0.4340598439436734,0.4264474995116576,0.4302536717276655
3,Ricardo Ryller,Al Feiha,Al Feiha,"LDMF, DMF, LCMF",LDMF,7,30,0,2024-06-30,17,1231,Brazil,Brazil,right,184,78,no,9.36,5.11999,9.06375,5.18742,0.8,1.6836,0.58463,0.37,4.897699999999999,SAUD,Testing,2024,0.6771145560529982,0.6988944562789025,0.6880045061659503
4,Fabinho,Al Ittihad,Al Ittihad,"DMF, LCMF, LDMF",DMF,7,30,0,2026-06-30,18,1759,Brazil,Brazil,right,188,78,no,8.9,2.867475,14.940315,5.884118999999999,0.56,1.073925,0.258323,0.61,6.293475,SAUD,Testing,2024,0.7005016210023004,0.6557854985432493,0.6781435597727749
5,J. Henderson,Ajax,Ajax,"DMF, RCMF",DMF,7,33,0,2026-06-30,17,1759,England,England,right,182,80,no,6.04,5.219375,14.379067,7.627865999999999,1.59,1.124424,0.565,1.69,8.291535,SAUD,Testing,2024,0.5883855259220283,0.5813972724561688,0.5848913991890985
6,Mohammed Al Majhad,Al Ahli,Al Ahli,"RDMF, DMF",RDMF,7,25,0,2027-06-30,27,1869,Saudi Arabia,Saudi Arabia,right,178,72,no,10.3,5.105408000000001,10.594968,5.297963999999999,1.59,1.973016,1.01238,0.48,6.311536,SAUD,Testing,2024,0.7015895057184154,0.7980965859795469,0.7498430458489811
7,M. Normann,Al Raed,Al Raed,"DMF, LDMF, RCMF",DMF,7,27,0,2025-06-30,21,2019,Norway,Norway,right,179,76,no,6.55,4.325244,7.713920000000002,4.325880000000001,1.52,1.647666,0.98,0.71,3.613098,SAUD,Testing,2024,0.07532377902939971,0.1515185621562405,0.1134211705928201
8,Tarek Hamed,Dhamk,Dhamk,"DMF, LDMF, RDMF",DMF,7,35,0,2025-06-30,22,2145,Egypt,Egypt,right,169,67,no,6.84,3.902076,12.669675,4.867643999999999,0.84,1.38398,0.375,0.5,6.043863000000001,SAUD,Testing,2024,0.2547058593012906,0.3097512991205409,0.2822285792109158
9,Abdullah Al Khaibari,Al Nassr,Al Nassr,"DMF, RDMF, RCMF",DMF,7,27,0,2025-06-30,28,2321,Saudi Arabia,Saudi Arabia,right,175,75,no,6.28,1.781725,14.89352,5.5025,0.74,1.667522,0.50139,0.74,6.710996,SAUD,Testing,2024,0.1383106257155107,0.1672872538047863,0.1527989397601485
10,S. Bendebka,Al Fateh,Al Fateh,"RDMF, RCMF, LCMF",RDMF,7,31,0,2024-07-30,30,2800,Algeria,Algeria,right,181,72,no,6.01,1.448019,8.708128,4.273338000000001,1.38,2.379447,0.9941700000000001,0.55,4.148779999999999,SAUD,Testing,2024,0.0,0.0,0.0
11,S. Milinković-Savić,Al Hilal,Al Hilal,"LDMF, LCMF, AMF",LDMF,7,29,0,2026-06-30,30,2820,Spain,"Spain, Serbia",right,191,76,no,6.1,2.457,11.86868,6.15734,3.86,3.222132,1.689856,1.37,6.411615,SAUD,Testing,2024,0.2308673638072164,0.1986072194774431,0.2147372916423297
12,Mukhtar Ali,Al Fateh,Al Fateh,"LDMF, DMF, LCMF",LDMF,7,26,0,2024-06-30,31,2886,Saudi Arabia,"Saudi Arabia, England",right,185,78,yes,7.33,3.431152,15.247233,6.269136,0.97,1.089375,0.594513,0.62,7.886584,SAUD,Testing,2024,0.4564548128523831,0.4719760210938357,0.4642154169731094
13,Jung Woo-Young,Al Khaleej,Al Khaleej,"DMF, RCMF, LDMF",DMF,7,34,0,2024-06-30,30,2943,Korea Republic,Korea Republic,right,187,78,no,7.0,3.426838,9.481376,4.67784,0.64,1.190624,0.396836,0.49,5.353244,SAUD,Testing,2024,0.2234736675742513,0.2498069602670771,0.2366403139206642
14,G. Cuéllar,Al Shabab,Al Shabab,"DMF, RCMF, LCMF",DMF,7,31,0,2026-06-30,31,3006,Colombia,Colombia,right,176,76,no,10.03,2.933084,14.465262,5.781952,0.99,2.15528,0.809955,0.93,6.403463,SAUD,Testing,2024,0.8378668973524022,0.8307060258417646,0.8342864615970833
15,F. Kessié,Al Ahli,Al Ahli,"LDMF, RDMF",LDMF,7,27,0,2026-06-30,30,3042,Côte d'Ivoire,"Côte d'Ivoire, Italy",right,183,74,no,5.62,3.548601000000001,11.064334,5.53281,1.86,2.512945,0.9752890000000001,0.68,5.856392,SAUD,Testing,2024,0.1653692945366238,0.2120610529840694,0.1887151737603466
16,Rúben Neves,Al Hilal,Al Hilal,"RDMF, DMF, LDMF",RDMF,7,27,0,2026-06-30,32,3070,Portugal,Portugal,right,180,80,no,8.59,4.806696,18.55956,10.789856,1.91,0.7626080000000001,0.37919,1.41,13.164888,SAUD,Testing,2024,1.0,1.0,1.0
17,A. El Mahdioui,Al Taawon,Al Taawon,"DMF, RCMF",DMF,7,28,0,2026-06-30,34,3400,Netherlands,"Netherlands, Morocco",right,185,77,no,8.79,5.192,16.329962,7.649252000000001,1.01,1.50969,0.582708,0.42,8.70903,SAUD,Testing,2024,0.8990476538157476,0.8798202705087823,0.8894339621622649
0,N. Triantis,Hibernian,Hibernian,"RDMF, LCB, LDMF",RDMF,7,21,0,,12,901,Australia,"Australia, Greece",right,191,78,yes,7.99,3.894823,9.287472000000001,5.19378,0.8,1.39996,0.49998,1.1,4.793549,SCT,Testing,2024,0.5002274641165839,0.3780806963733786,0.4391540802449812
1,M. Diomande,Rangers,Rangers,"RDMF, LDMF, AMF",RDMF,7,22,0,2024-06-30,13,1039,Côte d'Ivoire,Côte d'Ivoire,left,175,75,yes,7.88,1.38827,6.757401,3.20671,1.73,2.42556,1.12671,0.26,3.637809,SCT,Testing,2024,0.0,0.0,0.0
2,T. Iwata,Celtic,Celtic,DMF,DMF,7,27,0,,20,1152,Japan,Japan,right,176,73,no,6.8,1.326078,13.046103,4.921568000000001,0.55,1.328778,0.235,1.25,6.793124000000001,SCT,Testing,2024,0.3100271030155101,0.1849537101791089,0.2474904065973095
3,N. Raskin,Rangers,Rangers,"DMF, LDMF, RDMF",DMF,7,23,0,2027-05-31,19,1279,Belgium,Belgium,right,178,74,no,10.41,2.04171,12.03384,6.333483,1.97,2.252552,1.19624,2.04,6.401617,SCT,Testing,2024,0.9850042538473415,0.8255125649005757,0.9052584093739584
4,M. Sylla,Dundee,Dundee,DMF,DMF,7,30,0,2025-05-31,24,1757,France,"France, Côte d'Ivoire",right,189,81,no,13.22,1.53831,6.246979,1.843835,0.87,2.1525,0.8177879999999998,0.67,1.693064,SCT,Testing,2024,0.6167282424742984,0.5276511073141356,0.5721896748942169
5,B. Lyons,Kilmarnock,Kilmarnock,"DMF, LCMF, RCMF",DMF,7,26,0,2026-05-31,24,1945,Northern Ireland,Northern Ireland,right,183,76,no,10.83,2.036208,6.940106999999999,3.79168,1.71,1.201992,0.647463,0.56,3.563493,SCT,Testing,2024,0.7144647725795786,0.5523921339781687,0.6334284532788736
6,C. Barron,Aberdeen,Aberdeen,"RDMF, RCMF, DMF",RDMF,7,21,0,2024-05-31,29,2204,Scotland,Scotland,right,175,67,no,8.86,2.287572,7.595841,4.086870999999999,1.27,1.8368,0.6135750000000001,0.57,3.26451,SCT,Testing,2024,0.3505427800569149,0.2822065074220197,0.3163746437394673
7,B. Baningime,Hearts,Hearts,"DMF, LCMF, RCMF",DMF,7,25,0,2024-05-31,29,2320,Congo DR,"Congo DR, England",right,178,70,no,9.5,0.466115,6.823596,2.639336,0.78,2.17308,0.737616,0.7,3.37364,SCT,Testing,2024,0.2576736957121161,0.1466881129458986,0.2021809043290074
8,M. Boateng,Dundee,Dundee,"DMF, RCMF, LCMF",DMF,7,21,0,,32,2569,England,"England, Ghana",right,182,76,yes,8.76,1.051769,6.936963,2.90832,0.67,1.400112,0.4936560000000001,0.46,3.04486,SCT,Testing,2024,0.09767099998369824,0.03006414210333599,0.0638675710435171
9,J. Lundstram,Rangers,Rangers,"LDMF, DMF, RDMF",LDMF,7,30,0,2024-05-31,35,3253,England,England,right,181,74,no,8.94,3.649643999999999,17.84805,9.043992,1.36,1.409144,0.689074,1.83,9.687392,SCT,Testing,2024,1.0,1.0,1.0
10,C. McGregor,Celtic,Celtic,"DMF, LDMF, LCMF",DMF,7,30,0,2028-05-31,36,3259,Scotland,Scotland,left,178,74,no,6.05,1.38049,12.39666,5.524778,1.49,1.65633,0.7725650000000001,0.86,8.393038,SCT,Testing,2024,0.3421722421201657,0.2371406546590964,0.289656448389631
11,J. Newell,Hibernian,Hibernian,"LDMF, LCMF",LDMF,7,31,0,2025-05-31,38,3615,England,England,left,180,71,no,8.51,3.5106,9.861423,5.626884,2.09,2.33896,0.9443119999999999,1.2,4.95447,SCT,Testing,2024,0.6529777793729546,0.5202352071114497,0.5866064932422022
0,A. Luković,Radnički Niš,Radnički Niš,"LDMF, LCMF",LDMF,7,29,0,2024-06-30,15,972,Serbia,Serbia,left,189,79,no,8.33,2.593963,8.611354,4.63125,1.39,0.8330040000000001,0.2775,0.28,4.261365,SER,Testing,2024,0.1457402309597671,0.1533065580118989,0.149523394485833
1,F. Kanouté,Partizan,Partizan,"DMF, RDMF, LDMF",DMF,7,25,0,2026-06-30,18,1124,Senegal,Senegal,right,186,78,no,9.77,2.560032,13.20849,8.248955,2.48,5.605599999999999,1.920072,0.48,9.60798,SER,Testing,2024,0.7360424292766097,0.7240310826938721,0.7300367559852409
2,E. Addo,Radnički Niš,Radnički Niš,"RDMF, LDMF, RCMF",RDMF,7,24,0,2027-06-03,16,1306,Ghana,Ghana,right,180,78,yes,10.75,2.479008,8.961183,4.4826,1.86,3.513203,1.72429,0.62,4.20394,SER,Testing,2024,0.4922205575913333,0.5305711191225382,0.5113958383569357
3,N. Petrović,Vojvodina,Vojvodina,"RDMF, LDMF, DMF",RDMF,7,24,0,2025-06-30,16,1346,Serbia,Serbia,right,185,72,yes,8.02,3.613098,13.843232,8.354047000000001,1.34,1.938924,0.6035159999999999,0.67,8.160570000000002,SER,Testing,2024,0.420283137566462,0.4597322295112207,0.4400076835388413
4,L. Owusu,Partizan,Partizan,"RDMF, DMF",RDMF,7,26,0,2026-12-31,17,1355,Ghana,Ghana,right,181,73,no,8.77,2.388435,12.087553,5.776152,1.26,2.791665,1.129206,0.6,8.106924,SER,Testing,2024,0.4079788727164005,0.4015279809262501,0.4047534268213253
5,K. Belić,AZ,AZ,"RDMF, RCMF, LDMF",RDMF,7,23,0,2028-06-30,18,1600,Belgium,"Belgium, Serbia",right,177,68,no,12.09,4.554354,15.296526,8.152386,3.15,4.838092,2.192239,1.41,9.05931,SER,Testing,2024,1.0,1.0,1.0
6,T. Petrović,Javor Ivanjica,Javor Ivanjica,"LDMF, LCMF, DMF",LDMF,7,29,0,2025-06-15,29,1665,Bosnia and Herzegovina,"Bosnia and Herzegovina, Serbia",right,190,76,no,8.27,2.43,6.435499,2.64704,1.14,1.944054,0.81,0.38,2.915999999999999,SER,Testing,2024,0.04338334805629529,0.03958247463201647,0.04148291134415588
7,Matheus Índio,Vojvodina,Vojvodina,"LDMF, RDMF, LB",LDMF,7,24,0,2024-06-30,23,1718,Brazil,Brazil,right,182,80,yes,7.65,1.783535,12.258141,5.555802,1.15,2.093585,0.840042,0.79,4.087868,SER,Testing,2024,0.1330683636815287,0.1487426321808476,0.1409054979311882
8,N. Vukić,Al Jazira,Al Jazira,"LDMF, RCMF, LCMF",LDMF,7,19,0,,20,1769,Serbia,Serbia,right,181,80,no,7.68,3.15355,8.849959000000002,4.779691000000001,0.92,2.0869,0.408848,0.92,4.326899,SER,Testing,2024,0.07863295457161193,0.1257083140258761,0.102170634298744
9,R. Milosavljević,Kashima Antlers,Kashima Antlers,"RDMF, LDMF",RDMF,7,31,0,2026-01-31,22,1791,Serbia,Serbia,left,183,73,no,9.15,3.369168,13.016745,7.23996,1.51,2.1629,0.904767,1.06,6.332179999999999,SER,Testing,2024,0.5425693429134185,0.5387927450312482,0.5406810439723333
10,M. Stamenić,Crvena Zvezda,Crvena Zvezda,"DMF, RDMF, RCMF",DMF,7,22,0,2027-06-30,26,1824,New Zealand,"New Zealand, Serbia",right,188,78,no,8.63,2.616075,10.512264,5.129792999999999,1.88,1.972866,0.841112,1.09,5.723692,SER,Testing,2024,0.2693667657069939,0.2997813553025939,0.2845740605047938
11,G. Kanga,Crvena Zvezda,Crvena Zvezda,"DMF, LDMF",DMF,7,33,0,2025-06-30,31,2197,Gabon,"Gabon, Serbia",right,167,65,no,6.06,7.458765000000001,20.402856,12.738769,3.2,4.426500000000001,1.185152,1.35,15.277606,SER,Testing,2024,0.8089241203343203,0.9114198535370697,0.860171986935695
12,M. Docić,Čukarički,Čukarički,"LDMF, LCMF",LDMF,7,31,0,2027-06-01,29,2212,Serbia,Serbia,left,176,71,no,6.51,2.84794,13.22554,7.40876,2.08,1.913775,0.57081,0.45,7.690060000000001,SER,Testing,2024,0.2497880719066224,0.2262121999534977,0.23800013593006
13,F. Krstić,Napredak Kruševac,Napredak Kruševac,"LDMF, DMF, LCMF",LDMF,7,26,0,,29,2223,Serbia,Serbia,right,184,74,no,11.21,2.54898,6.761,3.2375,0.69,1.458,0.485495,0.36,3.726497,SER,Testing,2024,0.450525908816341,0.4653924212668932,0.4579591650416171
14,M. Ristić,Radnički Kragujevac,Radnički Kragujevac,"DMF, RDMF, LDMF",DMF,7,29,0,2025-05-31,30,2470,Serbia,Serbia,right,189,74,no,9.95,2.768688,8.998142,4.519592,1.2,1.89274,0.653706,1.13,4.8075,SER,Testing,2024,0.4800470525368867,0.47239666482889,0.4762218586828884
15,A. Matić,Voždovac,Voždovac,"LDMF, DMF, LCMF",LDMF,7,21,0,,31,2716,Serbia,Serbia,right,184,70,no,9.25,2.054724,8.814608000000002,4.141404000000001,1.03,2.221076,0.8268899999999999,0.56,4.073124,SER,Testing,2024,0.2599665986453809,0.2824985138142679,0.2712325562298245
16,B. Doucouré,Javor Ivanjica,Javor Ivanjica,"RDMF, RCMF, DMF",RDMF,7,25,0,2025-06-30,33,2726,France,"France, Mali",right,192,77,no,10.0,1.751656,6.27361,3.106275,0.79,1.582778,0.528732,0.66,2.770898,SER,Testing,2024,0.3956643877970473,0.3688644561252805,0.3822644219611639
17,S. Sissoko,Čukarički,Čukarički,"RDMF, DMF, RCMF",RDMF,7,23,0,2025-06-30,33,2846,Mali,Mali,right,181,70,no,10.47,2.529666,9.64854,6.007999999999999,0.57,1.421145,0.413227,0.63,6.642104,SER,Testing,2024,0.5824936585498636,0.5906574707791157,0.5865755646644897
18,D. Zukić,Vojvodina,Vojvodina,"LDMF, AMF, RDMF",LDMF,7,23,0,2026-06-30,37,3101,Serbia,Serbia,right,181,70,no,6.33,2.1755,8.939968,5.30774,1.77,1.741806,0.608505,1.42,5.105378,SER,Testing,2024,0.0,0.0,0.0
19,M. Oreščanin,Radnik Surdulica,Radnik Surdulica,"DMF, LCB, RDMF",DMF,7,26,0,2025-06-30,36,3267,Serbia,Serbia,right,187,80,no,11.13,2.396016,10.138722,3.883842,0.83,2.177284,0.548895,0.63,2.839672,SER,Testing,2024,0.4805591886752238,0.5230452302283163,0.50180220945177
0,William Carvalho,Real Betis,Real Betis,"LDMF, RDMF, LCMF",LDMF,7,32,0,2026-06-30,24,954,Angola,"Angola, Portugal",right,187,83,no,6.32,2.7376,19.8121,5.853036,1.04,2.074025,0.565752,0.94,9.71578,SPA1,Testing,2024,0.5143351597254142,0.4994324320070761,0.5068837958662451
1,Ander Herrera,Athletic Bilbao,Athletic Bilbao,"RDMF, RCMF, LDMF",RDMF,7,34,0,2024-06-30,24,1210,Spain,Spain,right,182,71,no,12.72,1.932243,13.014326,5.874321999999999,1.71,1.411488,0.444,0.67,5.05768,SPA1,Testing,2024,1.0,1.0,1.0
2,Oriol Romeu,Barcelona,Barcelona,"DMF, RDMF",DMF,7,32,0,2026-06-30,30,1272,Spain,Spain,right,183,83,no,7.71,2.686801,12.596456,5.020153,0.99,2.265234,0.4274999999999999,0.92,7.854006000000001,SPA1,Testing,2024,0.4024206579439331,0.4392977169372063,0.4208591874405697
