Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Duelos_Aéreos_Ganhos,Passes_Curtos_Médios_Certos,Passes_Longos_Certos,Passes_Progressivos_Certos,Defesas,Gols_Evitados,Saídas,Interceptações.1,xG_Evitado,Finalizações_por_Gol_Sofrido,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
84,F. Kurto,Macarthur,Macarthur,GK,GK,0,33,450000,2026-06-30,25,2472,Poland,Poland,right,191,82,no,0.25,9.718709,2.401353,1.749579,66.4,0.013288,1.24,1.2,-0.16793893129771,2.973856209150326,AUS,Testing,2025,0.2619225926847177,0.3087897342440344,0.2866291549082021
85,M. Langerak,Melbourne Victory,Melbourne Victory,GK,GK,0,36,300000,,11,1118,Australia,Australia,right,193,79,no,0.48,8.129173999999999,2.253125,1.532004,56.41,0.006350600000000001,1.37,1.85,-0.2017543859649125,2.291970802919708,AUS,Testing,2025,0.2519827257723898,0.2686792873839369,0.2614923592537575
86,R. Vítek,Blau-Weiß Linz,Blau-Weiß Linz,GK,GK,0,21,300000,2027-06-30,26,2535,Czech Republic,Czech Republic,right,198,76,yes,0.639,9.768286999999999,4.224616,4.014108,71.07,0.005611799999999999,2.24,0.89,0.1014492753623187,3.467741935483871,AUT,Testing,2025,0.5179203957471675,0.5796677941939219,0.5512422992736804
87,N. Polster,Wolfsberger AC,Wolfsberger AC,GK,GK,0,22,250000,2027-06-30,30,2926,Austria,Austria,right,188,80,no,0.31,14.484009,6.613419999999999,6.149753999999999,66.99,0.001989,1.35,1.48,-0.08247422680412386,3.019047619047619,AUT,Testing,2025,0.3532488402020004,0.3954970774584029,0.3760430596880378
88,S. Spari,Austria Klagenfurt,Austria Klagenfurt,GK,GK,0,22,250000,2026-06-30,27,2634,Austria,Austria,right,196,87,no,0.17,9.331380000000001,7.5152,7.205760000000001,58.94,0.0012672,1.16,1.64,-0.03414634146341489,2.433962264150944,AUT,Testing,2025,0.2508669649980047,0.2789344886589721,0.266082465307945
89,A. Stejskal,WSG Swarovski Tirol,WSG Swarovski Tirol,GK,GK,0,23,500000,2025-06-30,32,3115,Czech Republic,Czech Republic,right,189,67,no,0.37375,15.889985,3.902403000000001,3.522323000000001,64.29,0.0015114,1.1,1.33,-0.04347826086956519,2.805555555555556,AUT,Testing,2025,0.2945524174981339,0.3300475215995021,0.313693158973277
90,F. Wiegele,Grazer AK,Grazer AK,GK,GK,0,24,250000,2027-06-30,15,1463,Austria,Austria,right,205,64,yes,0.3675,10.828742,6.52288,6.394992000000001,75.0,0.0150176,1.78,2.77,0.2040816326530612,4.0,AUT,Testing,2025,0.5288437823145369,0.6249213633798006,0.579456081582397
91,N. Hedl,Rapid Wien,Rapid Wien,GK,GK,0,24,2000000,2027-06-30,32,3055,Austria,Austria,right,188,81,no,0.32,20.386924,4.067254999999999,3.801588,68.6,0.00192,1.27,1.65,-0.0769230769230771,3.178571428571428,AUT,Testing,2025,0.3712764098677777,0.4085329055551901,0.3916440464359072
92,T. Lawal,LASK,LASK,GK,GK,0,24,2500000,2027-06-30,21,1992,Austria,Austria,right,195,84,no,0.54,22.1382,2.48388,2.304804,76.92,0.014976,1.31,1.99,0.2429906542056075,4.345679012345679,AUT,Testing,2025,0.6005337780674248,0.6419045592346547,0.6239904656744952
93,K. Scherpen,Sturm Graz,Sturm Graz,GK,GK,0,25,3000000,2027-06-30,30,2931,Netherlands,Netherlands,right,206,85,yes,0.4888950000000001,13.661011,4.114134,3.652058,69.35,0.0062828,1.78,1.26,-0.1359223300970873,3.256410256410257,AUT,Testing,2025,0.3886240050657237,0.4584199892070785,0.4254113548852625
94,J. Meierhofer,Grazer AK,Grazer AK,GK,GK,0,27,350000,2026-06-30,17,1678,Austria,Austria,right,187,76,no,0.3780000000000001,10.186752,5.151775,5.098548000000001,59.3,0.041536,1.29,1.5,-0.3333333333333333,2.452127659574468,AUT,Testing,2025,0.2674138528578742,0.2864044698072845,0.2781444701789482
95,A. Schlager,Salzburg,Salzburg,GK,GK,0,29,3000000,2027-06-30,21,2047,Austria,Austria,right,184,77,no,0.265701,14.159986,3.784088,3.647585,72.84,0.0061336,0.88,1.14,0.1415929203539823,3.670103092783505,AUT,Testing,2025,0.3619647926334668,0.4024125741527259,0.3838936506802224
96,R. Sallinger,Hartberg,Hartberg,GK,GK,0,29,700000,2026-06-30,32,3122,Austria,Austria,right,196,85,no,0.491088,20.7315,7.723584,5.82096,72.37,0.0135828,1.79,1.18,0.1418439716312057,3.619834710743802,AUT,Testing,2025,0.5015067834470415,0.5624818949326579,0.5343675987463656
97,D. Stojanović,Rheindorf Altach,Rheindorf Altach,GK,GK,0,31,600000,2025-06-30,29,2867,Austria,Austria,left,196,89,no,0.438651,9.793709999999999,7.910895999999999,7.065567,64.52,0.005973200000000001,1.7,2.42,-0.1129032258064515,2.818840579710145,AUT,Testing,2025,0.3886394023958468,0.4471751318860812,0.4197715772330415
98,S. Şahin-Radlinger,Austria Wien,Austria Wien,GK,GK,0,32,400000,2026-06-30,32,3135,Austria,Austria,right,198,85,no,0.311678,14.816384,2.811996,2.554776,75.76,8.64e-05,1.26,0.75,-0.02222222222222214,4.119565217391304,AUT,Testing,2025,0.3939068917086161,0.4539624438034285,0.4258258664539682
99,J. Blaswich,Salzburg,Salzburg,GK,GK,0,34,2000000,2026-06-30,11,1068,Germany,Germany,right,193,88,yes,0.42,20.389638,3.120502,3.034311,58.82,0.003434,0.59,1.43,-0.1683168316831682,2.432203389830509,AUT,Testing,2025,0.2239414770183139,0.2441074741215783,0.2350684731883245
100,J. Siebenhandl,Admira,LASK,GK,GK,0,35,300000,2026-06-30,11,973,Austria,Austria,left,183,81,no,0.55,14.70824,2.959815,2.035,54.29,0.0265856,2.22,2.59,-0.510204081632653,2.189189189189189,AUT,Testing,2025,0.2974108189439758,0.3199953692936743,0.3100802376601628
101,S. Mignolet,Club Brugge,Club Brugge,GK,GK,0,37,2000000,2026-06-30,35,3377,Belgium,Belgium,right,193,87,no,0.186672,17.319428,5.970459000000001,5.25312,66.67,0.007028100000000001,1.01,0.69,-0.1477272727272727,3.00990099009901,BEL1,Testing,2025,0.2714427552536095,0.3226466887236256,0.2983698568128822
102,S. Bolat,Kasımpaşa,Westerlo,GK,GK,0,36,500000,2026-06-30,11,1110,Türkiye,"Türkiye, Belgium",right,186,83,no,0.41,12.246445,6.161688000000001,5.269577999999999,66.1,0.0025955,0.65,0.81,-0.09459459459459474,2.950617283950617,BEL1,Testing,2025,0.2688027353801821,0.3349022846410547,0.3031990926737572
103,K. Van Langendonck,Westerlo,Westerlo,GK,GK,0,35,100000,2026-06-30,11,1085,Belgium,Belgium,right,189,81,no,0.33335,14.266024,4.563956,3.897509,62.79,0.0022605,1.08,1.33,0.08904109589041087,2.684210526315789,BEL1,Testing,2025,0.2751835528206219,0.3197853289650481,0.2988115373302499
104,A. Moris,Union Saint-Gilloise,Union Saint-Gilloise,GK,GK,0,35,2000000,2026-06-30,40,3952,Belgium,"Belgium, Luxembourg",right,184,75,no,0.224991,11.476225,7.082856,5.648067,77.31,0.0075456,0.98,1.14,0.1866666666666666,4.442622950819672,BEL1,Testing,2025,0.4485483149607135,0.4986331409396036,0.4757034453950409
105,C. Coosemans,Anderlecht,Anderlecht,GK,GK,0,32,300000,2027-06-30,38,3747,Belgium,Belgium,right,186,84,no,0.40475,21.763628,6.942221,5.8136,78.16,0.012298,1.39,1.3,0.1574074074074074,4.593406593406593,BEL1,Testing,2025,0.5545478849802613,0.5985016233330166,0.5790966666406212
106,T. Vandenberghe,Gent,Gent,GK,GK,0,32,600000,2026-06-30,22,2147,Belgium,Belgium,right,190,78,no,0.21,12.068672,5.073292,4.65,57.03,0.088755,1.22,1.26,-0.3588235294117648,2.324675324675324,BEL1,Testing,2025,0.2391698183960523,0.2796428415840791,0.2605635576263733
107,H. Van Crombrugge,Genk,Genk,GK,GK,0,32,1500000,2027-06-30,19,1878,Belgium,Belgium,left,187,88,no,0.19,18.742647,7.330761,6.184038,66.67,0.008096700000000002,0.96,1.01,-0.2105263157894737,3.0,BEL1,Testing,2025,0.2700868474578008,0.3261147438868196,0.2994306417064084
108,D. Roef,Gent,Gent,GK,GK,0,31,1500000,2029-06-30,26,2556,Belgium,Belgium,right,187,87,no,0.528965,13.308775,4.78953,3.31149,79.87,0.039538,1.44,1.34,0.2587412587412586,4.952830188679245,BEL1,Testing,2025,0.647962694573946,0.6513762185508962,0.6525676720748479
109,Warleson,Cercle Brugge,Cercle Brugge,GK,GK,0,28,4500000,2026-06-30,13,1224,Brazil,"Brazil, Italy",right,190,87,no,0.15,3.822147,7.056048999999999,6.909888,63.64,0.000594,0.22,1.62,0.03825136612021862,2.755681818181818,BEL1,Testing,2025,0.2562405276619659,0.305899870774852,0.2823240707114078
110,M. Verrips,Dender,Dender,GK,GK,0,28,650000,2025-06-30,34,3261,Netherlands,Netherlands,right,196,93,no,0.22,6.9222,6.23938,5.96162,65.91,0.007219199999999999,1.05,0.99,-0.0993377483443707,2.927710843373494,BEL1,Testing,2025,0.2575735884246804,0.3207344978093379,0.2904439771361902
111,O. De Wolf,Mechelen,Mechelen,GK,GK,0,28,300000,2027-06-30,39,3855,Belgium,Belgium,left,190,73,no,0.463641,16.953924,4.993002000000001,3.989888,70.65,0.0112752,1.68,1.19,0.1126760563380281,3.412698412698413,BEL1,Testing,2025,0.4345459730527939,0.5015474671098846,0.4701347053652064
112,D. Matijaš,Beerschot-Wilrijk,Beerschot-Wilrijk,GK,GK,0,25,800000,2026-06-30,13,1262,Croatia,Croatia,right,188,75,no,0.4987499999999999,17.405191,3.777492,3.212272,62.16,0.0005544,1.78,2.92,0.029126213592233,2.64,BEL1,Testing,2025,0.3919315709446248,0.4425436438927746,0.4190989301174567
113,P. Gunnarsson,Kortrijk,Kortrijk,GK,GK,0,24,1000000,2028-06-30,11,1004,Iceland,Iceland,right,190,84,no,0.27,8.691200000000002,6.094444999999999,5.64558,62.79,0.0014964,1.52,2.06,0.07741935483870976,2.692307692307693,BEL1,Testing,2025,0.3217082807932474,0.3814427161331164,0.3531438984443457
114,L. Kokubo,Sint-Truiden,Sint-Truiden,GK,GK,0,24,750000,2025-06-30,33,3273,Japan,"Japan, Nigeria",right,193,85,no,0.46951,11.827963,6.213547999999999,5.278391999999999,62.59,0.0011424,1.48,1.4,-0.03424657534246589,2.675496688741722,BEL1,Testing,2025,0.3331364262168151,0.381548762200263,0.3589367215594938
115,N. Shinton,Beerschot-Wilrijk,Beerschot-Wilrijk,GK,GK,0,23,400000,2025-06-30,21,2031,Belgium,Belgium,left,194,93,no,0.265701,13.115739,6.026916,5.271864000000001,70.87,0.009191,1.29,1.24,0.1086956521739131,3.432926829268293,BEL1,Testing,2025,0.3740282396559483,0.4267910461399175,0.4021958950091411
116,M. Delanghe,Cercle Brugge,Cercle Brugge,GK,GK,0,23,300000,2028-06-30,24,2389,Belgium,Belgium,right,190,80,no,0.153341,3.88395,6.138000000000001,5.80125,67.96,0.001224,0.75,1.66,-0.05084745762711873,3.129032258064516,BEL1,Testing,2025,0.2987444771707903,0.3456404068952791,0.3236297623873388
117,A. Jungdal,Westerlo,Westerlo,GK,GK,0,23,1500000,2026-06-30,17,1701,Singapore,"Singapore, Denmark",right,195,84,yes,0.424,16.772126,5.715,4.917840000000001,66.67,0.0020488,1.43,1.64,-0.0866141732283463,2.992753623188406,BEL1,Testing,2025,0.3929215465534036,0.4323855336522764,0.4144944129945903
118,M. Koné,Charleroi,Charleroi,GK,GK,0,23,0,2027-06-30,21,2066,Côte d'Ivoire,"Côte d'Ivoire, France",right,186,78,no,0.6989429999999999,15.247436,6.574641000000001,6.141071999999999,71.62,0.0005328,1.87,2.05,0.05208333333333326,3.538461538461539,BEL1,Testing,2025,0.5973849861995862,0.6411136217933894,0.622011813332233
119,T. Leysen,OH Leuven,OH Leuven,GK,GK,0,23,2500000,2027-06-30,38,3697,Belgium,Belgium,left,189,84,no,0.192,16.703428,6.716866,6.232342,72.73,0.0006559999999999999,1.48,1.34,0.03305785123966942,3.658119658119658,BEL1,Testing,2025,0.404712787309896,0.4776512261715259,0.443150146881553
120,S. Lammens,Antwerp,Antwerp,GK,GK,0,22,1500000,2027-06-30,41,4053,Belgium,Belgium,right,193,92,no,0.362103,17.562288,6.169979999999999,5.58092,77.97,0.06168749999999999,1.69,1.34,0.2450331125827815,4.535087719298246,BEL1,Testing,2025,0.5878929055932903,0.6499389309616513,0.6216769403589627
121,M. Delavallée,Charleroi,Charleroi,GK,GK,0,21,100000,2027-06-30,19,1865,Belgium,Belgium,right,180,77,no,0.53,13.081816,4.38871,5.787566999999999,75.51,0.01512,1.98,0.87,0.1888111888111889,4.077586206896552,BEL1,Testing,2025,0.5385539341206677,0.604231982014324,0.5739419772926341
122,M. Epolo,Standard Liège,Standard Liège,GK,GK,0,20,800000,2025-06-30,27,2606,Belgium,"Belgium, Congo DR",right,188,79,no,0.411408,7.218296,5.458425,4.94142,77.59,0.0150252,1.42,1.07,0.2035398230088494,4.455555555555555,BEL1,Testing,2025,0.5146950932637541,0.5667168462931802,0.5431180924563064
123,M. Penders,Genk,Genk,GK,GK,0,19,0,2032-06-30,21,2089,Belgium,Belgium,left,200,95,yes,0.52,19.650183,6.938775999999999,6.031696,76.25,0.0090882,1.34,0.82,0.1960784313725491,4.207317073170732,BEL1,Testing,2025,0.5196813289260758,0.5798469602059957,0.5522166763202422
124,Lucca Brughmans,Genk U18,Genk II,GK,GK,0,16,0,2026-06-30,11,1056,Belgium,Belgium,unknown,0,0,no,0.09,22.927931,1.96101,1.789375,58.49,0.0190619,0.77,1.45,-0.2789115646258502,2.404255319148936,BEL2,Testing,2025,0.1838785205027357,0.1978853734256308,0.1917334831017463
125,M. Pieklak,Lommel SK,Lommel SK,GK,GK,0,18,0,2027-06-30,17,1672,Belgium,Belgium,,195,0,no,0.38,15.935612,5.49276,4.575956,74.36,0.0143726,1.18,1.13,0.2058823529411765,3.888888888888889,BEL2,Testing,2025,0.4351261283661053,0.4832970406896318,0.4612601557271471
126,A. De Corte,Club Brugge U19,Club Brugge II,GK,GK,0,19,0,2027-06-30,18,1737,Belgium,Belgium,right,0,0,no,0.31,23.36688,7.256757000000001,4.872992,68.66,0.000308,1.04,1.92,0.03539823008849541,3.18348623853211,BEL2,Testing,2025,0.3951132993648924,0.4511946906979015,0.4250417111001722
127,T. Schlieck,Anderlecht II,Anderlecht II,GK,GK,0,19,500000,2027-06-30,21,2045,Germany,Germany,right,193,82,no,0.265701,22.004778,6.159021,4.355802,62.37,0.0017978,0.53,0.92,-0.0620689655172415,2.655844155844156,BEL2,Testing,2025,0.2187291627433596,0.2676312663776301,0.2442650564951669
128,K. Peersman,Lierse Kempenzonen,Lierse Kempenzonen,GK,GK,0,20,300000,2026-06-30,26,2516,Belgium,Belgium,right,194,80,yes,0.54,11.98214,6.260282000000001,5.366004,70.27,6.299999999999999e-05,2.07,1.18,-0.008547008547008517,3.364406779661017,BEL2,Testing,2025,0.4449829480549383,0.5399573807207584,0.4946671041630202
129,J. Renner,Eupen,Eupen,GK,GK,0,21,25000,2026-06-30,15,1461,Germany,Germany,right,183,78,no,0.25,13.243133,5.053668,4.124169999999999,61.97,0.024687,0.92,1.23,-0.3070866141732282,2.632530120481928,BEL2,Testing,2025,0.2218263953303968,0.2563671478867738,0.240163397052413
130,N. Ivezić,Lommel SK,Lommel SK,GK,GK,0,22,150000,,10,969,Montenegro,Montenegro,right,190,79,no,0.0,13.561816,4.830315,4.088476,57.14,0.031374,1.11,0.84,-0.319526627218935,2.331838565022422,BEL2,Testing,2025,0.1862694910918671,0.2169998177882465,0.2025341590688155
131,B. Reus,SK Beveren,SK Beveren,GK,GK,0,23,500000,2026-06-30,29,2840,Netherlands,Netherlands,left,198,88,no,0.19,13.276989,7.792735,7.16079,76.12,0.0026026,1.2,1.05,0.0818181818181819,4.207920792079208,BEL2,Testing,2025,0.4075560456445751,0.4936366081840599,0.4526064649180582
132,L. Margueron,RFC Seraing,RFC Seraing,GK,GK,0,24,150000,2025-06-30,23,2222,France,France,right,194,85,no,0.6088559999999998,10.244227,6.076336,5.628636,69.13,0.0002673,1.58,2.47,-0.01639344262295084,3.247311827956989,BEL2,Testing,2025,0.5065933395776685,0.5489618316375822,0.5301320339663536
133,E. van der Gouw,Zulte-Waregem,Zulte-Waregem,GK,GK,0,25,200000,2027-06-30,28,2742,England,"England, Netherlands",right,195,81,no,0.430625,16.1112,3.808404,3.0504,69.7,0.0018564,1.77,1.38,0.07547169811320764,3.316326530612245,BEL2,Testing,2025,0.4166077754454997,0.4801380087803604,0.4503731112368971
134,B. Lathouwers,RWD Molenbeek,RWD Molenbeek,GK,GK,0,25,0,2026-06-30,29,2816,Belgium,Belgium,left,192,83,no,0.3181849999999999,15.497292,7.639540999999999,5.94456,76.67,0.006319,1.47,1.73,0.1728395061728395,4.298507462686567,BEL2,Testing,2025,0.4975958981416943,0.5963559520979257,0.5494160184551105
135,B. Gabriël,Lokeren-Temse,Lokeren-Temse,GK,GK,0,26,75000,2026-06-30,31,3045,Belgium,Belgium,right,190,80,no,0.7084,12.516693,8.138271,6.026907,76.62,0.004384799999999999,2.23,1.44,0.0983606557377048,4.281818181818181,BEL2,Testing,2025,0.6060682289097197,0.7008781430768757,0.6563883701773009
136,M. Peano,La Louvière,La Louvière,GK,GK,0,26,350000,2026-06-30,27,2626,Argentina,Argentina,right,187,78,no,0.38,8.668676,6.307512,5.074272000000001,76.04,0.009467999999999999,1.61,2.6,0.1855670103092782,4.164556962025316,BEL2,Testing,2025,0.531646043668418,0.6208990037046117,0.5788433109548142
137,A. Lejoly,Liège,Liège,GK,GK,0,27,50000,2025-06-30,21,2041,Belgium,Belgium,right,188,76,no,0.576875,13.66533,5.733000000000001,5.466603,74.79,0.0123257,1.59,2.16,0.1538461538461539,3.977272727272727,BEL2,Testing,2025,0.5926176885439849,0.6453995836107067,0.6217700717786611
138,X. Gies,Francs Borains,Francs Borains,GK,GK,0,28,500000,2025-06-30,24,2339,Belgium,Belgium,right,182,77,no,0.31,12.73435,5.080625,4.310280000000001,62.26,0.0434767,1.0,1.65,-0.3628318584070798,2.649350649350649,BEL2,Testing,2025,0.2507051811860764,0.2962600344421333,0.2747026305939038
139,J. Belin,Patro Eisden,Patro Eisden,GK,GK,0,29,250000,,32,3113,Belgium,Belgium,left,185,80,no,0.599976,5.17058,5.176260000000001,4.96349,75.76,0.0236474,1.79,1.62,0.2131147540983607,4.114583333333334,BEL2,Testing,2025,0.5707201399557058,0.6371286447637808,0.6066185363195522
140,S. Zotes Bustillo,Wilstermann,Wilstermann,GK,GK,0,20,0,,6,594,Bolivia,Bolivia,unknown,0,0,no,0.0,7.877339999999999,2.1224,2.421909,67.44,0.0003626,1.82,1.82,-0.03414634146341489,3.075471698113207,BOL,Testing,2025,0.3321776653245511,0.3874290023686056,0.3614084387088182
141,R. Hunacota,Real Oruro,Real Oruro,GK,GK,0,21,0,,9,879,Bolivia,Bolivia,,0,0,no,0.2,10.855208,3.072,3.174069,76.74,0.0024332,1.33,2.05,0.135593220338983,4.313725490196079,BOL,Testing,2025,0.4544352506061011,0.5473610897122791,0.5031327077878837
142,B. Poveda,Gualberto Villarroel SJ,Gualberto Villarroel SJ,GK,GK,0,21,0,,7,706,Bolivia,Bolivia,left,180,77,no,0.0,8.927359000000001,2.932551,2.675632,69.77,0.0021877,1.91,1.78,-0.1140939597315436,3.301204819277109,BOL,Testing,2025,0.3341852652317966,0.4201916028312376,0.3788710948978636
143,J. Vera,Universitario de Vinto,Universitario de Vinto,GK,GK,0,22,0,,7,728,Bolivia,Bolivia,,0,0,no,0.0,11.375021,3.338456,3.458576,81.82,0.009018000000000002,1.98,1.85,0.3148148148148149,5.513513513513514,BOL,Testing,2025,0.704754823126831,0.6677746928750693,0.689326227410016
144,M. Ferrel,Guabirá,Guabirá,GK,GK,0,23,225000,,7,630,Bolivia,Bolivia,right,0,0,no,0.14,4.144265,3.28325,3.003,62.5,0.004776300000000001,0.71,1.43,-0.1382978723404256,2.66822429906542,BOL,Testing,2025,0.203578164612594,0.2250404747159238,0.2152653667562602
145,L. Galarza,ABB,ABB,GK,GK,0,24,50000,,9,936,Paraguay,"Paraguay, Bolivia",right,190,84,no,0.1,7.983848,2.21118,2.309189,77.78,0.004160000000000001,1.15,0.67,-0.263157894736842,4.510416666666667,BOL,Testing,2025,0.3585640072268865,0.4130482878427664,0.3875272525525866
146,R. Banegas,The Strongest,The Strongest,GK,GK,0,29,300000,,8,812,Bolivia,Bolivia,right,184,73,yes,0.55,9.976108,2.991205,2.993032,72.73,4.400000000000001e-05,1.66,0.89,0.01481481481481484,3.669172932330827,BOL,Testing,2025,0.4796564989888808,0.5276873478911014,0.5059188349531345
147,G. Arauz,Real Tomayapo,Real Tomayapo,GK,GK,0,30,150000,,9,914,Bolivia,Bolivia,right,181,88,no,0.3,5.12316,3.741192,3.048294,82.14,0.0037828,1.38,1.87,0.1694915254237288,5.622448979591836,BOL,Testing,2025,0.6784764472792536,0.6427085794728845,0.6635394573185932
148,B. Uraezaña,Blooming,Blooming,GK,GK,0,30,600000,,7,716,Bolivia,Bolivia,right,186,80,no,0.5,12.44394,2.012358,2.008914,67.57,0.0202104,2.77,1.89,-0.51,3.079470198675497,BOL,Testing,2025,0.3590038740279815,0.4262830919389586,0.3943950897763418
149,J. Araúz,Oriente Petrolero,Oriente Petrolero,GK,GK,0,30,275000,,5,503,Bolivia,Bolivia,,186,82,no,0.36,8.406864,3.401356,3.39822,71.43,0.0020437,1.61,1.97,0.09595959595959591,3.497206703910615,BOL,Testing,2025,0.4464630025023591,0.5071413617978813,0.4789292260902468
150,F. Lanzillota,Bolívar,Bolívar,GK,GK,0,32,750000,2025-12-31,6,612,Argentina,Argentina,right,185,80,yes,0.59,28.825888,3.088,2.941549,66.67,0.0017172,1.03,2.35,-0.1839080459770115,3.0,BOL,Testing,2025,0.4417752503163814,0.4395304224804013,0.4426186158777011
151,L. Cárdenas,Aurora,Aurora,GK,GK,0,34,150000,,7,717,Bolivia,Bolivia,right,177,77,no,0.38,2.1335,2.135826,2.131983,63.64,9.800000000000001e-05,1.38,1.0,-0.02721088435374153,2.741721854304636,BOL,Testing,2025,0.2620511018142592,0.3156260656570273,0.2901271104710688
152,S. Mustafá,Nacional Potosí,Nacional Potosí,GK,GK,0,35,200000,,5,503,Bolivia,"Bolivia, Palestine",right,187,75,no,0.0,7.34,3.218752,3.39822,76.19,0.0006254,0.72,1.07,0.11,4.224719101123595,BOL,Testing,2025,0.3547952207370384,0.4264206461632751,0.392350459531023
153,A. Baroja,Always Ready,Always Ready,GK,GK,0,35,200000,,9,895,Venezuela,"Venezuela, Spain",right,183,81,no,0.1,7.239441999999999,2.917574,2.616744000000001,76.32,0.0027722,0.7,1.11,0.1495327102803738,4.197802197802197,BOL,Testing,2025,0.3580912761755923,0.4289538340103263,0.395278083480726
154,José Peñarrieta,San Antonio Bulo Bulo,San Antonio Bulo Bulo,GK,GK,0,36,25000,,5,510,Bolivia,Bolivia,right,185,79,no,0.53,15.88334,3.880194,3.3516,75.0,0.0002405,2.29,3.18,-0.05982905982905984,3.983870967741936,BOL,Testing,2025,0.5737142838256475,0.6393703430855915,0.6092481361228907
