Liga,Temporada,player_id,Atleta,Clube,Minutos,most_played_position,função,Posição,Participação,Intensidade defensiva,Inteligência defensiva,Controle de espaço,Controle defensivo,Transição ofensiva,Impacto do passe,Movimentação ofensiva,Criação de oportunidades,rating,percentil,rank
SPA1,2022,70216.0,Cote,Osasuna,1185.0,DL,Lateral,Lateral,0.3827192125500503,-0.6543269431146547,-0.3988628325332136,-0.4936175497805559,-0.1506785346089057,3.981817468666677,1.1657351491106065,-0.4331513246146462,-0.105558278281583,0.245,41.0,38
SPA1,2022,77059.0,Sime Vrsaljko,Atletico,1024.0,DR,Lateral,Lateral,0.704915251364855,-0.769313175455019,-0.9034083752161152,0.0208118951445898,-0.1492200930071381,-0.2929898606881069,-0.28402328106286,-0.5389705223686199,-0.5842671839117705,0.214,29.0,46
SPA1,2022,78500.0,Óscar De Marcos,Athletic Club,1794.0,DR,Lateral,Lateral,0.6393831208728243,0.2447663437243259,-0.0801032969081389,0.2199476922476657,0.1200765515378415,0.7547735622290692,0.5933232946584998,-0.2054398971150322,0.0557823268320262,0.427,78.0,15
SPA1,2022,79929.0,Hugo Mallo,Celta Vigo,1961.0,DR,Lateral,Lateral,0.3101759961037954,-0.3216518687086968,-0.418064051844621,0.1287437656563388,0.3728808125338028,-0.2988539423593649,0.2049254838356631,0.0655455861974728,0.5771638756503237,0.325,54.0,30
SPA1,2022,82630.0,Aleix Vidal,Espanyol,2070.0,DR,Lateral,Lateral,0.0677121917972101,-0.1394139658212289,-0.1444022401819944,-0.1392746229893697,0.8750136605099573,-0.2121053717047383,-0.1325399134022722,-0.2273564349132711,0.5476776427694123,0.4,71.0,19
SPA1,2022,83683.0,Sèrge Aurier,Villarreal,1113.0,DR,Lateral,Lateral,0.5389025100422926,0.7792427643175379,-0.0281920445936887,0.7464238761176663,-0.1710703009195371,-0.6243279153308361,-0.3131925753229135,-0.2432861341201179,-0.329418120968008,0.448,79.0,14
SPA1,2022,83705.0,Damián Suárez,Getafe,2913.0,DR,Lateral,Lateral,-0.2706819390199356,-0.0955867015876519,-0.5108889476905932,0.0499555947456389,0.3278293069310996,1.6276977462888504,0.7656767372905537,-0.5622646734680845,0.0848110333040036,0.274,44.0,36
SPA1,2022,89856.0,Sergio Escudero,Granada,1599.0,DL,Lateral,Lateral,-0.0090620669623431,0.0115771747540947,0.0567470134522114,0.2961741014929147,-0.8352604905580373,0.3160270678542383,-0.6404109920804177,-0.976563877432864,0.2991862967695612,0.25,43.0,37
SPA1,2022,100881.0,Ximo Navarro,Deportivo Alaves,1452.0,DR,Lateral,Lateral,-0.5390234955194914,-0.123134462979394,-0.5061889355051938,-0.1581180491037374,-0.0192959206658208,-0.8705129760860213,-1.280503852931117,-0.4004248424596318,-0.2907019839124221,0.207,25.0,48
SPA1,2022,101084.0,Dimitri Foulquier,Granada,2800.0,DR,Lateral,Lateral,-1.24973686977705,-0.6701086022738544,-0.5873870096844829,-0.0617897289452467,0.6179608528755727,-0.4101592658326272,-1.0138700434810637,-0.6248513106390741,-0.7149037750966645,0.134,14.0,55
SPA1,2022,101613.0,Iván Balliu,Rayo Vallecano,3455.0,DR,Lateral,Lateral,-0.6103960508752758,-0.8482960335429057,-0.3632963803794246,0.0797890997164342,0.3640279382444603,0.4314591108216642,0.03804197829768,-0.2742108123772939,-0.2016639944404901,0.179,19.0,52
SPA1,2022,106466.0,Helibelton Palacios,Elche,2090.0,DR,Lateral,Lateral,-0.6731544338155179,0.0639665643302621,-0.598258268136677,-0.3955022657919455,0.2915159431343792,-1.0548292389474807,-1.4589449920651705,-0.7086857918882539,-1.550222495557781,0.235,37.0,41
SPA1,2022,106595.0,Carlos Clerc,Levante,1641.0,DL,Lateral,Lateral,-0.2689733633427103,-0.2444204492339229,-0.2910682432066294,-0.597060669623345,0.371032982970629,0.0504207828171236,0.0694274236769403,-0.1170271400386404,-0.8758776954229414,0.286,49.0,33
SPA1,2022,106883.0,Dani Carvajal,Real Madrid,1673.0,DR,Lateral,Lateral,0.6524830933630241,0.4368118000426573,0.4370605708052841,0.1732497839082769,0.5659050928421504,-0.3809009975631457,0.4123067497037199,-0.0237759966909749,0.7512349564934508,0.549,89.0,8
SPA1,2022,115995.0,Quini,Granada,2517.0,DR,Lateral,Lateral,-1.171795151913158,-0.3895142395687053,-0.4962577262853373,-0.2283402884351753,-0.5979502643442147,-1.0245149637010087,-1.038846315424982,-0.3490637980467327,-0.5682064217390828,0.054,6.0,60
SPA1,2022,119817.0,José Gayà,Valencia,2046.0,DL,Lateral,Lateral,-0.9476079250741538,-1.0057421247351264,-0.7598033495042031,-0.2696557199461075,0.3845584917075224,0.6803430333553728,0.8915184143292789,0.0886682533137334,0.6436293946627516,0.088,11.0,57
SPA1,2022,125211.0,Héctor Bellerín,Real Betis,2144.0,DR,Lateral,Lateral,-0.3935313050717304,-0.4318606733700733,-0.275875237283444,-0.3738578133496035,-0.0758006644564052,-0.410862587081003,-0.3825690455207688,-0.1442728508846929,0.1848567597154956,0.208,27.0,47
SPA1,2022,135098.0,Johan Mojica,Elche,3107.0,DL,Lateral,Lateral,0.5641146299826724,0.1616879347589376,-0.0197070434908974,-0.6328534857127865,-0.4202877918687597,0.3209850447155741,0.8177671105896586,0.2626803548880391,0.3867793672587928,0.361,60.0,26
SPA1,2022,135374.0,Álex Moreno,Real Betis,2592.0,DL,Lateral,Lateral,0.1946329260741359,0.6925545374180901,0.3363003216906148,-0.0925129466949198,-1.531932327469011,-0.3860621940892734,0.1694189205626115,1.055315615182947,0.699070295381282,0.299,51.0,32
SPA1,2022,135911.0,Joseba Zaldúa,Real Sociedad,1261.0,DR,Lateral,Lateral,-0.5636955554698464,-0.225415476262727,-0.5997867181263019,-0.1068761435826504,0.27796128332968,-0.8256855364100923,-0.7124949361826404,-0.8167604897692881,-0.7814041822451853,0.215,30.0,45
SPA1,2022,139639.0,Carlos Akapo,Cadiz,2005.0,DR,Lateral,Lateral,-0.3526324439111966,0.6519533769754096,0.4260013171297774,-0.3681041846980173,0.0137208276427998,0.1077034876807945,-1.092481406613346,-0.3928355151245523,-1.031257129201258,0.408,75.0,17
SPA1,2022,140767.0,Jorge Miramón,Levante,2149.0,DR,Lateral,Lateral,0.0203695089889268,-0.7041764087864502,-0.0372181976558178,0.0019202582690507,0.1926343203626652,0.1861444167690862,-0.5591190818499863,-0.3193073567049888,-0.4359138753049754,0.276,46.0,35
SPA1,2022,143655.0,Alfonso Espino,Cadiz,3626.0,DL,Lateral,Lateral,0.1982861617616911,0.8856476644230573,0.0408852081918012,-0.32598274516481,-0.7380538168565303,0.8780801064635035,0.2071435375048115,0.5012839831549063,0.3744894677327062,0.371,63.0,24
SPA1,2022,144511.0,Lucas Vázquez,Real Madrid,1971.0,DR,Lateral,Lateral,0.9492676804371968,0.153787131884524,0.9710409016326608,0.3513735729662966,0.6701995404172606,-0.3337857807243172,1.1202582893221362,0.8616411709817464,1.1536541907174782,0.617,94.0,5
SPA1,2022,254582.0,Marcos Llorente,Atletico,2649.0,DR,Lateral,Lateral,-0.392550981988717,-0.3476489949078081,-0.3174596399587059,0.2630711119488191,0.1927436852652015,-0.782826771720242,-0.0022640728094686,0.7356681514848086,0.6519467936117945,0.241,40.0,39
SPA1,2022,261286.0,Rubén Duarte,Deportivo Alaves,2814.0,DL,Lateral,Lateral,0.1664607876904077,0.1010096517419334,-0.1083463750129223,-0.0812091044692099,-0.0840701628898572,1.0191021593217349,0.3391673058001564,-0.5451354039399718,-0.1871521868047017,0.339,56.0,29
SPA1,2022,276489.0,Alfonso Pedraza,Villarreal,1844.0,DL,Lateral,Lateral,0.4186524564180177,0.4424542313352023,0.9522229360415688,0.3835249086459165,-1.0768721659234357,-0.9072322274009283,0.9767120170611244,2.336874131074328,2.413386440441034,0.408,73.0,18
SPA1,2022,279512.0,Kevin Vázquez,Celta Vigo,1423.0,DR,Lateral,Lateral,0.4031030910883486,1.0797837458330757,1.2053496585181949,0.7633135921339048,-0.9458449050914062,-1.05197767198962,-0.4705138763323638,-0.9196300903088596,-0.4071117731193007,0.513,83.0,12
SPA1,2022,291686.0,Íñigo Lekue,Athletic Club,2002.0,DR,Lateral,Lateral,0.3212252945750785,-0.0970889151844403,-0.2689691545809582,0.0746378504763626,-0.0982200437654145,0.1257525881598553,-0.029107729154925,-0.1805052094559793,-0.4176140047030034,0.316,52.0,31
SPA1,2022,294848.0,Pablo Maffeo,Mallorca,3193.0,DR,Lateral,Lateral,-0.1849241798438048,-0.2045607214099303,-0.6125307181472918,0.2123912735573596,-0.3235156278289443,-0.9360271618061832,-0.5971603615964712,0.3200996908768841,0.2955372872819818,0.193,22.0,50
SPA1,2022,296337.0,Ferland Mendy,Real Madrid,1841.0,DL,Lateral,Lateral,0.8770082074865484,-0.1175268795256572,0.2914076361539154,0.1464286945475559,-0.2756312191527547,0.188533420315717,0.5118143230383632,0.713365363620488,0.4972455339331131,0.412,76.0,16
SPA1,2022,298694.0,Pervis Estupiñán,Villarreal,1704.0,DL,Lateral,Lateral,0.739557061984106,1.655843508023277,2.077119103465388,0.1411692519704596,-0.4084916293844836,-0.6952454439027502,0.4021241264213243,1.165762827357408,0.2733936920682198,0.755,97.0,3
SPA1,2022,303729.0,Marcos Acuña,Sevilla,2442.0,DL,Lateral,Lateral,1.2504694668777494,1.2592073213964186,0.9473390378705396,0.3655454126322781,0.3474677347113394,1.2657542679479237,1.8681865537114013,0.5367584815644918,0.2361370136376152,0.728,95.0,4
SPA1,2022,316883.0,Gonzalo Montiel,Sevilla,1147.0,DR,Lateral,Lateral,-0.3843642776901515,-0.7077207449926086,0.8454057864299674,0.0741535095853072,0.8090630100158955,-0.7654877051642919,-0.4125394215570947,-0.2340485607384308,0.5037232582813564,0.39,70.0,20
SPA1,2022,323352.0,Diego Rico,Real Sociedad,1777.0,DL,Lateral,Lateral,0.2064528892725529,0.8177602644669585,1.3806295534159063,0.4316021044655657,-0.4355603516965061,0.7050067933676348,0.1067098235888811,-0.5639004445979682,-0.3669807683805928,0.536,87.0,9
SPA1,2022,326646.0,Renan Lodi,Atletico,1317.0,DL,Lateral,Lateral,0.4546153580572025,-0.7223932571886029,-0.6830625578061328,-0.0605949332974669,1.1795616875647312,-1.30314736048134,-0.2092707008854983,0.7396352884769806,1.3643055111341345,0.355,59.0,27
SPA1,2022,333111.0,Martín Aguirregabiria,Deportivo Alaves,1758.0,DR,Lateral,Lateral,-0.4917219707151771,-1.30534514031659,-0.9324566201774868,-0.2437891267286103,0.1085705043906511,0.2802627491992502,-0.1692484187350293,-0.4264909106363002,-1.0560255683616833,0.058,8.0,59
SPA1,2022,335107.0,Juan Foyth,Villarreal,2075.0,DR,Lateral,Lateral,0.2116452747775768,1.1100776192735051,0.4654928038143896,0.0409215313625309,0.6843147936015533,-0.1837619430803548,-1.0559125656540045,-0.6053287822203888,-0.5898640437966846,0.589,90.0,7
SPA1,2022,335790.0,Nacho Vidal,Osasuna,3127.0,DR,Lateral,Lateral,-0.0391610958422834,0.0259538372192777,-0.0285197378487661,-0.1184576991559241,0.4218515112056786,0.077591723038017,-0.537208062260219,-0.4738289310173713,-0.4204486068506429,0.371,62.0,25
SPA1,2022,345908.0,Andoni Gorosabel,Real Sociedad,2454.0,DR,Lateral,Lateral,-0.4487772875869594,0.2549332416026014,-0.1649604825300503,0.2242639299884538,0.9113502032065997,-0.7391127943666308,-0.585350337138184,-0.6850833905146221,-0.3853433664666473,0.389,68.0,21
SPA1,2022,347178.0,Mathías Olivera,Getafe,3023.0,DL,Lateral,Lateral,1.0480534189594408,0.7400333639720593,-0.0164384202127509,-0.1806451097802008,0.0486657330423502,-0.192572212723413,-0.1202462977783976,0.7485344062746337,0.6410608540961704,0.521,84.0,11
SPA1,2022,347874.0,Nahuel Tenaglia,Deportivo Alaves,1169.0,DR,Lateral,Lateral,-0.2150539937215496,0.3630884711966058,0.2690493377665879,-0.1921436274859346,0.0346629477414183,0.6056642251390634,-0.9467222706658842,-0.8709896492069035,-0.2458083838565955,0.378,65.0,23
SPA1,2022,363966.0,Adrià Pedrosa,Espanyol,2950.0,DL,Lateral,Lateral,-0.3636240163642286,-0.7482429481904607,-0.6749501477342232,-0.299179269628165,-1.228563517688902,-0.945830271186026,-0.1895102282607181,0.6869765768647792,0.0925622446455915,0.016,3.0,62
SPA1,2022,367180.0,Thierry Correia,Valencia,1546.0,DR,Lateral,Lateral,-0.2866518036492366,0.6435497022918883,-0.1762762775685428,-0.0085660429473135,-0.6179574256401414,-0.2632696338399034,-0.1698846345628364,-0.2821315534838886,-0.4705250029654726,0.285,48.0,34
SPA1,2022,367583.0,Aihen Muñoz,Real Sociedad,1439.0,DL,Lateral,Lateral,-0.3829020780730218,-0.1176930497419104,0.144107428271115,-0.0686636240133481,-0.9162734663435916,0.3099607303269824,-0.6827951466459978,-0.624170675542798,-0.8230731441152729,0.198,24.0,49
SPA1,2022,369497.0,Javi Galán,Celta Vigo,3559.0,DL,Lateral,Lateral,0.5938786636825213,0.9976314065558995,0.8071419616262191,0.1298049936024043,0.3300981013481138,-0.6479196039688493,0.240454083330741,0.3778109646878033,-0.4155421750222305,0.616,92.0,6
SPA1,2022,374813.0,Manu Sánchez,Osasuna,2429.0,DL,Lateral,Lateral,-0.4681857392005571,-1.052976675893841,-0.9188596970379356,-0.0158029267587647,-0.0856337223855365,0.958885373945264,0.5663239540946026,0.0159438706213556,0.1182327474735444,0.068,10.0,58
SPA1,2022,379205.0,Sergiño Dest,Barcelona,1549.0,DR,Lateral,Lateral,0.1927320580347765,0.3753218868832043,-0.3895469601562155,1.508387781475622,-0.0762151887983636,-0.4649372679892365,0.11110135005998,1.4957677091526025,0.808016806046293,0.342,57.0,28
SPA1,2022,381672.0,Carlos Neva,Granada,2271.0,DL,Lateral,Lateral,-0.8848472117558542,-1.1779562982353668,-0.5991105239741751,-0.8382517416957252,-0.5113478950414847,-0.6751278867114707,0.2299482103879725,-0.5695315423176951,-0.7412217555131391,0.0,2.0,63
SPA1,2022,397469.0,Óscar Mingueza,Barcelona,990.0,DR,Lateral,Lateral,0.0281636659744565,-0.3070838843386158,0.1212128663584252,-0.387765520340218,1.2899342995581973,-0.0121890403157319,0.5415099771571398,-0.3855570272567837,-0.4942412467285503,0.449,81.0,13
SPA1,2022,400046.0,Iza Carcelén,Cadiz,1684.0,DR,Lateral,Lateral,-0.2482687209013755,0.3434045852081712,0.2346259015582899,-0.3344890452500664,0.1264510412098161,0.1154628450652138,-0.6346545639282234,0.0385903577241113,-0.83604663278337,0.379,67.0,22
SPA1,2022,400359.0,Son,Levante,2120.0,DL,Lateral,Lateral,-0.4095389980335709,-0.7757136152948685,-0.3226339618537404,-0.2942203236327966,0.5982322887385219,0.1154511570960588,-0.4781458965303742,0.788930121735355,0.5790655018722001,0.236,38.0,40
SPA1,2022,408732.0,Jesús Vázquez,Valencia,908.0,DL,Lateral,Lateral,-0.4735141055936237,-0.0951385687489484,-0.4097763969279892,-0.0505016039827811,0.0366580951777788,-1.1837430100091415,-0.8447372087759453,0.5287906073453074,-0.044143656640922,0.233,35.0,42
SPA1,2022,416960.0,Óscar Gil,Espanyol,1789.0,DR,Lateral,Lateral,-0.6901276440801246,-0.5123213316155792,-1.0667098918412634,-0.2546354365501126,0.163629368220918,-1.6004987655938907,-0.9399376270065644,-0.4753576780867212,-0.4630167719844614,0.111,13.0,56
SPA1,2022,422770.0,Brian Oliván,Mallorca,2415.0,DL,Lateral,Lateral,-1.1301398408756336,-1.1172109155168666,-1.048771929102485,-0.5983456277826468,0.2917581099679946,-0.1274420827772649,0.1684963533833308,-0.0394052966566429,0.9145514307468814,0.018,5.0,61
SPA1,2022,422957.0,Fran García,Rayo Vallecano,3322.0,DL,Lateral,Lateral,-0.4224564199862368,-0.3362849371484494,0.1576403627966211,-0.3135460755414245,-0.3537508089822039,-0.3799867829617249,-0.0531863585877185,0.3128687487973305,-0.3021917379597875,0.231,33.0,43
TUR,2022,31468.0,Gökhan Gönül,Rizespor,2085.0,DR,Lateral,Lateral,0.2132318633441153,0.0287461463414111,-0.100528594186064,0.2010115247435306,-0.2443634943987271,0.316307947847996,-0.0557282627719206,0.2101023839991794,0.5259279833673007,0.312,52.0,32
TUR,2022,32010.0,Caner Erkin,Fatih Karagumruk,2524.0,DL,Lateral,Lateral,0.9843373365171992,0.3858984932657536,1.1605962262305312,-0.0854923383739523,-0.4352822704845496,2.2238827702121617,2.278446910112632,0.5254756716579365,0.7017684389985417,0.619,89.0,8
TUR,2022,34638.0,Güray Vural,Antalyaspor,3550.0,DL,Lateral,Lateral,-0.4106369939481566,-0.7475923464823911,0.0666882645917572,-0.3560741727916468,0.1838906566829918,-0.770495545701382,0.9024291284827114,0.2135835692209784,-0.0124805457373186,0.2,40.0,40
TUR,2022,39123.0,Kenan Özer,Gaziantep FK,986.0,DR,Lateral,Lateral,-0.4115087645815699,-0.7176895841422993,-0.4504604587532086,0.8648180046113132,-0.5471998640409081,0.2181834784597863,-0.3032768953009307,1.968324591557015,1.4389784930351384,0.031,8.0,61
TUR,2022,40574.0,Ismail Köybasi,Trabzonspor,1038.0,DL,Lateral,Lateral,0.2522458786631085,1.0568666594602627,1.1899488351206724,0.0901974576729611,-0.4658676076917767,-0.7063228218068064,-0.4947854144980406,-0.6191634731541579,-0.8851796463805852,0.61,86.0,10
TUR,2022,40609.0,Nejc Skubic,Konyaspor,3367.0,DR,Lateral,Lateral,-0.647175600645925,-0.8783595982103691,-0.6236382853649182,-0.4110245068439721,-0.0475931857185136,0.0324943491555938,-0.4779165890614587,-0.1703603448295639,0.1474424630123423,0.021,6.0,62
TUR,2022,41427.0,Vegar Hedenstad,Fatih Karagumruk,1166.0,DR,Lateral,Lateral,-1.0209482192576642,-0.3671175064127854,-0.906420941849327,-0.101394121820206,1.3417676931441145,-1.8843107454060848,-1.954030510600799,-1.3424298154696668,-0.9189681899154304,0.194,37.0,42
TUR,2022,67626.0,Eren Albayrak,Antalyaspor,958.0,DL,Lateral,Lateral,-0.2447802328366982,-0.18935383273141,-1.1078012461530211,-0.3746217411278997,-0.3889538007965847,-0.3608669019493477,0.0044725496278794,-0.6196671427966153,-0.4579043110637364,0.058,15.0,56
TUR,2022,74909.0,Júnior Caiçara,Istanbul Basaksehir,2223.0,DR,Lateral,Lateral,1.5667877332137985,1.5810941829423906,1.2566772442090235,0.4999123441847913,-0.0966033136349715,1.0194413144354313,0.5445569230860822,0.3556366356248102,-0.121145262829491,0.927,98.0,2
TUR,2022,77413.0,Ömer Bayram,Galatasaray,1121.0,DL,Lateral,Lateral,0.5924868577391424,0.0265269930406504,0.6402228687316109,0.4069230889880332,-0.2367892005540796,0.6880654861754816,2.189995321693747,0.9227714910281688,0.9002637569405609,0.469,74.0,18
TUR,2022,78221.0,Patrick van Aanholt,Galatasaray,3045.0,DL,Lateral,Lateral,0.2398789744125457,0.8513441985670931,0.7135308842772194,0.7434651290068376,-0.76276373536828,-0.1568100138483029,1.1932719272934256,0.7640042056290481,1.1914866592984523,0.472,75.0,17
TUR,2022,78417.0,Kaan Kanak,Adana Demirspor,1395.0,DL,Lateral,Lateral,-0.789613706600233,-0.3817556782066589,-0.2908766449621447,-0.5946410933573586,0.2171593888620141,-0.6488667422180147,-0.2388549398398554,-0.5820409759194836,-0.8121028777132161,0.153,25.0,50
TUR,2022,81247.0,Jonas Svensson,Adana Demirspor,3143.0,DR,Lateral,Lateral,-0.2904753139191219,0.2373272365082698,0.0735722423747602,-0.1126414062139839,0.2877559911954453,-0.4616201627134252,-0.1963770416838946,-0.5637150529148983,-0.1271924995054339,0.37,63.0,25
TUR,2022,83249.0,Aziz Behich,Giresunspor,3006.0,DL,Lateral,Lateral,0.0101785394211669,-0.630940603131717,0.0781908689757145,-0.5173572207160315,0.6270957142396258,0.3166742345257042,0.0262577396446173,0.3484031901639117,-0.2806383420811895,0.338,55.0,30
TUR,2022,83321.0,Hasan Ali Kaldirim,Istanbul Basaksehir,1582.0,DL,Lateral,Lateral,0.3608690414446958,-0.621558236272628,0.9236799199628996,-0.3645168228453587,0.5838986119900174,0.8166985184796993,0.6851622204216897,0.084742045642733,-0.1678934464260441,0.5,78.0,15
TUR,2022,84963.0,Juanfran,Alanyaspor,3313.0,DR,Lateral,Lateral,-0.0528272117475063,-0.8951725988790237,-0.4356327290704964,0.1057768773661138,0.1760517952901748,0.5879345294989888,0.9820363139036796,0.0200523013909044,0.3201356200227756,0.159,26.0,49
TUR,2022,90446.0,Lionel Carole,Kayserispor,2870.0,DL,Lateral,Lateral,0.6044136438118747,-0.0329265030347635,-0.1611163700663142,-0.4922397797397617,-0.0807055940138408,1.0266250791181435,0.1407758484802096,-0.2050352186822394,-0.6570163270567326,0.373,65.0,24
TUR,2022,93213.0,Ziya Erdal,Sivasspor,913.0,DL,Lateral,Lateral,0.5485932303500143,-0.3514598029338118,-0.6242451761591095,-0.3922285006184502,0.6255040613125182,1.0101579753083023,0.3470646980170628,-0.548223521298447,-0.9869676337730222,0.354,62.0,26
TUR,2022,93984.0,Kamil Çörekçi,Hatayspor,2783.0,DR,Lateral,Lateral,0.2441027687480535,1.123446271504816,0.8542883078503373,0.3078497449232312,-0.4708351037157045,0.4538374928793737,-0.0592346748700832,-0.8150911944105882,-0.8266922487316463,0.571,83.0,12
TUR,2022,96761.0,Oguz Ceylan,Gaziantep FK,1101.0,DR,Lateral,Lateral,0.0758004822428571,-0.2722145655313572,-0.9222055888550388,-0.2128355063164974,0.1204334676407422,-0.5959476931955394,0.0120824079122807,-0.228651686320865,0.6294351392542492,0.188,32.0,45
TUR,2022,102073.0,Bruno Peres,Trabzonspor,2366.0,DR,Lateral,Lateral,0.9078956809486188,1.7671666543921312,1.2951311500581983,0.3233516496807563,0.8651848239602915,-1.199491939953844,-0.2775177050187678,0.0976207284741142,-0.5468326872492194,1.0,100.0,1
TUR,2022,102212.0,Lucas Lima,Istanbul Basaksehir,1916.0,DL,Lateral,Lateral,0.2088484728671065,-0.3888455386212867,-0.2123795310970252,-0.1750698449656516,0.0596915900951773,1.043837874790048,0.8260908303292978,0.0073212279877211,-0.0016992682812811,0.28,49.0,34
TUR,2022,106321.0,Jure Balkovec,Fatih Karagumruk,2044.0,DL,Lateral,Lateral,-0.1953940428622229,-0.5491317132794794,0.4069089754829515,-0.0530713616309356,0.4918670087849249,-0.2801603844990341,0.1213570450480506,0.5117856333343328,0.3797667756390877,0.348,57.0,29
TUR,2022,107612.0,Stelios Kitsiou,Gaziantep FK,2718.0,DR,Lateral,Lateral,-0.4152548176248907,-0.1850958391747143,-0.5258791463816179,0.3868349739871808,-0.0316953477359402,0.1826660985275098,-0.466891190652229,0.9690232516337492,0.4975868688042035,0.165,29.0,47
TUR,2022,108056.0,Salih Dursun,Fatih Karagumruk,1127.0,DR,Lateral,Lateral,-0.0820075049310701,-0.2507301433154578,-0.9376388133525164,-0.0719985969195267,-0.033102323467642,-1.1296698385572723,-1.2957484319193615,-0.94305593819525,-0.2212846888140435,0.145,22.0,52
TUR,2022,109860.0,Ömer Ali Sahiner,Istanbul Basaksehir,1237.0,DR,Lateral,Lateral,-1.0111456778192998,0.2368196196379879,0.4145364799721534,-0.2135159307471199,0.5373698960064444,-0.7208278780227908,-0.6928509306779561,-0.8420203985169434,-0.2058297137236193,0.351,60.0,27
TUR,2022,112457.0,Guilherme,Konyaspor,3654.0,DL,Lateral,Lateral,0.4007182423266938,-0.1749581252833387,-0.0003324486791497,-0.153915687465398,-0.2308144579304852,1.2644643114755776,1.4352938603863303,0.3748712490159115,0.8347464521944445,0.326,54.0,31
TUR,2022,113903.0,Onur Bulut,Kayserispor,2986.0,DR,Lateral,Lateral,0.7059638726480809,-0.0546560235041705,-0.3409157344173565,-0.4820249948937939,0.2715555990824533,0.8787327272089762,0.6146734295836624,0.1425571125549993,0.921852700720884,0.408,68.0,22
TUR,2022,118216.0,Zeki Yavru,Giresunspor,2848.0,DR,Lateral,Lateral,1.09453949582984,0.2722106314604789,0.326167144501396,0.2380203406121154,0.392304366171875,1.1117918506055375,1.0731174253880862,0.0751764187025979,-0.0081743072102808,0.617,88.0,9
TUR,2022,118457.0,Tayfur Bingöl,Alanyaspor,1740.0,DL,Lateral,Lateral,1.41702161102729,0.5398990604856286,0.4512559291286993,0.6396881445895021,-0.4643802275885553,-1.2891757654890372,-0.7110187411577313,-0.0335080352808093,0.9803186310880484,0.597,85.0,11
TUR,2022,123767.0,Davide Biraschi,Fatih Karagumruk,1280.0,DR,Lateral,Lateral,0.1084316695721621,0.0525106333142856,-0.3784095076287977,-0.3477493613516447,0.0141753287462046,-0.0077846273199783,-1.2513701908596326,-0.9789730663983688,-1.2015364052463884,0.298,51.0,33
TUR,2022,126958.0,DeAndre Yedlin,Galatasaray,1429.0,DR,Lateral,Lateral,-1.2226325388026966,-0.5758131525149972,-0.3424051698307032,-0.032925222681468,0.9721082455998988,-0.8910086935574935,-0.5647309257676107,-0.70593113445711,-0.8162373412190338,0.164,28.0,48
TUR,2022,136142.0,Fabrício Baiano,Rizespor,2358.0,DR,Lateral,Lateral,-0.6931731524580582,0.6583022347041388,0.1744165771488945,0.8772327634860511,-1.0068374599712802,-0.8332554462691077,-1.3577294182152793,-0.409498971718347,-1.3665012553287852,0.206,42.0,39
TUR,2022,136896.0,Florent Hadërgjonaj,Kasimpasa,3245.0,DR,Lateral,Lateral,-0.3434034635980808,-0.6258182039505169,-0.5054038138116743,-0.3829032412708609,0.0625402076585151,1.2820835707017149,1.1470886043380983,-0.0214459624821467,0.377468244418231,0.13,20.0,53
TUR,2022,137490.0,Sam Adekugbe,Hatayspor,3201.0,DL,Lateral,Lateral,-0.2382439760609053,-0.6739655075555759,-0.5014409996420223,-0.036062544022813,-0.2059296016434476,-1.033625144708786,-0.1850799842298825,-0.4231366997063809,-0.37783681695837,0.101,18.0,54
TUR,2022,139554.0,Ugur Çiftçi,Sivasspor,2913.0,DL,Lateral,Lateral,0.5915722914217731,0.4154571690583786,-0.0015775973341222,-0.5389569514504422,-0.2533652181740102,2.581127445208735,0.7407892172991999,-0.0729731613292315,-0.027738904159951,0.431,71.0,20
TUR,2022,228655.0,Karim Hafez,Yeni Malatyaspor,2428.0,DL,Lateral,Lateral,-0.2056673070244195,-0.8170528120378177,-0.809649543790399,-0.4799675967540957,-0.4405341317362496,0.8237215996097649,1.2701136500491523,0.4567951880239305,0.7245437058894015,0.01,5.0,63
TUR,2022,243163.0,Ahmet Oguz,Sivasspor,2066.0,DR,Lateral,Lateral,-0.0523335918114962,0.629885770619991,-0.0736764801559194,0.0762539982180183,0.1337324167776322,0.996367406563192,-0.2562684876195792,-0.821290669023925,-0.4854094676004027,0.415,69.0,21
TUR,2022,253430.0,Filip Novák,Fenerbahce,1566.0,DL,Lateral,Lateral,-0.2487284596154186,-0.9961198881847512,0.0201277927676742,-0.2982338382537775,0.4483219996238567,-0.9199802904722052,-1.0379216576408823,-0.9057451221495908,0.5141987429358842,0.219,45.0,37
TUR,2022,254254.0,Ibrahim Pehlivan,Gaziantep FK,1421.0,DL,Lateral,Lateral,-1.0778467444259197,-0.7505774883062724,-0.934701127933005,0.1092665948492275,0.7941614468542669,-0.3111841469811287,0.0494590728249921,0.226971283912516,-0.2309319958148398,0.053,12.0,58
TUR,2022,260469.0,Berkan Emir,Goztepe,2588.0,DL,Lateral,Lateral,-0.098947050656511,-1.0783977709105426,-0.7283030140703382,-0.0681704233310825,-0.4407438669210663,1.47448081416754,1.6098747118577186,0.7507564898045622,1.115128976039325,0.0,2.0,65
