Liga,Temporada,Atleta,Clube,função,Posição,Participação,Intensidade defensiva,Inteligência defensiva,Controle de espaço,Controle defensivo,Bola aérea defensiva,Resistência à pressão,Transição ofensiva,Superioridade em duelos
RUS,2022,Ivan Kuzmichev,Ural,Zagueiro,Zagueiro,-0.6233917441189933,0.1270151335522387,-0.1212068611904641,-0.3595348806384387,0.2291719872479889,0.2496022295476782,0.1025073126418537,-1.635727650856348,0.1990675860193073
RUS,2022,Viktor Melekhin,FC Rostov,Zagueiro,Zagueiro,-0.0490024924447971,0.737235763776183,0.4583345598727302,0.5380640924365178,0.0614099261289553,-0.992212930631075,-0.209496960086568,0.407135966934978,0.5108202223740237
RUS,2022,Aleksandr Soldatenkov,Krylya Sovetov Samara,Zagueiro,Zagueiro,0.080677970041791,-0.4617193636743344,-0.0864490973215794,-0.3503508661234127,-0.2845575991357372,0.3397944471786231,0.3750930985285962,-0.6223082203777955,-0.3556462601431815
RUS,2022,Erving Botaka-Yoboma,FC Ufa,Zagueiro,Zagueiro,-1.3875003166511684,-1.0119460917253411,-1.2845530595721624,0.0698444090606422,0.4509836947151876,-0.4152853525558044,0.2886764961533156,-1.1637653447489735,-0.4694858480808493
RUS,2022,Kirill Gotsuk,Nizhny Novgorod,Zagueiro,Zagueiro,-0.4469498500134397,-1.0019744768439267,-1.3631063697557693,-0.2729975559849036,0.093179593959619,1.365358780156722,-0.4020928155002343,-0.3940611657203068,0.2046187422184338
SCT,2022,Liam Fontaine,Dundee FC,Zagueiro,Zagueiro,-0.4432961986065438,-0.6158560138684862,-0.2917059413822284,-0.2810258037226949,0.2678743916959597,0.9427911299547228,-0.6162489268952576,-0.3020041663068011,-0.0944589732893357
SCT,2022,Charlie Mulgrew,Dundee United,Zagueiro,Zagueiro,0.0938311357522912,-0.0575063651662353,0.1368623787887022,-0.4327929466399046,-0.7824538665619307,-0.3684083895482747,0.1081370141743425,0.22392396677137,-0.3647979752255617
SCT,2022,Leon Balogun,Rangers,Zagueiro,Zagueiro,0.975377749328474,1.5479311810613376,2.357294378076617,0.5008804859869148,0.4979428172335343,-0.1724534469853425,0.1088673722180215,-1.0367324597940588,0.807906784221329
SCT,2022,Juhani Ojala,Motherwell,Zagueiro,Zagueiro,-0.4635854960574323,-0.4957392685072846,-0.1820158076015367,-0.0264246099767241,0.3143565696054418,-0.5866626973370717,0.384261862959034,-0.9798545724500132,0.1590367381906176
SCT,2022,Paul McGinn,Hibernian,Zagueiro,Zagueiro,0.5714061520064112,0.9011684535645534,0.2381202018550502,0.2544847803423876,-0.0305711529484964,-1.388786878887211,-0.1070083776100515,1.2954050912404895,0.1213571502623831
SCT,2022,Stephen Kingsley,Hearts,Zagueiro,Zagueiro,0.2142207648837082,-0.8798833766013416,0.1994772303296371,0.0824152169521817,0.2098249699760287,0.2601137755687184,-0.1004066995600595,0.6572407477474955,-1.2040026130659776
SCT,2022,Marcus Fraser,St. Mirren,Zagueiro,Zagueiro,-0.4515691730696814,-0.4955616157781273,-0.4652036717933968,-0.0782771049015106,0.528330111939481,-0.5199130304380108,-0.4615071435023749,0.5204650468231045,-0.3000576993120059
SCT,2022,Charles Dunne,St. Mirren,Zagueiro,Zagueiro,-0.6568584070734018,-0.4417111852520009,0.2517461804654444,-0.3407245314173938,-2.0402096833029466,-0.9130874854162564,-0.5266389565574673,-0.7316329363801237,-0.8424619555233768
SCT,2022,Connor Goldson,Rangers,Zagueiro,Zagueiro,1.2108522248074538,0.179426875732604,0.6030455960445379,0.5246426966772668,0.3413676268409835,0.5018045391038104,0.7419997839197132,1.3314040772237947,-0.1194496364676053
SCT,2022,Jack Baldwin,Ross County,Zagueiro,Zagueiro,-0.0527278898787145,-0.2731055574916188,-0.4248872916316945,-0.2596483776189851,0.2649338940125832,-0.1546173720051758,-0.446331042058537,0.7620398265679038,-0.0572355002988998
SCT,2022,Ryan Edwards,Dundee United,Zagueiro,Zagueiro,-0.040780700426824,-0.4204896354056305,-0.662891115097844,-0.1557064423899098,-0.1335816454365481,0.4276098938513448,0.0084066651187175,-0.3522306673973965,0.1067016815058412
SCT,2022,Ayo Obileye,Livingston,Zagueiro,Zagueiro,-0.7276076781932742,-0.705534812944052,-0.6243699373037358,-0.4032681545582531,0.1366296456550562,0.6604196255953018,-0.0698241117946795,-0.3980884328092565,-0.2510414287668423
SCT,2022,Ryan Sweeney,Dundee FC,Zagueiro,Zagueiro,-0.1518446408399393,-0.271818423901857,-0.8134001525936458,-0.6221325201389046,0.3530226247581223,0.7257769909151248,-0.6812451656706427,-0.7977245448629632,0.4348203461263423
SCT,2022,Taylor Moore,Hearts,Zagueiro,Zagueiro,0.1602328734748704,-0.0440313091314098,0.1277818151154929,0.7076349638186848,0.2109383578089631,-0.8130505378313572,0.4091764993540961,0.864720912418713,-1.0266585060686926
SCT,2022,Jack Fitzwater,Livingston,Zagueiro,Zagueiro,-0.4501562763870433,-0.410233167657017,-0.3916600042022372,-0.2346247341839419,0.4183277722448377,-0.1925976533063722,-0.4014066725138947,0.282984764932669,-0.2616998091198876
SCT,2022,Daniel Cleary,St. Johnstone,Zagueiro,Zagueiro,-0.4530899400911223,-0.7054599018056054,-1.1037986854113186,-0.0581170353209096,0.5910339150786496,1.0334027430209751,0.1799054505605335,0.5203552578522966,0.0568634281879737
SCT,2022,Alex Iacovitti,Ross County,Zagueiro,Zagueiro,-0.4636436195157956,-0.5012211715032385,-0.3931678535643579,-0.3645566532497881,-0.4914987176453867,-0.2416801052407058,-0.0399761687143455,-0.5313675578402759,-0.1280641445785788
SCT,2022,Cameron Carter-Vickers,Celtic,Zagueiro,Zagueiro,2.155313544220756,1.7381204563746926,2.2510866274025285,1.3761859510122687,0.0350421652700197,0.625724865714459,1.15722793773108,1.639258985616609,0.6119706203917256
SCT,2022,Bevis Mugabi,Motherwell,Zagueiro,Zagueiro,-0.6948883101788343,-0.5011043449897927,-1.012700480722498,-0.1027782387574722,-0.3268959983738375,-0.2047331277359587,-0.5747218521625624,-1.1477868895823926,-0.0551706920313037
SCT,2022,Jamie McCart,St. Johnstone,Zagueiro,Zagueiro,0.3470939057981355,-0.2696319311045073,-0.4467607664887986,-0.3800020808166541,-0.2493992488463524,0.6000170282931765,-0.4823210623160774,1.613857243682716,0.1671394131757599
SCT,2022,Sondre Johansen,Motherwell,Zagueiro,Zagueiro,-0.7471637143794005,0.4071851068071154,0.1784434858274782,0.1724375822149578,-0.1672754496923705,-0.3608454165697933,-0.0866300598809235,-0.8863896106067256,0.6699613704486753
SCT,2022,Toby Sibbick,Hearts,Zagueiro,Zagueiro,-0.3413471594241679,-0.1347192680344868,0.1680013419541653,0.0302937472102176,0.4272575876877785,-0.949752466828466,0.1597411302715895,-0.4436878530294351,-0.959697645071836
SCT,2022,David Bates,Aberdeen,Zagueiro,Zagueiro,0.2652459986397024,1.104252605286254,0.5019992798808299,0.1712013028642861,0.2940292292752308,-0.1556714924275032,0.2985054260311809,-0.4694432176356298,0.777737415834292
SCT,2022,John Souttar,Hearts,Zagueiro,Zagueiro,0.4600227963128339,-0.0269036846505261,-0.0493046595648857,0.1438628873766495,-0.5410878768618721,-0.0406411701492815,0.7994323020668527,2.318976767346883,0.3373515762519108
SCT,2022,Ross McCrorie,Aberdeen,Zagueiro,Zagueiro,-0.0792807334977644,0.8977517652461923,0.389672524999422,0.8207728046775106,-0.3698925193637753,0.6009930396129246,-0.6065154600323243,-0.8326129672837581,0.1985731413589284
SCT,2022,James Brown,St. Johnstone,Zagueiro,Zagueiro,-0.8380761381393265,-0.6012482921537997,-0.7909331465460936,-0.0116058302807625,0.7375761436612105,-0.981545052298476,-1.2962807522887698,-0.3609903686021596,-0.5351566501201284
SCT,2022,Rocky Bushiri,Hibernian,Zagueiro,Zagueiro,-0.5500172313156124,0.2339992704128821,0.5612172137469634,-0.2901000012680502,0.7841307840697118,-0.480316883578408,-0.0267772204051056,-1.3535699845446578,-0.1470306683503218
SCT,2022,Carl Starfelt,Celtic,Zagueiro,Zagueiro,2.655630600187318,2.1018259611200936,2.1268974636750744,0.616028746119399,-0.398035982926163,-0.2408262105366621,1.110410471194624,2.050136353436721,1.0022858694080532
SCT,2022,Joe Shaughnessy,St. Mirren,Zagueiro,Zagueiro,-0.4548584319389236,-0.4407812247577725,-0.5480452113341321,-0.2371145351185026,-0.1916030662113802,0.6003955432927929,0.0201783446082824,-0.7837253371360321,0.2100767704678449
SCT,2022,Declan Gallagher,Aberdeen,Zagueiro,Zagueiro,0.2778698191949714,0.4222127566603614,-0.0597252810335778,0.018858974143253,0.2119765736286287,0.1722039908802679,0.6471045774109894,0.2936430825663478,0.4241173225601543
SCT,2022,Ryan Porteous,Hibernian,Zagueiro,Zagueiro,0.8503615432047554,1.2239073727899206,0.7007257544460745,0.4781866120847943,-1.2241861167342396,-0.5085813459867018,-0.1665059121455398,1.5294807612259105,0.5378809002836777
SCT,2022,Ricki Lamie,Motherwell,Zagueiro,Zagueiro,-0.3095825676988798,-0.3922193692948713,-0.4171045047514188,-0.4047957705846079,0.6967679041074651,0.509737703251955,0.0415028640474659,-0.4520396536584288,-0.1440671439009161
SCT,2022,Conor McCarthy,St. Mirren,Zagueiro,Zagueiro,0.3182154793653232,0.3492121753093581,0.2729099363004515,0.0936625357422139,-0.6631002044175055,1.46751336515075,0.2008198667769944,-0.7752650517653331,0.2106877646277571
SCT,2022,Liam Gordon,St. Johnstone,Zagueiro,Zagueiro,-0.6545161292103637,-0.3101581336181492,-0.4177148059908983,-0.3504801014173507,0.2223159484033113,0.5215961925642228,0.261196712880387,-0.8850890162648298,0.4818091538337783
SCT,2022,Paul Hanlon,Hibernian,Zagueiro,Zagueiro,0.326436610535137,0.6802878521630416,0.8168281054255504,0.1441443827763507,0.052503020498161,0.5464854765248769,0.132045417676471,-0.4858831669678281,0.4317331451377285
SCT,2022,Lewis Stevenson,Hibernian,Zagueiro,Zagueiro,-0.4808196717544301,-0.3039697675889141,0.1122568933981978,-0.0044761198253172,0.2833745347384572,-1.7887708383484506,0.065371476393288,0.7259102542559042,-0.8010892106741893
SCT,2022,Keith Watson,Ross County,Zagueiro,Zagueiro,-1.1067970185577078,-1.472231232868081,-0.9728751728743452,0.1333692594701274,0.0785834539491642,-0.731658716257563,-0.2221374205291959,-0.863375111050059,-0.9391008405831018
SCT,2022,Ross Graham,Dundee United,Zagueiro,Zagueiro,-0.168930439923982,-0.2645687323482858,-0.0323887412505865,-0.5693753042958966,-0.0898409647617983,0.3649143106334387,-0.2110913846034615,0.054338331990829,0.0791607554764212
SCT,2022,Jordan McGhee,Dundee FC,Zagueiro,Zagueiro,-0.8961265460866173,-1.0481481681173004,-0.9811849264224082,-0.2745374103624638,-1.032059378557969,-0.4164452141816527,-0.1963254264319996,-1.031891998428142,-0.5196681263560478
SCT,2022,Lee Ashcroft,Dundee FC,Zagueiro,Zagueiro,-0.0017516102270395,-0.39436685204727,-1.2117698074086942,-0.6022373529428063,0.78198387473693,0.583297120515172,-0.3481729933110193,-0.5408420540600123,0.3626474269938195
SCT,2022,Craig Halkett,Hearts,Zagueiro,Zagueiro,0.7972045247606748,0.6909209740592511,0.2992415572381019,0.2157387303193291,-0.0084320442331318,1.066248197450661,0.8337816335906105,-0.2419138532434388,0.5610904440595531
SPA1,2022,Raúl Albiol,Villarreal,Zagueiro,Zagueiro,0.1424912236527048,0.2314262387910653,0.2178994947955181,0.0197554714543803,0.5378870034843869,-0.1477459933606249,0.4470160956595331,-0.1848942955217996,0.349108993662358
SPA1,2022,Gerard Piqué,Barcelona,Zagueiro,Zagueiro,2.454053348378552,2.10568140921474,2.2058529842539203,1.063848754162722,0.0082526017314848,1.2013209236229976,1.4482127462953107,1.640494538883427,0.883449252857259
SPA1,2022,Juan Cala,Cadiz,Zagueiro,Zagueiro,-1.251048630684554,-0.7300018526627239,-1.084889367559551,-0.4570226051427388,0.5413109304844146,-0.7962537062166264,-0.6318931802475093,-0.8634880239234579,-0.4216350922247701
SPA1,2022,Víctor Díaz,Granada,Zagueiro,Zagueiro,-0.6862929958264417,-0.5845921688314206,-0.6097914051922595,-0.1522768367794583,-0.5326157882368898,0.1820662719626464,-0.6498781254384105,0.1297214221233023,0.2567875247784228
SPA1,2022,David Alaba,Real Madrid,Zagueiro,Zagueiro,0.4527025716084923,-0.5706073313317055,0.0955436733007386,-0.2991812172840533,0.2059230165774559,-1.7025319289846528,0.6263785857231805,1.8768499459382333,-0.9348304950162704
SPA1,2022,Nikola Maras,Rayo Vallecano,Zagueiro,Zagueiro,-0.8443404191931565,-0.2374571176995963,-0.3543657298311566,-0.3724609361372926,0.9200180262129678,-0.4937583732189926,-0.3610764510703508,-0.4277047187004534,0.0986395734790359
SPA1,2022,Leandro Cabrera,Espanyol,Zagueiro,Zagueiro,0.2739692772310826,-0.598187661200723,-0.8139309805791749,-0.5942730686524119,-0.7135910081169035,0.4437395140247683,-0.619504145596862,1.642192040481734,0.1343842249567495
SPA1,2022,Gabriel Paulista,Valencia,Zagueiro,Zagueiro,-0.409455811294217,0.9035345214995776,0.6693533018238771,0.2662730384077097,0.0459416553313643,-0.6218557664308705,0.1125377866219675,-0.2246306723167057,-0.0096711654776533
SPA1,2022,Nemanja Gudelj,Sevilla,Zagueiro,Zagueiro,0.0338556758043511,0.6778173995296142,1.6632310229210288,0.9476822132988793,-0.1945594436493368,1.3816817638536087,0.1880866258618221,-1.323734027491484,0.1241018965304567
SPA1,2022,Stefan Savic,Atletico,Zagueiro,Zagueiro,0.3911042127192969,-0.1837101453581806,-0.2777949843980312,0.0273299623667975,-0.4137565226602611,1.2076732160194728,-0.0989319691096773,-0.1350427491442136,0.3025833115327107
SPA1,2022,Víctor Ruiz,Real Betis,Zagueiro,Zagueiro,0.6925614261115506,0.9099802471113372,0.9558883754215904,0.1468633019823323,-1.0253152247445143,1.1227441888267942,0.5917398813269037,0.313824913561577,0.4302672444360731
SPA1,2022,Víctor Laguardia,Deportivo Alaves,Zagueiro,Zagueiro,-0.600077333169925,-1.1012597954346757,-0.8861589548811288,-0.3616693871267963,0.1488810510939856,-0.1719072472739622,0.1472747612216785,1.0059309835165573,-0.5228055877388572
SPA1,2022,Florian Lejeune,Deportivo Alaves,Zagueiro,Zagueiro,-0.390362829457714,-0.1504114545336202,-0.7281070042085485,-0.0551280324457899,-0.3284656713196797,0.0277480647148488,0.3398096974299742,0.789272791413995,0.3531457538708088
SPA1,2022,Marc Bartra,Real Betis,Zagueiro,Zagueiro,0.3829580467680751,0.4654226594908466,0.3507637737210665,0.2908246257887605,-1.3592572197699535,1.08824838342974,-0.0475822814206932,0.0297917111275073,0.3756075784837479
SPA1,2022,Stefan Mitrovic,Getafe,Zagueiro,Zagueiro,-1.5648906527393438,-1.744756118146317,-1.293699429798353,-0.2600206306577131,1.096094654791812,0.3800839163951177,0.677005405487939,-1.1926092845802958,-0.5880961066446931
SPA1,2022,Néstor Araújo,Celta Vigo,Zagueiro,Zagueiro,0.1856279306761597,-0.0989164890372533,0.4064988874664854,-0.1168690962570319,0.0548398345161962,0.0985225598262027,0.3199278270391131,-1.0635828710499349,-0.3851965252524467
SPA1,2022,Óscar Duarte,Levante,Zagueiro,Zagueiro,0.5684417371758391,0.0613658559481397,-0.3924470312105338,-0.2130091541523291,-0.6627448476427729,0.92693371575426,0.602293528934146,-0.3065090460013648,0.5153348927065562
SPA1,2022,Aïssa Mandi,Villarreal,Zagueiro,Zagueiro,0.4174578378614255,-0.8765068986683652,-0.3737557565955531,0.0619454735723715,-0.4307696525067955,-0.769145314839466,1.1203454382746767,-0.8312751705447712,-0.4186479495259411
SPA1,2022,Sergi Gómez,Espanyol,Zagueiro,Zagueiro,-0.4984764295097747,-1.1043035566837862,-0.8368623671955568,-0.5165634211293818,0.3553962865760434,-0.4162293764414062,-0.5690858222796589,-0.6106088191768717,-0.9972579095036116
SPA1,2022,Aridane Hernández,Osasuna,Zagueiro,Zagueiro,-0.5492745735145405,-0.0006215999131552,-0.0472934314740798,-0.2728406264242715,-0.1024392025915072,-0.5871821929151062,0.1380492379773227,-0.1348610914562482,-0.5667670325631169
SPA1,2022,Juan Cruz,Osasuna,Zagueiro,Zagueiro,-0.7742480092797025,-0.3795250706250554,-0.7439663548932556,-0.4165444815343129,0.4542808437692793,-0.9584262885115322,-0.1955482782500748,0.3688062714164092,-0.5986001407481765
SPA1,2022,Gonzalo Verdú,Elche,Zagueiro,Zagueiro,-0.7777421195377792,-0.600410052548079,-1.0760011645604552,-0.5319212982653598,0.8794056415632319,-0.4192244971292943,-0.2552251104676524,-0.7423144016669551,-0.1722063979311899
SPA1,2022,Felipe,Atletico,Zagueiro,Zagueiro,0.5129284788697268,0.8690773731188923,0.4192831927355087,0.7740217463405785,-0.1411448249249562,0.1880651110588496,-0.4310421614607028,-1.3494298785196883,0.245848351668787
SPA1,2022,Karim Rekik,Sevilla,Zagueiro,Zagueiro,-0.0481708435065797,0.0649793580247671,0.6602596953579039,0.670382312590219,0.8213567015302036,-0.5917623274341053,-0.070776627867438,-0.8379254760072847,-0.8248663824168847
SPA1,2022,Nacho,Real Madrid,Zagueiro,Zagueiro,0.6705375619466952,0.6433773694821097,1.0951224298229574,0.3059307474226865,-0.6051752639945097,-0.9843521288911414,-0.1540438413361529,-0.0239485563804581,-0.4223035063157611
SPA1,2022,Iñigo Martínez,Athletic Club,Zagueiro,Zagueiro,0.7633324815428331,0.6480205512231667,0.3479859998052385,0.0829131440440364,0.0664019710615901,-0.0081684360382444,0.062906931612429,0.4271528296410486,0.3927791258047749
SPA1,2022,Pedro Bigas,Elche,Zagueiro,Zagueiro,-0.1356279437565754,-0.3944109910036578,-0.2911264239561962,-0.5447444673527355,-1.112459067755204,1.4024329385869467,-0.0806586419703418,0.1421281096074705,0.1322441042045885
SPA1,2022,Varazdat Haroyan,Cadiz,Zagueiro,Zagueiro,-1.26535510354273,-0.518064778113754,-1.272339301120449,-0.1395626698662038,0.9028297105967722,-0.0095826699423429,-0.6783645287610204,-1.626461663284228,0.3837405581363671
SPA1,2022,Jeison Murillo,Celta Vigo,Zagueiro,Zagueiro,0.6562932661325473,0.2673108762640522,0.0665895061185308,0.1198729488370143,0.7394912894263027,0.84045617519551,0.336166781028244,0.1401196694331365,0.0182109011708478
SPA1,2022,Sergio Postigo,Levante,Zagueiro,Zagueiro,-0.6536534004231384,-0.9111620515953508,-0.7023828581380687,-0.2609948618911842,-0.4594848028444546,-1.1472585435736409,-0.089905881617052,-0.6475158981567962,-1.890434870253075
SPA1,2022,Germán Pezzella,Real Betis,Zagueiro,Zagueiro,-0.1349815049011043,-0.1449161456122379,0.0492693808945318,-0.0366944251193914,-0.1847918083378432,1.1452614406351844,-0.0339593067766499,-1.790060907356949,0.1902435323689201
SPA1,2022,Esteban Saveljich,Rayo Vallecano,Zagueiro,Zagueiro,-1.1424005468272864,-1.0439866715244532,-1.094871657868825,0.1114353726500058,0.8060825189233628,0.9243913942367228,-0.4667303273555802,-1.9520693337717696,0.0304980252886009
SPA1,2022,Rúben Vezo,Levante,Zagueiro,Zagueiro,0.1197175381085934,0.2720032450452149,-0.1421899115909047,-0.0779377067712997,-0.6191115265973965,0.1231991996085197,-0.131370169529763,0.0374495125270564,0.4510653957016686
SPA1,2022,Unai García,Osasuna,Zagueiro,Zagueiro,-0.5806375930439271,-0.5092022349626788,-0.4827627284378967,-0.5749622068764605,0.2472003077159503,0.0757094674482707,0.0080891310717599,0.0896302485352185,-0.3644910661819545
SPA1,2022,Diego Carlos,Sevilla,Zagueiro,Zagueiro,0.8095702820563246,1.0632811190903952,0.6148091364486705,0.1374618041823291,0.0212297512661536,1.7635355562250423,0.4726129208008912,0.2533350118850636,0.7156798545738957
SPA1,2022,José María Giménez,Atletico,Zagueiro,Zagueiro,-0.2982307789814807,-0.8510421738341545,-0.5104088422399572,-0.254247494709657,0.6372859935192486,-0.1552730431757089,0.5343460789883061,-1.1269135939463757,-0.2085914674069752
SPA1,2022,Enzo Roco,Elche,Zagueiro,Zagueiro,-0.4003716692599223,-0.0520690207491257,-0.3836720078964848,-0.0849666732444925,0.2303919897462079,-0.2215459071361272,-0.1153866112704191,-0.3542915537541823,0.5135278505428745
SPA1,2022,Martin Valjent,Mallorca,Zagueiro,Zagueiro,-0.8671071831503969,-0.861466549673279,-0.7340254448816137,-0.5631206688037684,-0.0161186370091741,-0.0808482952592245,-0.0816283465192744,-0.4726113877187065,-0.1761836709137541
SPA1,2022,Clément Lenglet,Barcelona,Zagueiro,Zagueiro,1.9829568836033868,1.849089200567251,2.176082546253591,0.8522988988149816,-0.3380803493228998,-0.9385623726848924,0.917576185233874,2.6096781551772503,0.2273028480713078
SPA1,2022,David García,Osasuna,Zagueiro,Zagueiro,0.3347460365183706,0.3261738242734707,0.2082687305638577,-0.2465807483048953,-0.1910980845907131,1.308416293456224,0.7313708850078193,0.7449819605773977,0.7683855238129564
SPA1,2022,Aritz Elustondo,Real Sociedad,Zagueiro,Zagueiro,0.2197136455711406,0.0233266280549907,0.469527276518454,0.2188087905608147,0.2272355078620493,0.15221994971414,-0.2578023584389208,0.2132432204408316,0.1860842872297005
SPA1,2022,Yeray Álvarez,Athletic Club,Zagueiro,Zagueiro,0.8328388856308278,1.1140023209229748,0.9413917552605268,0.7537123503937293,-1.1123296391732302,-0.0164305891033214,0.3654528355422288,0.2771141811205802,0.3103820831368219
SPA1,2022,Antonio Raíllo,Mallorca,Zagueiro,Zagueiro,-0.5739542335381157,-0.7275471240424414,-1.0879856477311405,-0.665376676926687,-0.6272512615294787,-0.4045486801784259,0.3107217370811775,-0.821098221877141,-0.0130717837387788
SPA1,2022,Luis Hernández,Cadiz,Zagueiro,Zagueiro,-0.8964658167950436,-1.171051190296565,-0.6086962854823457,0.0129595296752954,0.8294711028002997,-1.1047928517988397,0.9167783747090102,1.7115206505663871,-0.8028504620141638
SPA1,2022,Jules Koundé,Sevilla,Zagueiro,Zagueiro,1.471961152578293,0.2388347249296707,0.9208007935940906,0.452135332405259,-0.0087532897638256,0.2327441698292153,0.2600633076953577,0.9554296867337284,-0.3852803977999981
SPA1,2022,Róber Pier,Levante,Zagueiro,Zagueiro,-0.006572211641646,0.1595912107260561,0.1648664727393178,-0.1556475512160976,0.3760325962970447,-0.3406001667793661,-0.3946152864371217,0.1243212790343781,0.0005903615989566
SPA1,2022,Igor Zubeldia,Real Sociedad,Zagueiro,Zagueiro,0.1590412281976387,-0.1995391019235159,1.0499576794202874,0.1911966920102409,0.9652633767138314,0.6574757189371121,0.2482831680705532,0.0634054460543987,-0.4415465273151638
SPA1,2022,Diego González,Elche,Zagueiro,Zagueiro,-1.0316953616351152,-0.9281944404157518,-0.817497927956577,-0.3203847665865493,0.7122033585306923,-0.4445966911033286,-0.3291646897228814,-1.133265362650492,-0.1835370152910401
SPA1,2022,Joseph Aidoo,Celta Vigo,Zagueiro,Zagueiro,0.172595637349847,0.3544123502320648,0.4829086110249976,0.5511979331496412,-0.2114013397092691,-0.2955586270952971,-0.3453337212727907,0.3961581501160078,0.0381132393165179
SPA1,2022,Mouctar Diakhaby,Valencia,Zagueiro,Zagueiro,-0.7820618266020327,0.5036713114812583,-0.1548135526892483,0.2108050227286339,-0.3486999945727575,-0.4507516074968664,-0.8064284273734673,-0.0976916392645155,0.2287138756220179
SPA1,2022,Domingos Duarte,Granada,Zagueiro,Zagueiro,-0.4221631110160132,0.1274474457101292,-0.4893407269093116,-0.283354677896607,-1.0931713480913186,0.0443503677962798,0.1064336413817639,0.325224625059716,0.3893954938931681
SPA1,2022,Djené Dakonam,Getafe,Zagueiro,Zagueiro,-0.673393511803187,0.3272033028461146,0.0783782306831839,-0.0674960726200556,0.4464230158785486,-0.0145683400473416,-0.593310657323241,-0.284600685169616,0.1945760517186978
SPA1,2022,Jorge Cuenca,Getafe,Zagueiro,Zagueiro,-0.41978483130903,-0.2813712607974606,-0.7467836201924197,-0.4685826484891153,-0.2780126019973915,0.7325366424137486,-1.2495846221575966,-0.2568557598642938,0.5432808702712304
SPA1,2022,Éder Militão,Real Madrid,Zagueiro,Zagueiro,1.1228949973682607,1.2584505450472931,0.980404870075906,0.658992248152533,-0.3396477688719224,0.1666932403521648,0.0566645968434587,0.5462249966307571,0.7906973309702422
SPA1,2022,Mario Hermoso,Atletico,Zagueiro,Zagueiro,0.9738884442240892,0.2569053650445689,0.6045280320575058,0.1614320777285376,0.2564752543604739,0.502975393468687,0.3359563982833988,1.4857969131970286,-0.0945930269311106
SPA1,2022,Pau Torres,Villarreal,Zagueiro,Zagueiro,1.079248588274483,0.1038208269929258,0.5278263726924379,0.1030587923467707,0.4189901543145503,-0.1995883252251468,0.3572771604170774,1.8086656127295488,-0.3103399150643479
SPA1,2022,Omar Alderete,Valencia,Zagueiro,Zagueiro,-0.3544830456903162,0.5479139131237019,-0.3167227726702444,-0.0601721442511129,-0.3250576138591822,0.1225991027203686,-0.7373155894760397,1.6561499110345552,0.8235056912322807
SPA1,2022,Dani Vivian,Athletic Club,Zagueiro,Zagueiro,0.4640932375767319,0.6335517672062847,0.1024350311435575,-0.054063595340183,-0.2860485294102263,-0.2538714999628462,0.0298239133504412,-0.2848104335873048,-0.1421671714442348
SPA1,2022,Reinildo,Atletico,Zagueiro,Zagueiro,0.1788958644656123,0.0422589846790674,-0.1551189600948725,-0.3604222372244119,0.1620780854451161,-0.663052306160177,-0.9684821373506984,-0.5347802516003024,-0.0402664910240727
SPA1,2022,Fernando Calero,Espanyol,Zagueiro,Zagueiro,0.2846198900981085,-0.8702560527915164,-0.3368992241973323,-0.317002272037465,0.818550785940113,0.1802964272852055,-0.3548665007375222,0.3379313780956806,-0.3604925357729792
SPA1,2022,Robin Le Normand,Real Sociedad,Zagueiro,Zagueiro,0.4774402335531993,0.3202345346470832,0.0214925278600622,0.157764293204061,-0.1421802628539399,0.4112270360116254,0.6501758120319492,-0.711149737526715,0.5930744569696452
SPA1,2022,Eric García,Barcelona,Zagueiro,Zagueiro,1.0156608855525926,0.661349087308675,2.006860502639897,1.2427840111058115,0.2825528859671896,-1.6025691591097402,0.7818203130656564,2.278068809541991,0.2920396746528775
SPA1,2022,Alejandro Catena,Rayo Vallecano,Zagueiro,Zagueiro,0.0570874487015266,-0.2171774234758419,-0.2888609430536812,-0.0516391673536772,-0.7240109785660673,1.0917646101784282,0.0522224496570235,0.4463730290712434,0.4198489243062062
SPA1,2022,Germán Sánchez,Granada,Zagueiro,Zagueiro,-0.2619796468425346,-0.3870884011209042,-0.6313333151086502,-0.2547430902881302,0.054947587023414,0.1700841613997543,-0.4865229607880461,-0.3205490554945608,-0.1248540395407963
SPA1,2022,Ronald Araujo,Barcelona,Zagueiro,Zagueiro,0.8514296128945871,0.6170128768984001,1.0736253399212352,0.5981180789782384,0.094258346522586,-0.24375466206933,0.6463380861346525,-0.172388729541111,0.3645028370266031
SPA1,2022,Edgar González,Real Betis,Zagueiro,Zagueiro,0.3590447069708609,0.9496952796450698,0.7151889924467247,0.1018337721205475,-0.6156579054588496,-0.5465251915717302,-0.030783852349117,-0.8554205497248029,0.4005660683513526
SPA1,2022,Fali,Cadiz,Zagueiro,Zagueiro,-0.8929986611956414,-0.2854438067900749,-0.5207738599352506,-0.0908211522533209,0.6802896854479088,0.238017633026537,-0.931425563772619,-0.1288755856865912,-0.0615700243179038
SPA1,2022,Victor Chust,Cadiz,Zagueiro,Zagueiro,-0.7383930905611513,-0.4709876829129298,-0.2158251063540452,-0.5863182346475744,0.8532878175784443,-0.9288344728839972,0.2398249211119206,-0.8015080952906832,-0.6764224281249371
