Liga,Temporada,player_id,Atleta,Clube,Minutos,most_played_position,função,Posição,Passes criativos (p90),xT Passes no último terço (p90),xT Passes para último terço (p90),xT Passes (p90),xT Cruzamentos (p90)
BRA1,2024,366498.0,Jadsom,Red Bull Bragantino,1848.0,MC,Meio Campo,Segundo Volante,-0.8651019678610444,-0.7405878302085162,-0.1978468414247882,-0.7631712587541584,-0.5173041587572756
BRA1,2024,370389.0,Aníbal Moreno,Palmeiras,2794.0,DMC,Meio Campo,Primeiro Volante,-0.5329372393567517,-0.5170240280649414,0.8070330253916109,0.1723483004833076,-0.6097727623956706
BRA1,2024,373449.0,Hugo Moura,Vasco da Gama,2305.0,DMC,Meio Campo,Primeiro Volante,-0.4653966393764248,-0.7303792753590534,-0.2595437070117958,-0.3517443217169181,-0.6269048421385546
BRA1,2024,373502.0,Fernando Sobral,Cuiaba,2232.0,MC,Meio Campo,Segundo Volante,-0.056589203892646,-0.145408736996858,0.1383985363099115,0.037609505487839,0.6834069708604285
BRA1,2024,373515.0,Erick,Athletico Paranaense,2848.0,DMC,Meio Campo,Primeiro Volante,-0.5856790389542421,-0.6987149343474957,-0.15496854000959,-0.4915422771474185,-0.7316250715871477
BRA1,2024,376914.0,Maurício,Internacional,1674.0,AMC,Meio Campo,Meia,0.1892817635115916,0.319113078713068,-1.1675622543376676,-0.7664383993947964,0.1303689201696983
BRA1,2024,378823.0,Rômulo,Internacional,1997.0,DMC,Meio Campo,Primeiro Volante,-1.107074384238289,-0.976250485298144,-0.1298485126021873,-0.5223473089575141,-0.8668990856894321
BRA1,2024,380894.0,Pedro Augusto,Fortaleza,1361.0,DMC,Meio Campo,Primeiro Volante,-0.9613651066291812,-1.0882534262236176,-0.5731954719327456,-0.8755694338154475,-0.8011776188512663
BRA1,2024,383781.0,Marcos Antônio,Sao Paulo,917.0,DMC,Meio Campo,Primeiro Volante,-0.1968248571131846,-0.4052903984567031,0.3132855984920465,0.3950521706404398,-0.8264470717735705
BRA1,2024,388735.0,Caio Alexandre,Bahia,2974.0,DMC,Meio Campo,Primeiro Volante,0.4822948903418238,0.5003042610932861,3.4926129929362424,2.878379488299968,-0.2361065389458903
BRA1,2024,389163.0,Rodrigo Nestor,Sao Paulo,1175.0,AMC,Meio Campo,Meia,-0.5769641452527188,0.0866314192429134,-0.8322723373510422,-0.5986126851600001,0.6393245032641892
BRA1,2024,397491.0,Christian,Athletico Paranaense,1652.0,AMC,Meio Campo,Meia,-0.4558904598671228,-0.2247260021739365,-0.9829489535932316,-0.9990687908828866,-0.1733277575113574
BRA1,2024,397585.0,André,Fluminense,1199.0,DMC,Meio Campo,Primeiro Volante,-0.503276557458906,-0.8910898666725928,0.7008114341692423,1.0943328473083993,-0.8998096445152091
BRA1,2024,397847.0,Gabriel Menino,Palmeiras,1227.0,DMC,Meio Campo,Primeiro Volante,0.6116796664998229,0.7343734045141135,0.0946759794475502,0.3018519410040278,1.248741538696212
BRA1,2024,397897.0,Ronald,Criciuma,1699.0,MC,Meio Campo,Segundo Volante,0.0415831981274571,-0.2678378687302789,-0.4957797922923517,-0.284995600473492,0.0974723711666395
BRA1,2024,397965.0,Roni,Atletico GO,1616.0,DMC,Meio Campo,Primeiro Volante,-0.806009101779682,-0.5737708454516955,-0.6223075886146576,-0.3617410012202179,-0.4481321213643317
BRA1,2024,401192.0,Martinelli,Fluminense,2909.0,DMC,Meio Campo,Primeiro Volante,-0.6093169202668979,-0.4201904872614296,0.3876873876063541,0.3207672322304237,-0.7763266929455844
BRA1,2024,402213.0,Richard Ríos,Palmeiras,1909.0,DMC,Meio Campo,Primeiro Volante,-0.2398942678086777,0.3200684822015505,-0.1383413851072729,0.2396866919081587,0.1865484900340626
BRA1,2024,404487.0,Gabriel Baralhas,Atletico GO,2734.0,MC,Meio Campo,Segundo Volante,-0.3123067150943736,-0.5063241504178447,-0.2380861792059319,-0.3786840177562033,-0.6757631084149806
BRA1,2024,405839.0,Juan Sforza,Vasco da Gama,1449.0,DMC,Meio Campo,Primeiro Volante,-1.1464655520741098,-0.8584642441147299,-0.0467677560682352,0.2821429995323853,-0.6390631584435763
BRA1,2024,407747.0,Rubens,Atletico MG,1404.0,DML,Meio Campo,Primeiro Volante,0.1293225891642034,0.5262043850268887,-0.8182714778707187,-0.3418519057896045,1.437969395283739
BRA1,2024,416897.0,Mandaca,Juventude,1320.0,AMC,Meio Campo,Meia,-0.5662573174309551,-0.6683472744461142,-1.0696704338333984,-1.4959446992832952,-0.718414129899185
BRA1,2024,417706.0,Max,Cuiaba,1407.0,MC,Meio Campo,Segundo Volante,0.0103975030938304,-0.0390784320241342,-0.5215339834941961,-0.5669748109296532,0.4811043993539244
BRA1,2024,420319.0,Raniele,Corinthians,2563.0,DMC,Meio Campo,Primeiro Volante,-0.5122301014020971,-0.9361833172548012,-0.95959834912307,-1.1455496594240595,-0.7048989318135754
BRA1,2024,429475.0,Jhon Jhon,Palmeiras,1433.0,AMC,Meio Campo,Meia,0.6111639041464171,0.3884241442624838,-0.3420546831483086,-0.5234291643661065,-0.1611886242903277
BRA1,2024,432685.0,Rodrigo Garro,Corinthians,3375.0,AMC,Meio Campo,Meia,3.583858554087545,2.76015323985614,2.6087336831258847,2.55394508178879,2.588629340238194
BRA1,2024,436640.0,Hércules,Fortaleza,2567.0,DMC,Meio Campo,Primeiro Volante,-0.5126011962972538,-0.6092121351746116,-0.26147261355795,-0.595299266036948,-0.1327100799715206
BRA1,2024,436657.0,Agustín Canobbio,Athletico Paranaense,1340.0,AMC,Meio Campo,Meia,0.269118108309169,0.8796177251295298,-0.9056488355208192,-0.2943450862869297,0.3064892689429295
BRA1,2024,441410.0,Breno Bidon,Corinthians,1990.0,MC,Meio Campo,Segundo Volante,-0.4691056319902886,-0.5012107226971054,0.1674504289410817,-0.4738674963540946,-0.5347372437096495
BRA1,2024,442751.0,Rhaldney,Atletico GO,2350.0,MC,Meio Campo,Segundo Volante,-0.0462349703540625,0.1261197749731588,0.1426074027309998,0.3313907192056357,-0.6437801304015033
BRA1,2024,443546.0,Alexsander,Fluminense,903.0,DMC,Meio Campo,Primeiro Volante,-0.7232695690126404,-0.3771994466347354,-0.0399593812706086,-0.1786661684156222,-0.3355486560122478
BRA1,2024,444815.0,Denilson,Cuiaba,2320.0,MC,Meio Campo,Segundo Volante,0.2704788210476616,-0.3382086488903144,-0.0688388436095967,-0.0769736000525494,-0.2958491434033456
BRA1,2024,445346.0,Brahian Palacios,Atletico MG,978.0,DMR,Meio Campo,Primeiro Volante,-0.3687462878495189,0.3185351835550529,-1.3845255393443456,-1.02107042867242,0.5802135985574732
BRA1,2024,445709.0,Damián Bobadilla,Sao Paulo,1173.0,DMC,Meio Campo,Primeiro Volante,-0.3292342584405242,-0.522789782161429,0.1995513260040289,-0.2841336087380208,-0.6285381581483449
BRA1,2024,462994.0,Bruno Zapelli,Athletico Paranaense,1581.0,AMC,Meio Campo,Meia,0.983255570520166,1.2645963221170156,-0.5871341287579706,0.1983838850389514,0.8493525666501179
BRA1,2024,469349.0,Miguel Monsalve,Gremio,1072.0,AMC,Meio Campo,Meia,-0.3847801882070244,-0.0435649070738012,-0.742470177588961,-0.6505525474387998,0.0931886259234259
BRA1,2024,470938.0,Evertton Araújo,Flamengo,918.0,DMC,Meio Campo,Primeiro Volante,-0.6684503009111115,-0.3524583997156701,0.7803746072013354,0.294512367299049,-0.6826940534695776
BRA1,2024,471629.0,Newton,Criciuma,2567.0,MC,Meio Campo,Segundo Volante,-0.7425388437821357,-0.7082089979709271,-0.2715121513610284,-0.4252136997336448,-0.2738084254969827
BRA1,2024,471637.0,Gustavinho,Red Bull Bragantino,1093.0,MC,Meio Campo,Segundo Volante,0.4568342989511125,-0.2896570188850536,-0.8913772998888307,-1.069663039076484,0.3007239974309575
BRA1,2024,475166.0,Alisson,Atletico MG,1010.0,DMR,Meio Campo,Primeiro Volante,-0.4287125469597251,0.6927383624924247,-0.9796254922492456,-0.6401340935237798,0.7350337761167165
BRA1,2024,478179.0,João Cruz,Athletico Paranaense,946.0,MC,Meio Campo,Segundo Volante,1.0709838391332611,0.4781160164531597,-0.8772685911975189,-0.3748655830760898,1.228631056207801
BRA1,2024,482037.0,Mateus Carvalho,Vasco da Gama,2427.0,DMC,Meio Campo,Primeiro Volante,-0.6989503848175309,-0.6346751398573985,0.4241692792379055,0.3117916273877212,-0.5519338636018195
BRA1,2024,491556.0,Higor Meritão,Criciuma,1183.0,MC,Meio Campo,Segundo Volante,-1.1295212289533485,-0.9275447961962242,-0.4308165618233274,-0.1629537343566015,-0.7657725233010132
BRA1,2024,512611.0,Facundo Bernal,Fluminense,1053.0,DMC,Meio Campo,Primeiro Volante,-1.0730680228333307,-0.9834718049587808,0.4904189687684254,-0.237958972007161,-0.8780012768088594
BRA1,2024,513499.0,Fellipe Mateus,Criciuma,2075.0,ML,Meio Campo,Segundo Volante,-0.3191012793101349,-0.2562536020670347,-0.8289284829652831,-0.5761381862915111,-0.3588551522771722
BRA1,2024,514437.0,Caíque,Juventude,1574.0,DMC,Meio Campo,Primeiro Volante,-0.7612162619617713,-1.0010597504041976,0.0003602509454782,0.1863763592517967,-0.8234280402381072
BRA1,2024,517830.0,Felipinho,Athletico Paranaense,1034.0,DMC,Meio Campo,Primeiro Volante,-0.87483983136229,-1.0833275693051796,-1.0953306235117388,-1.5202639195402976,-0.714284746286974
BRA1,2024,518496.0,Léo Naldi,Vitoria,1260.0,MC,Meio Campo,Segundo Volante,-0.8750464614282313,-1.04107606897602,-0.9249887186654272,-1.2486622635072118,-0.4156179140116595
BRA1,2024,92508.0,Lucas Moura,Sao Paulo,2491.0,AMR,Extremo,Extremo,0.1398576715042687,0.3937749286427576,2.943932419804784,0.8032349508537248,-0.6814839333335934
BRA1,2024,93026.0,Felipe Anderson,Palmeiras,1446.0,AML,Extremo,Extremo,1.2885497459854227,0.6168966896262494,0.633532611531593,0.8793817891768458,0.3355266805160963
BRA1,2024,93064.0,Nikão,Athletico Paranaense,1776.0,AMR,Extremo,Extremo,1.8616408292626008,0.1097547393603098,0.3977072594052126,0.3803877786087663,0.3325753466395107
BRA1,2024,236295.0,Cristian Pavón,Gremio,1187.0,AMR,Extremo,Extremo,-0.2804086079115495,0.3436464341412341,0.018072270969677,0.2806778919653414,0.6705436793044098
BRA1,2024,242791.0,Gerson,Flamengo,2753.0,AMR,Extremo,Extremo,0.7481428392192164,1.295182131235035,1.652830616296195,1.868715528928253,-0.6141923234877589
BRA1,2024,260689.0,Yeferson Soteldo,Gremio,1845.0,AML,Extremo,Extremo,1.9143620113834536,1.5040360730784836,-0.3383204822782071,1.18197025572544,2.4659924208020096
BRA1,2024,279520.0,Jonathan Cafú,Cuiaba,1564.0,AMR,Extremo,Extremo,-0.8496249727236949,-0.8107729957648371,-0.6692663346592626,-0.6824626278313607,-0.3628379910030122
BRA1,2024,279575.0,Bruno Henrique,Flamengo,2280.0,AML,Extremo,Extremo,-0.9851522720532422,-0.4316551886640549,-0.7720375990398569,-0.7187686588196893,-0.8517312328825223
BRA1,2024,280246.0,Carlos Eduardo,Vitoria,985.0,AML,Extremo,Extremo,-0.9996962314949884,-1.1600799754821236,-0.4627190403036491,-1.049037751172642,-1.05067843717627
BRA1,2024,284377.0,Marinho,Fortaleza,1478.0,AMR,Extremo,Extremo,-0.5264373297328825,-0.4812978063539991,0.1028932220578251,-0.1991803085706006,-0.2026749773438156
BRA1,2024,284602.0,Keno,Fluminense,1564.0,AML,Extremo,Extremo,-0.7180289061835707,-0.6060265927721851,-0.6298029135721477,-0.8542490260637983,-0.6211837214332622
BRA1,2024,295012.0,Wanderson,Internacional,1143.0,AML,Extremo,Extremo,-0.4718598126956839,-0.4184861383865835,-0.9526578720972648,-0.6756708678379212,0.4454573033447255
BRA1,2024,295190.0,Clayson,Cuiaba,2238.0,AML,Extremo,Extremo,-0.7098497294859313,-0.3271390172701743,0.0828284260907101,-0.1079180612640781,-0.1253202220134471
BRA1,2024,317656.0,Tchê Tchê,Botafogo RJ,1798.0,AML,Extremo,Extremo,-0.6650272908232502,-0.9794651708714286,1.7937214161272277,0.04288247760367,-1.0714110078982004
BRA1,2024,317743.0,Luiz Araújo,Flamengo,1758.0,AMR,Extremo,Extremo,0.5087455705195392,0.4604448952075565,0.0450034499226546,0.3636384174941384,0.9232939054668596
BRA1,2024,317762.0,David,Vasco da Gama,1781.0,AML,Extremo,Extremo,-0.6181520161808308,-0.537016751032207,-0.5150146635583647,-0.4935274213192109,-1.0274772083355783
BRA1,2024,329403.0,Arthur Gomes,Cruzeiro,1402.0,FWL,Extremo,Extremo,-1.209800596987272,-0.0982108963610248,-0.8568790466357101,-0.4317268209684071,-0.481114415676806
BRA1,2024,331611.0,Gustavo Silva,Corinthians,1285.0,AMR,Extremo,Extremo,-0.830815080626854,-0.98868302912073,-0.9372996774788004,-1.106767240130849,-0.3421526547622958
BRA1,2024,336102.0,Tomás Cuello,Athletico Paranaense,2216.0,AML,Extremo,Extremo,0.9474329565993664,0.4494499167863868,0.5878339184297433,0.8455842800363277,1.52441994438387
BRA1,2024,337301.0,Shaylon,Atletico GO,2451.0,FWR,Extremo,Extremo,2.212387765532758,0.434553037663783,1.7789208548107518,1.1679902059859042,0.7959457231798945
BRA1,2024,337884.0,Yago Pikachu,Fortaleza,1848.0,AMR,Extremo,Extremo,-0.8315598315112505,-1.0482540524694657,-0.695499480220749,-0.9476122111946604,-0.878306416912694
BRA1,2024,337976.0,Luiz Fernando,Atletico GO,2855.0,FWL,Extremo,Extremo,-0.3912739148018586,-0.3131657676899155,-0.2366596070016182,-0.1746068190793341,-0.8713551010158672
BRA1,2024,342699.0,Tabata,Internacional,1177.0,AMR,Extremo,Extremo,0.2962076001101319,1.11057189836339,0.8590075348182015,0.8561246449012202,1.8742497804475728
BRA1,2024,355777.0,Helinho,Red Bull Bragantino,1211.0,FWR,Extremo,Extremo,1.1976193436251823,0.7134916807186508,1.303326418926737,1.0336333990002216,0.8268565822669172
BRA1,2024,356785.0,Ademir,Bahia,1306.0,FWR,Extremo,Extremo,-0.6187726071344932,-0.2798767482862406,-0.5333853660375107,-0.6434281932928457,0.1293155126325173
BRA1,2024,361732.0,Thiago Almada,Botafogo RJ,1369.0,AML,Extremo,Extremo,3.0727858814454483,4.535733445347596,3.626005142541036,4.0377266939274925,2.139160933089345
BRA1,2024,373654.0,Janderson,Atletico GO,1086.0,FWR,Extremo,Extremo,0.3681618931868203,0.3075554499485289,-0.7504263110107493,0.0846835730520677,1.816384267700191
BRA1,2024,373666.0,Vitinho,Red Bull Bragantino,2127.0,FWL,Extremo,Extremo,-0.1518106983623723,-0.2199373184724154,-0.1487092925616075,-0.2245086408699442,0.5983831244991408
BRA1,2024,384431.0,Ferreira,Sao Paulo,1376.0,AML,Extremo,Extremo,0.6415476419824789,0.7035237714679566,-0.1850060844231519,0.353329857412775,0.5879856846759431
BRA1,2024,388685.0,Gabriel Veron,Cruzeiro,1752.0,FWR,Extremo,Extremo,-1.0985342692997442,-1.2508874691115046,-0.968191407518492,-1.4006222493806206,-1.510834130952759
BRA1,2024,397587.0,Luiz Henrique,Botafogo RJ,2786.0,AMR,Extremo,Extremo,-0.594037827725762,0.1848028750169218,-0.4754102135554148,-0.2130328441210276,-0.5289423906747236
BRA1,2024,397851.0,Wesley,Internacional,2748.0,AML,Extremo,Extremo,-0.2091516922226613,0.6806480934626046,0.2397780267828066,0.3551900460327511,0.3627165117027293
BRA1,2024,402835.0,Marcelinho,Juventude,1230.0,AML,Extremo,Extremo,-0.8841664889896954,-1.3067432280473557,-0.898140597428044,-1.341432163489009,-0.8839170431877583
BRA1,2024,402981.0,Wellington Rato,Sao Paulo,1217.0,AMR,Extremo,Extremo,0.6047230265478876,-0.0198826788747627,0.2696304899025026,-0.1212103620287909,1.032086591042931
BRA1,2024,406285.0,Breno Lopes,Fortaleza,2095.0,AML,Extremo,Extremo,-0.7122010409840337,-0.66198232380613,-0.6778685250446491,-0.3462920069355594,0.0309485029122667
BRA1,2024,410684.0,Julimar,Athletico Paranaense,1856.0,AML,Extremo,Extremo,-0.4085836692866895,-0.2391446808442129,-0.8171856684112304,-0.3060518716384195,-0.6250076874784687
BRA1,2024,416802.0,Biel,Bahia,1037.0,FWL,Extremo,Extremo,-0.5541011420554227,-0.8593380919711885,-0.9112950650837354,-1.142141575107219,-1.2587916921163091
BRA1,2024,416895.0,Adson,Vasco da Gama,1356.0,AMR,Extremo,Extremo,0.4467688756188011,0.1645139950337907,0.5015781015023759,0.6935967743523271,-0.8373015504254332
BRA1,2024,419077.0,Marquinhos,Fluminense,1440.0,AMR,Extremo,Extremo,-0.0658079046686425,0.2515150015861914,-0.2631859208117009,0.2800322472325225,0.3662537480683813
BRA1,2024,424039.0,Jhon Arias,Fluminense,2688.0,AMR,Extremo,Extremo,1.1160026750085337,1.5356734374959689,0.4602605470941079,1.4477613608161737,1.6183279685533192
BRA1,2024,436503.0,Lucas Barbosa,Juventude,2715.0,AMR,Extremo,Extremo,-0.7078424016166646,-0.4434654032246244,0.1737724654236772,-0.3054375774439447,-0.4727206896268184
BRA1,2024,436639.0,Moisés,Fortaleza,1332.0,AML,Extremo,Extremo,-0.715627812851148,-1.0785232526926596,-0.8367719509453078,-1.17843155126927,-1.5421131066810898
BRA1,2024,439650.0,Wesley,Corinthians,1637.0,AML,Extremo,Extremo,-0.2002882223250556,-0.3992191974384144,-0.5263909318443512,-0.652245066381814,-0.3386962927063293
BRA1,2024,446364.0,Alejo Cruz,Atletico GO,2415.0,AML,Extremo,Extremo,2.068046260775207,0.5261029134131173,1.2901842235454115,0.987953226839236,1.6573446383476207
BRA1,2024,468023.0,Erick Farias,Juventude,2340.0,AML,Extremo,Extremo,-1.1335975235144828,-1.3683027028595385,-0.8938194401884468,-1.3604227374356588,-1.2599627053870706
BRA1,2024,472122.0,Rayan,Vasco da Gama,997.0,AMR,Extremo,Extremo,-1.0854123587270712,-1.4409291926133856,-1.0689629644973393,-1.584810913770784,-1.427809116159581
BRA1,2024,478208.0,Gabriel Carvalho,Internacional,1453.0,AMR,Extremo,Extremo,0.7596871694947044,1.1430220292534932,0.2178334343110904,0.9326486677575166,0.4781421885633037
BRA1,2024,479727.0,Henry Mosquera,Red Bull Bragantino,2148.0,FWL,Extremo,Extremo,-0.2727758780759663,-0.6598961855984709,-0.9809543667787176,-0.8352948227237013,-0.7044143040542876
BRA1,2024,492869.0,Gustavo Nunes,Gremio,1387.0,AML,Extremo,Extremo,-0.5297476551717768,0.3565377273308538,-0.1581012227761529,0.4276258510272133,-0.5321915453410068
BRA1,2024,510728.0,Estêvão,Palmeiras,2286.0,AMR,Extremo,Extremo,0.8212674269827359,1.0132061250406743,-0.1472233969842197,0.4019853241216682,-0.1035157790936293
BRA1,2024,519613.0,Kevin Serna,Fluminense,960.0,AML,Extremo,Extremo,-0.983791398560008,-0.4062554331418925,-0.6714674075478667,-0.6098648527104518,0.1962266390208184
